Gene Symbol	Rank	Gene Name	P-Value	Q-Value
C13orf27	909	3523855_C13orf27	0.002410199	0.049593407
C1orf163	910	2412988_C1orf163	0.002412337	0.049593407
---	911	2489169_---	0.00241501	0.049593853
C20orf59	912	3893086_C20orf59	0.002426769	0.049780702
FBXO5	913	2980241_FBXO5	0.002429442	0.049780942
C2orf48	914	2469296_C2orf48	0.002439064	0.049923414
RPP40	915	2939814_RPP40	0.002448151	0.050054645
ZNF302	916	3829857_ZNF302	0.002477015	0.05058952
TARS	917	2805786_TARS	0.002489309	0.050785169
RAP2B	918	2648378_RAP2B	0.00251176	0.051187364
CRBN	919	2660648_CRBN	0.002514967	0.051194354
U2AF1	920	3933999_U2AF1	0.002518174	0.051194354
FUSIP1	921	4044406_FUSIP1	0.002520312	0.051194354
RFXDC2	922	3625674_RFXDC2	0.002531003	0.051355748
GNG7	923	3845944_GNG7	0.00253421	0.051365114
BUB1B	924	3589697_BUB1B	0.00254597	0.051547619
GADD45A	925	2341083_GADD45A	0.002588732	0.052356757
RBM14	926	3336378_RBM14	0.002599957	0.052526998
MCM9	927	2971692_MCM9	0.002603699	0.052545847
DNAJB5	928	3167660_DNAJB5	0.002632564	0.053071121
GRPEL2	929	2835006_GRPEL2	0.002654479	0.053419355
ARID4A	930	3537884_ARID4A	0.002655548	0.053419355
ZNF577	931	3869275_ZNF577	0.002664101	0.053533835
PXT1	932	2951881_PXT1	0.002671584	0.053554604
ISG20L2	933	2438482_ISG20L2	0.002672119	0.053554604
HMG20A	934	3602873_HMG20A	0.002673722	0.053554604
EIF1AX	935	4002148_EIF1AX	0.002688155	0.053786096
NOL9	936	2394784_NOL9	0.002697776	0.05392094
FANCB	937	4000370_FANCB	0.002704725	0.054002135
RBM19	938	3472468_RBM19	0.002716485	0.054164004
SGTA	939	3846011_SGTA	0.002718623	0.054164004
PEX12	940	3753690_PEX12	0.002738401	0.05445271
KRBA2	941	3744410_KRBA2	0.002738935	0.05445271
METTL1	942	3458837_METTL1	0.002761386	0.054825027
MTA2	943	3375862_MTA2	0.002763524	0.054825027
PARP10	944	3158011_PARP10	0.002789716	0.055162986
HNRNPD	945	2775463_HNRNPD	0.002791854	0.055162986
FEM1C	946	2871801_FEM1C	0.002797199	0.055162986
CHAC2	947	2482211_CHAC2	0.002797734	0.055162986
FAM71D	948	3541029_FAM71D	0.002798803	0.055162986
C4orf18	949	2791419_C4orf18	0.002800941	0.055162986
HIST1H2BF	950	2899206_HIST1H2BF	0.002804148	0.055162986
BXDC5	951	2344542_BXDC5	0.002804148	0.055162986
LRRC42	952	2336913_LRRC42	0.002813235	0.055283613
KLHL23	953	2514516_KLHL23	0.002826598	0.05539267
HJURP	954	2604254_HJURP	0.002826598	0.05539267
KIAA1524	955	2687979_KIAA1524	0.002827667	0.05539267
PSTK	956	3268548_PSTK	0.002843703	0.055648536
DENND1A	957	3224650_DENND1A	0.002872568	0.056137787
ZNF211	958	3843419_ZNF211	0.002874706	0.056137787
SPG11	959	3621948_SPG11	0.002889673	0.05637122
USP36	960	3772581_USP36	0.002900363	0.056520833
DSN1	961	3904566_DSN1	0.002908381	0.056618106
PHF5A	962	3961955_PHF5A	0.002936177	0.057099792
TFAM	963	3247784_TFAM	0.002946333	0.057237799
NOC2L	964	2576526_NOC2L	0.002955955	0.057334711
HSDL2	965	3185205_HSDL2	0.002957558	0.057334711
ABCB9	966	3475879_ABCB9	0.002962904	0.057334711
EME1	967	3726375_EME1	0.002966111	0.057334711
BTBD12	968	3677702_BTBD12	0.002966645	0.057334711
TRIOBP	969	3944922_TRIOBP	0.003007804	0.058070175
UBIAD1	970	2320210_UBIAD1	0.003017426	0.058195876
ALDH6A1	971	3571727_ALDH6A1	0.003027582	0.058331617
AP3M2	972	3096007_AP3M2	0.003034531	0.058338462
PIM1	973	2905404_PIM1	0.003039341	0.058338462
EIF4E	974	3761829_EIF4E	0.003040411	0.058338462
TSC2	975	3644375_TSC2	0.003040411	0.058338462
PIK3C2B	976	2452069_PIK3C2B	0.003050032	0.058444217
LOC201229	977	3750430_LOC201229	0.00305217	0.058444217
DTYMK	978	4046876_DTYMK	0.003083173	0.058977505
ETF1	979	2877465_ETF1	0.003092795	0.059101124
CUL1	980	3030285_CUL1	0.003110434	0.059377551
HIST1H4I	981	2899768_HIST1H4I	0.003115245	0.059408767
LSM3	982	2562115_LSM3	0.003121125	0.059460285
LOC285908	983	3053827_LOC285908	0.003132884	0.059603659
TTC27	984	2476411_TTC27	0.003135022	0.059603659
APITD1	985	2319832_APITD1	0.003140902	0.059654822
HPDL	986	2334314_HPDL	0.003150524	0.059776876
PDHB	987	2678367_PDHB	0.003162818	0.059949341
SMN1	988	2814424_SMN1	0.003174578	0.060070779
USP4	989	2674179_USP4	0.003175647	0.060070779
CD300A	990	3734379_CD300A	0.003184734	0.06012109
GPSN2	991	3822805_GPSN2	0.003184734	0.06012109
ASCC1	992	3293887_ASCC1	0.003195424	0.060191147
ZNF160	993	3870054_ZNF160	0.003198097	0.060191147
NUP85	994	3734708_NUP85	0.003198097	0.060191147
CHST6	995	3699616_CHST6	0.003214668	0.060442211
RACGAP1	996	3454223_RACGAP1	0.003230169	0.060551102
SLC25A33	997	2319340_SLC25A33	0.003230169	0.060551102
BAZ1B	998	3056044_BAZ1B	0.003230169	0.060551102
CCDC94	999	3817400_CCDC94	0.00325743	0.061001001
TSEN2	1000	2611122_TSEN2	0.003301796	0.061764706
WBSCR22	1001	3007894_WBSCR22	0.003305003	0.061764706
GLG1	1002	3698919_GLG1	0.003310349	0.061764706
PAQR7	1003	2402431_PAQR7	0.003311418	0.061764706
AP2A2	1004	3316447_AP2A2	0.003322108	0.061900498
YRDC	1005	2407392_YRDC	0.003325315	0.061900498
C20orf74	1006	3900091_C20orf74	0.003329057	0.061908549
ATAD2	1007	3151534_ATAD2	0.003336541	0.061944444
FASN	1008	3774635_FASN	0.00333761	0.061944444
CNNM2	1009	3261971_CNNM2	0.003356318	0.062229931
ZMYM6	1010	2405992_ZMYM6	0.003361663	0.062267327
NLK	1011	3715368_NLK	0.003379838	0.062440945
IPO13	1012	2333599_IPO13	0.003384114	0.062440945
TAPBPL	1013	3402522_TAPBPL	0.003387855	0.062440945
DEPDC1B	1014	2858592_DEPDC1B	0.003389994	0.062440945
CACYBP	1015	2368198_CACYBP	0.003391063	0.062440945
CSAD	1016	3456006_CSAD	0.003391063	0.062440945
UAP1	1017	2364189_UAP1	0.003399081	0.062485265
TNFSF4	1018	2444283_TNFSF4	0.00340015	0.062485265
WNK1	1019	3400034_WNK1	0.003406564	0.062487757
ABHD5	1020	2619761_ABHD5	0.003408702	0.062487757
IL10RB	1021	3918535_IL10RB	0.003410306	0.062487757
TMEM30A	1022	2961317_TMEM30A	0.003415651	0.062524462
MREG	1023	2598496_MREG	0.003440774	0.062922776
LGALS9	1024	3715274_LGALS9	0.003447188	0.062962963
NMNAT1	1025	2319518_NMNAT1	0.003452534	0.062962963
GAL3ST4	1026	3063795_GAL3ST4	0.003453068	0.062962963
GMPPB	1027	2674653_GMPPB	0.003473915	0.063281402
TMEM188	1028	3659858_TMEM188	0.003497969	0.063657588
NIP7	1029	3666686_NIP7	0.003507056	0.063760933
KIAA0913	1030	3251926_KIAA0913	0.003515074	0.06384466
SLC25A19	1031	3770721_SLC25A19	0.003518815	0.063850631
INOC1	1032	3619773_INOC1	0.003555698	0.064457364
SNIP1	1033	2407163_SNIP1	0.003570665	0.064666021
ZNF490	1034	3851514_ZNF490	0.003602737	0.065183752
RNPS1	1035	3676669_RNPS1	0.00366795	0.066299517
CTTNBP2NL	1036	2352106_CTTNBP2NL	0.003683985	0.066451923
SETMAR	1037	2608419_SETMAR	0.003687193	0.066451923
TSN	1038	2503618_TSN	0.003693072	0.066451923
PSMC2	1039	3017206_PSMC2	0.003694142	0.066451923
MCM8	1040	3875195_MCM8	0.003694142	0.066451923
PNO1	1041	2486740_PNO1	0.003729421	0.067022094
ING5	1042	2536757_ING5	0.003738508	0.067056568
GLT8D1	1043	2676319_GLT8D1	0.003738508	0.067056568
THOC1	1044	3795680_THOC1	0.003750802	0.067212644
POLS	1045	2800503_POLS	0.003757751	0.067272727
ADAT1	1046	3699707_ADAT1	0.003770579	0.067349857
LRRC8C	1047	2345929_LRRC8C	0.003774321	0.067349857
C20orf27	1048	3895679_C20orf27	0.003774856	0.067349857
C7orf41	1049	2995254_C7orf41	0.003776459	0.067349857
SCRIB	1050	3157751_SCRIB	0.003803186	0.067761905
LOC201164	1051	3747638_LOC201164	0.003820291	0.06796578
ZNF621	1052	2618726_ZNF621	0.003821894	0.06796578
PAK1	1053	3382861_PAK1	0.003827774	0.068005698
PRPF38B	1054	2350287_PRPF38B	0.003844879	0.06813447
MBD5	1055	2509740_MBD5	0.003845414	0.06813447
GEMIN6	1056	2477980_GEMIN6	0.003845948	0.06813447
BXDC1	1057	2921374_BXDC1	0.003858777	0.068297067
KITLG	1058	3464747_KITLG	0.003879624	0.068593012
CCDC90A	1059	2942578_CCDC90A	0.003882831	0.068593012
ARL4A	1060	2990464_ARL4A	0.003902609	0.068739417
GCLC	1061	2957700_GCLC	0.003904747	0.068739417
C6orf64	1062	2952781_C6orf64	0.003904747	0.068739417
UTP18	1063	3726992_UTP18	0.003905816	0.068739417
CEP27	1064	3591044_CEP27	0.003919713	0.068919173
JMJD2C	1065	3161566_JMJD2C	0.003933077	0.069089202
NUP88	1066	3742652_NUP88	0.00396408	0.06956848
KLHL12	1067	2451428_KLHL12	0.003984926	0.069813084
NCAPH2	1068	3950872_NCAPH2	0.003991341	0.069813084
KIAA1737	1069	3545311_KIAA1737	0.003991875	0.069813084
CSTF2	1070	3984536_CSTF2	0.003992944	0.069813084
WBSCR16	1071	3056838_WBSCR16	0.004002031	0.069906629
METAP2	1072	3426917_METAP2	0.004020205	0.070158582
CALML4	1073	3630668_CALML4	0.004036241	0.070372787
RHOQ	1074	2480520_RHOQ	0.004081676	0.071098697
SPAG5	1075	3750785_SPAG5	0.004090229	0.071181395
SNX20	1076	3691193_SNX20	0.004103592	0.071347584
WDR51A	1077	2675936_WDR51A	0.004108403	0.071364903
FIGNL1	1078	3050367_FIGNL1	0.004115352	0.071419295
FAM35A	1079	3256279_FAM35A	0.004144216	0.071853568
DGCR8	1080	3937183_DGCR8	0.004165598	0.072157407
POLA2	1081	3335029_POLA2	0.004176823	0.072284921
SIN3A	1082	3633403_SIN3A	0.004194462	0.072523105
FHL2	1083	2568687_FHL2	0.004204084	0.072622345
CEP164	1084	3350908_CEP164	0.004246846	0.073293358
MED10	1085	2847264_MED10	0.004251657	0.073302668
ARS2	1086	3015941_ARS2	0.004257537	0.073302668
C18orf55	1087	3793588_C18orf55	0.00425914	0.073302668
GLRX2	1088	2449084_GLRX2	0.004268762	0.073400735
PRIM1	1089	3458133_PRIM1	0.004273573	0.073415978
NEK9	1090	3572278_NEK9	0.004294419	0.073510055
SNRPB2	1091	3877776_SNRPB2	0.004296023	0.073510055
STAG1	1092	2696802_STAG1	0.004296558	0.073510055
THEX1	1093	3085065_THEX1	0.004298696	0.073510055
CD274	1094	3161082_CD274	0.004298696	0.073510055
ZMYM3	1095	4011889_ZMYM3	0.004304576	0.073540146
CCNF	1096	3644764_CCNF	0.004308317	0.073540146
CPSF6	1097	3421446_CPSF6	0.004328095	0.073810392
BYSL	1098	2906990_BYSL	0.004376737	0.074571949
RPIA	1099	2492938_RPIA	0.004396515	0.074790909
LIMK2	1100	3942838_LIMK2	0.004397584	0.074790909
ZMYND8	1101	3908149_ZMYND8	0.004418431	0.075077203
TTC4	1102	2337285_TTC4	0.004429656	0.075172101
ITGB1BP1	1103	2539765_ITGB1BP1	0.004433932	0.075172101
NLN	1104	2812359_NLN	0.00443607	0.075172101
UBE2I	1105	3643703_UBE2I	0.004449433	0.075330317
SMC1A	1106	4009238_SMC1A	0.004489523	0.075893502
MX1	1107	3922100_MX1	0.004494334	0.075893502
ZNF234	1108	3835467_ZNF234	0.004494869	0.075893502
VKORC1L1	1109	3005266_VKORC1L1	0.004500748	0.075924256
MVP	1110	3655723_MVP	0.004515181	0.076099099
SLC25A26	1111	2628081_SLC25A26	0.004527475	0.076237624
POLQ	1112	2691575_POLQ	0.004545114	0.076436266
GPR108	1113	3848118_GPR108	0.004551529	0.076436266
STAT2	1114	3457752_STAT2	0.004551529	0.076436266
CCNK	1115	3551303_CCNK	0.004563823	0.076573991
TRIB1	1116	3115008_TRIB1	0.004575048	0.076693548
ITGA10	1117	2356218_ITGA10	0.004585739	0.076738159
PCNXL2	1118	2461037_PCNXL2	0.004586273	0.076738159
LMNB1	1119	2827185_LMNB1	0.004590015	0.076738159
ACD	1120	3695786_ACD	0.004610862	0.077017857
MESDC1	1121	3604236_MESDC1	0.004620483	0.077058824
ARHGAP30	1122	2440549_ARHGAP30	0.004621552	0.077058824
LRSAM1	1123	3189864_LRSAM1	0.004630639	0.077141585
NPM1	1124	2867267_NPM1	0.004639192	0.077215303
CCNG2	1125	2732391_CCNG2	0.004657366	0.077346939
PSMC1	1126	2628583_PSMC1	0.004658969	0.077346939
PAICS	1127	2728189_PAICS	0.004659504	0.077346939
KIAA1279	1128	3250093_KIAA1279	0.004671264	0.077473404
YARS	1129	2405192_YARS	0.004678213	0.077519929
XYLT2	1130	3726325_XYLT2	0.004696387	0.077752212
TOPBP1	1131	2695941_TOPBP1	0.004707612	0.077869142
C6orf108	1132	2954489_C6orf108	0.004730062	0.078156967
GGA2	1133	3685183_GGA2	0.004736476	0.078156967
FBXO10	1134	3205506_FBXO10	0.004737545	0.078156967
RARA	1135	3720921_RARA	0.004754116	0.078361234
LSM5	1136	3044753_LSM5	0.004775497	0.078644366
YBX1	1137	3205033_YBX1	0.004797413	0.078844133
FAM136A	1138	2558595_FAM136A	0.004805431	0.078844133
KIF23	1139	3599811_KIF23	0.004807034	0.078844133
KIAA0020	1140	3196691_KIAA0020	0.004810776	0.078844133
ADAM21	1141	3542445_ADAM21	0.004811311	0.078844133
RNF126	1142	3844704_RNF126	0.004812914	0.078844133
RNF213	1143	3737338_RNF213	0.004825208	0.078976378
CCNA2	1144	2784113_CCNA2	0.004836968	0.079048035
SH3BGRL	1145	3982811_SH3BGRL	0.004838037	0.079048035
ZNF189	1146	3182409_ZNF189	0.004850331	0.079136879
SLC35E2	1147	2391813_SLC35E2	0.004851935	0.079136879
C7orf24	1148	3044129_C7orf24	0.004862091	0.079190601
C3orf26	1149	2633460_C3orf26	0.004863695	0.079190601
C5orf4	1150	2882834_C5orf4	0.004875989	0.079305556
ACAT2	1151	2934131_ACAT2	0.004881334	0.079305556
C9orf164	1152	4051226_C9orf164	0.004883472	0.079305556
NFKBIB	1153	3832760_NFKBIB	0.004894163	0.079333333
GRN	1154	3722917_GRN	0.004896836	0.079333333
UTP11L	1155	2330899_UTP11L	0.004897905	0.079333333
GAS5	1156	2444451_GAS5	0.004908061	0.079429066
RRP15	1157	2380554_RRP15	0.004916079	0.079490061
IKBKE	1158	2376799_IKBKE	0.004937994	0.079775475
CCNB1	1159	2813414_CCNB1	0.004957772	0.080025884
AKAP3	1160	3441280_AKAP3	0.00496579	0.080086207
IMPG2	1161	2686602_IMPG2	0.004992517	0.08044789
YRDC	1162	4041703_YRDC	0.004997862	0.080464716
SIRT5	1163	2895650_SIRT5	0.005011225	0.08061049
PMM2	1164	3647504_PMM2	0.005038486	0.080978541
CCNB2	1165	3595979_CCNB2	0.005042762	0.080978541
RPGR	1166	4004878_RPGR	0.00505666	0.081132076
FPGT	1167	2342176_FPGT	0.005069489	0.081268209
N4BP2L1	1168	3508644_N4BP2L1	0.00508018	0.081369863
CHST10	1169	2567242_CHST10	0.005087663	0.081420017
SYNJ1	1170	3929325_SYNJ1	0.005107975	0.081675214
ANXA6	1171	2881747_ANXA6	0.005116528	0.081680887
RALGPS1	1172	3189617_RALGPS1	0.005117062	0.081680887
ZFP91	1173	3331730_ZFP91	0.005129356	0.081807332
NUFIP2	1174	3751463_NUFIP2	0.005143254	0.081959114
NEU3	1175	3340410_NEU3	0.005152341	0.082006803
SENP8	1176	3600621_SENP8	0.005155014	0.082006803
CD24	1177	4035833_CD24	0.005162497	0.082056075
PIK3AP1	1178	3301914_PIK3AP1	0.005176395	0.082207131
CHCHD4	1179	2663785_CHCHD4	0.005182809	0.082239186
HIST1H3E	1180	2899233_HIST1H3E	0.005208467	0.082506351
MELK	1181	3168508_MELK	0.005208467	0.082506351
SLC19A1	1182	3935016_SLC19A1	0.005230383	0.082747253
USP21	1183	2363444_USP21	0.005232521	0.082747253
PH-4	1184	2621881_PH-4	0.005331409	0.084239865
XAF1	1185	3708074_XAF1	0.005336754	0.084253165
EPS15L1	1186	3853814_EPS15L1	0.005359739	0.084544688
HIST1H2AG	1187	2899756_HIST1H2AG	0.005384328	0.084860994
RFWD3	1188	3699044_RFWD3	0.005431901	0.085517241
NSF	1189	3724197_NSF	0.005435108	0.085517241
ELMO2	1190	3907830_ELMO2	0.005456489	0.085781513
C19orf48	1191	3868659_C19orf48	0.005465576	0.085852225
MEA1	1192	2954324_MEA1	0.005470922	0.085864094
SERBP1	1193	2417174_SERBP1	0.005481078	0.085904523
CLK3	1194	3601741_CLK3	0.005482681	0.085904523
CHD6	1195	3906160_CHD6	0.005493906	0.086008368
TCERG1	1196	2834093_TCERG1	0.005506201	0.086128763
DLGAP4	1197	3883819_DLGAP4	0.005516357	0.08616347
POLE4	1198	2489606_POLE4	0.005521702	0.08616347
HIST2H4A	1199	2434102_HIST2H4A	0.005522236	0.08616347
PYHIN1	1200	2362351_PYHIN1	0.00554148	0.086391667
CARHSP1	1201	3679533_CARHSP1	0.005562861	0.086652789
FBXL20	1202	3755655_FBXL20	0.005568206	0.086663894
VPS33B	1203	3639070_VPS33B	0.00561471	0.087315046
COQ7	1204	3650802_COQ7	0.005627004	0.087433555
XRCC2	1205	3080283_XRCC2	0.005635022	0.087485477
SPATS2	1206	3413950_SPATS2	0.005657473	0.087761194
ATAD5	1207	3716893_ATAD5	0.005674578	0.08794702
SNORA44	1208	2403557_SNORA44	0.005678854	0.08794702
MYCBP2	1209	3518496_MYCBP2	0.005730703	0.088676592
ZNF207	1210	3717635_ZNF207	0.005738721	0.088687036
TRIM56	1211	3016098_TRIM56	0.00574086	0.088687036
SLC5A6	1212	2545549_SLC5A6	0.00575743	0.088869637
C11orf51	1213	3380996_C11orf51	0.005777208	0.089036244
AMD1	1214	2921296_AMD1	0.005777742	0.089036244
GCSH	1215	2442900_GCSH	0.005805538	0.089366776
FAM107B	1216	3278813_FAM107B	0.005808745	0.089366776
TMEM87A	1217	3620515_TMEM87A	0.005816763	0.089376538
CELP	1218	3192725_CELP	0.005822108	0.089376538
ERP29	1219	3432225_ERP29	0.005823712	0.089376538
APBB3	1220	2878368_APBB3	0.005835471	0.089483607
UTP20	1221	3428447_UTP20	0.0058483	0.08960688
CCDC15	1222	3354389_CCDC15	0.005853645	0.089615385
RHOC	1223	2428405_RHOC	0.005873958	0.089844771
PDIA5	1224	2639225_PDIA5	0.005878234	0.089844771
PAQR4	1225	3645477_PAQR4	0.005895339	0.090032653
INPP5A	1226	3272205_INPP5A	0.005912444	0.090154849
ZNF610	1227	3840164_ZNF610	0.005912978	0.090154849
PRPF38A	1228	2336383_PRPF38A	0.0059226	0.090228013
UBE2V2	1229	3097208_UBE2V2	0.005951465	0.090593979
SLC20A1	1230	2500919_SLC20A1	0.005971777	0.090829268
SRGAP3	1231	2662087_SRGAP3	0.005987813	0.090949675
GPN3	1232	3471224_GPN3	0.005989416	0.090949675
MKL2	1233	3649052_MKL2	0.006011867	0.091216545
CLIC2	1234	4027769_CLIC2	0.006027368	0.091377634
ZNF383	1235	3831774_ZNF383	0.006051956	0.091634304
PPP2CA	1236	2876046_PPP2CA	0.006054095	0.091634304
ZFAND2B	1237	2528308_ZFAND2B	0.006060509	0.091657235
MEPCE	1238	3015553_MEPCE	0.006100064	0.092153226
KBTBD6	1239	3511135_KBTBD6	0.00610434	0.092153226
TIMM50	1240	3833093_TIMM50	0.006108082	0.092153226
APH1A	1241	2434341_APH1A	0.006113427	0.092159549
FBXO42	1242	2398073_FBXO42	0.006123583	0.092164119
PREX1	1243	3908631_PREX1	0.006123583	0.092164119
IKBKB	1244	3096092_IKBKB	0.006141223	0.092355306
RG9MTD1	1245	2633917_RG9MTD1	0.006185589	0.092921348
SLC39A14	1246	3089360_SLC39A14	0.006188796	0.092921348
GSN	1247	3187686_GSN	0.006209108	0.093151564
NHP2L1	1248	3962054_NHP2L1	0.006225144	0.093250601
---	1249	3743937_---	0.006225679	0.093250601
C10orf68	1250	3241601_C10orf68	0.006232628	0.093250799
TET2	1251	2738146_TET2	0.006236369	0.093250799
H3F3B	1252	3770944_H3F3B	0.006240646	0.093250799
TEX261	1253	2558924_TEX261	0.00628715	0.09387071
GSPT1	1254	3680610_GSPT1	0.006296237	0.09393142
C14orf101	1255	3537264_C14orf101	0.006317618	0.094100319
WDSOF1	1256	3110341_WDSOF1	0.006317618	0.094100319
NIBP	1257	3155937_NIBP	0.00635557	0.094590294
LNX1	1258	2769346_LNX1	0.006380693	0.094888712
C1orf107	1259	2378180_C1orf107	0.006407954	0.095218427
PGBD1	1260	2900453_PGBD1	0.006445371	0.095698413
NUBP1	1261	3647956_NUBP1	0.006472097	0.095766193
NOL14	1262	2758076_NOL14	0.006472097	0.095766193
STARD13	1263	3508898_STARD13	0.00647477	0.095766193
PRF1	1264	3293435_PRF1	0.006477977	0.095766193
PHC1	1265	3403981_PHC1	0.006480115	0.095766193
SLC25A32	1266	3147726_SLC25A32	0.00648065	0.095766193
F8	1267	4027639_F8	0.006489202	0.09581689
FASTKD2	1268	2524743_FASTKD2	0.00649722	0.095859622
MGC3207	1269	3822322_MGC3207	0.00652074	0.096110236
ALG14	1270	2424148_ALG14	0.006524482	0.096110236
PTGER4	1271	2807621_PTGER4	0.006536241	0.096207711
IL8RB	1272	2527580_IL8RB	0.006563502	0.096533019
GTF3C1	1273	3686164_GTF3C1	0.006618024	0.097258445
FANCC	1274	3215701_FANCC	0.006635664	0.09744113
COG7	1275	3685131_COG7	0.006647958	0.097545098
TAF15	1276	3718791_TAF15	0.006668805	0.097774295
C14orf131	1277	3553103_C14orf131	0.006692859	0.098050118
VASP	1278	3836317_VASP	0.006699273	0.098067293
SEMA7A	1279	3632907_SEMA7A	0.006714774	0.098217357
BRCA2	1280	3484641_BRCA2	0.006729741	0.098359375
GINS1	1281	3880827_GINS1	0.006754864	0.098603744
NUP160	1282	3371986_NUP160	0.006757002	0.098603744
HIST1H1D	1283	2946353_HIST1H1D	0.006766624	0.098667186
AKAP13	1284	3606304_AKAP13	0.006808852	0.099128405
RRP1	1285	3923312_RRP1	0.006808852	0.099128405
NOL10	1286	2540210_NOL10	0.006816335	0.099160187
LRP10	1287	3528895_LRP10	0.006822215	0.099168609
MS4A14	1288	3332334_MS4A14	0.006851614	0.099518634
PRKAB2	1289	2433209_PRKAB2	0.006859632	0.099557797
GRAMD1A	1290	3830002_GRAMD1A	0.006874065	0.099689923
PTEN	1291	3256689_PTEN	0.0068901	0.099845081
FAM40B	1292	3023483_FAM40B	0.006898653	0.099891641
PINX1	1293	3124180_PINX1	0.006918431	0.100100541
C4orf27	1294	2793310_C4orf27	0.006979902	0.100880309
ARL14	1295	2650357_ARL14	0.006983109	0.100880309
DHX58	1296	3757602_DHX58	0.007010904	0.101203704
LOC554203	1297	3981735_LOC554203	0.007028544	0.101291314
AKAP8	1298	3853299_AKAP8	0.007028544	0.101291314
NFYC	1299	2332013_NFYC	0.007040304	0.101291314
PLXNB1	1300	2673181_PLXNB1	0.007041373	0.101291314
C12orf31	1301	3460584_C12orf31	0.007044045	0.101291314
TMEM67	1302	3107242_TMEM67	0.00705527	0.101374808
RBCK1	1303	3873185_RBCK1	0.007062754	0.101404451
TIMELESS	1304	3457824_TIMELESS	0.00707879	0.101547893
RFC5	1305	3433747_RFC5	0.007083601	0.101547893
ZNF774	1306	3608095_ZNF774	0.007131174	0.102056575
GRPEL1	1307	2759404_GRPEL1	0.00713545	0.102056575
WDR21A	1308	3543355_WDR21A	0.00713545	0.102056575
NAT13	1309	2689208_NAT13	0.00714133	0.102062643
TP53INP1	1310	3145149_TP53INP1	0.007195318	0.102678843
SH2D1A	1311	3989826_SH2D1A	0.007200128	0.102678843
AFG3L2	1312	3799415_AFG3L2	0.007206008	0.102678843
ZBTB7B	1313	2360506_ZBTB7B	0.007211353	0.102678843
ZDHHC4	1314	2989112_ZDHHC4	0.007211888	0.102678843
ZNF692	1315	2466039_ZNF692	0.007254116	0.103161094
ABT1	1316	2899519_ABT1	0.007256789	0.103161094
PPP1R15A	1317	3838004_PPP1R15A	0.00727229	0.103302961
NIF3L1	1318	2522509_NIF3L1	0.00727817	0.103308043
BAP1	1319	2676092_BAP1	0.00728405	0.103313116
NDUFS3	1320	3329904_NDUFS3	0.007296344	0.103409091
WDR46	1321	2950561_WDR46	0.007307569	0.103489781
HIST1H2BA	1322	2898971_HIST1H2BA	0.007320398	0.103593041
PCYT1A	1323	2712754_PCYT1A	0.00735247	0.103897281
ACAA2	1324	3807569_ACAA2	0.007353004	0.103897281
TMEM137	1325	3336402_TMEM137	0.007408061	0.104596226
KIF2C	1326	2334098_KIF2C	0.007503742	0.10586727
CCT2	1327	3421630_CCT2	0.007516036	0.105960814
CEP72	1328	2798777_CEP72	0.007537952	0.106189759
EMP3	1329	3837731_EMP3	0.007624546	0.107328819
PPM1K	1330	2777333_PPM1K	0.00765341	0.107580766
LSM4	1331	3854892_LSM4	0.007653945	0.107580766
C12orf41	1332	3453177_C12orf41	0.007675326	0.107773613
FBXO4	1333	2807886_FBXO4	0.007682809	0.107773613
ZNF791	1334	3821603_ZNF791	0.007684948	0.107773613
SYNJ2BP	1335	3570475_SYNJ2BP	0.007702053	0.107932584
CDC123	1336	3235461_CDC123	0.007718623	0.10803291
GNL1	1337	2948379_GNL1	0.007720761	0.10803291
CYP27B1	1338	3458819_CYP27B1	0.007749626	0.108334578
EIF4E	1339	2778980_EIF4E	0.007753902	0.108334578
IDH3B	1340	3895075_IDH3B	0.007781163	0.108598061
DIRC2	1341	2639129_DIRC2	0.00778437	0.108598061
MRPL16	1342	3374856_MRPL16	0.007824995	0.109026022
PMF1	1343	2361401_PMF1	0.007830874	0.109026022
CAPN1	1344	3334954_CAPN1	0.007835685	0.109026022
RNF19A	1345	3146565_RNF19A	0.007838358	0.109026022
WDR33	1346	2575054_WDR33	0.007865084	0.109316493
C5orf24	1347	2829542_C5orf24	0.007899829	0.109673591
ST3GAL1	1348	3154398_ST3GAL1	0.007902502	0.109673591
RMND5B	1349	2843579_RMND5B	0.007914796	0.109762787
MRPS18B	1350	2901818_MRPS18B	0.007921745	0.109777778
C13orf3	1351	3504617_C13orf3	0.007938315	0.109925981
GLRX5	1352	3550077_GLRX5	0.007947937	0.109940959
ABCF1	1353	2901687_ABCF1	0.007952213	0.109940959
MPHOSPH10	1354	2488078_MPHOSPH10	0.007957558	0.109940959
PLEKHG6	1355	3402398_PLEKHG6	0.007962904	0.109940959
BTG1	1356	3465409_BTG1	0.007978405	0.110073746
C22orf13	1357	3955327_C22orf13	0.008002459	0.110324245
LNPEP	1358	2821417_LNPEP	0.008039876	0.110609846
ZNF75	1359	4023006_ZNF75	0.008040945	0.110609846
BBS7	1360	2784131_BBS7	0.008044687	0.110609846
RAB5B	1361	3417161_RAB5B	0.008046825	0.110609846
DDX18	1362	2502300_DDX18	0.008073551	0.110843727
SPC24	1363	3850660_SPC24	0.00807569	0.110843727
C1orf164	1364	2333907_C1orf164	0.008125401	0.111391941
TTC31	1365	2489322_TTC31	0.008127539	0.111391941
