EntrezID	Symbol	Description	Location	Type	EnsemblID	log2 | Resting Teff RPKM	log2 | Activated Teff RPKM	log2 | Resting Treg RPKM	log2 | Activated Treg RPKM	LR rest | CD25 vs CD4	LR act | CD25 vs CD4	LR CD4 | act vs rest	LR CD25 | act vs rest
284996	RNF149	ring finger protein 149	unknown	other	ENSG00000163162	6.54110565	6.206794829	6.880716475	5.499385466	0.339610825	-0.707409363	-0.334310821	-1.381331009
221830	TWISTNB	TWIST neighbor	unknown	other	ENSG00000105849	4.187825112	4.910714078	4.187578797	5.568882153	-0.000246315	0.658168076	0.722888965	1.381303356
3981	LIG4	ligase IV, DNA, ATP-dependent	Nucleus	enzyme	ENSG00000174405	2.640760355	3.988540789	3.066643526	4.447201341	0.425883171	0.458660552	1.347780435	1.380557815
5707	PSMD1	proteasome (prosome, macropain) 26S subunit, non-ATPase, 1	Cytoplasm	other	ENSG00000173692	5.083231882	5.947297608	5.60013194	6.979872522	0.516900058	1.032574914	0.864065726	1.379740582
51056	LAP3	leucine aminopeptidase 3	Cytoplasm	peptidase	ENSG00000002549	4.362416705	5.17723972	4.508119566	5.887766443	0.14570286	0.710526723	0.814823015	1.379646878
919	CD247	CD247 molecule	Plasma Membrane	transmembrane receptor	ENSG00000198821	7.04998069	6.139241768	7.133037456	5.754350067	0.083056766	-0.384891701	-0.910738922	-1.37868739
84187	TMEM164	transmembrane protein 164	unknown	other	ENSG00000157600	1.767721753	1.796005947	3.327799172	1.950197227	1.560077419	0.154191279	0.028284194	-1.377601945
92259	MRPS36	mitochondrial ribosomal protein S36	Cytoplasm	other	ENSG00000134056	3.241001005	3.748778091	3.28817328	4.665227954	0.047172276	0.916449863	0.507777086	1.377054673
55170	PRMT6	protein arginine methyltransferase 6	Nucleus	enzyme	ENSG00000198890	1.995442125	2.911523373	2.203961462	3.58021914	0.208519337	0.668695767	0.916081248	1.376257678
10963	STIP1	stress-induced-phosphoprotein 1	Cytoplasm	other	ENSG00000168439	5.055109333	5.624100358	5.195968053	6.57195805	0.14085872	0.947857692	0.568991026	1.375989997
3419	IDH3A	isocitrate dehydrogenase 3 (NAD+) alpha	Cytoplasm	enzyme	ENSG00000166411	4.057912077	4.779619813	4.144192733	5.519992309	0.086280656	0.740372496	0.721707736	1.375799575
27069	GHITM	growth hormone inducible transmembrane protein	Cytoplasm	other	ENSG00000165678	6.450720734	7.350525191	6.770225765	8.145830717	0.319505032	0.795305526	0.899804457	1.375604951
10211	FLOT1	flotillin 1	Plasma Membrane	other	ENSG00000137312	4.093210879	4.302242476	3.504960443	4.879713311	-0.588250436	0.577470835	0.209031596	1.374752867
155038	GIMAP8	GTPase, IMAP family member 8	unknown	other	ENSG00000171115	4.762800675	4.473769614	4.297626548	2.923043556	-0.465174127	-1.550726058	-0.28903106	-1.374582991
3131	HLF	hepatic leukemia factor	Nucleus	transcription regulator	ENSG00000108924	2.749087972	1.654518139	3.468724902	2.094141911	0.719636931	0.439623772	-1.094569832	-1.374582991
10376	TUBA1B	tubulin, alpha 1b	Cytoplasm	other	ENSG00000123416	8.091930121	8.283058385	7.977000341	9.351560604	-0.11492978	1.068502218	0.191128264	1.374560262
23383	KIAA0892	KIAA0892	unknown	other	ENSG00000129933	4.289712453	3.341592482	4.28135867	2.90686802	-0.008353783	-0.434724462	-0.948119971	-1.37449065
246175	CNOT6L	CCR4-NOT transcription complex, subunit 6-like	Cytoplasm	other	ENSG00000138767	6.729924385	5.760870815	6.414733088	5.040526446	-0.315191298	-0.720344369	-0.969053571	-1.374206642
83590	TMUB1	transmembrane and ubiquitin-like domain containing 1	Extracellular Space	other	ENSG00000164897	3.580439094	1.874755878	3.166685409	1.792770487	-0.413753685	-0.081985392	-1.705683216	-1.373914922
9150	CTDP1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1	Nucleus	phosphatase	ENSG00000060069	4.016703846	2.538549211	3.521604739	2.148287825	-0.495099107	-0.390261386	-1.478154635	-1.373316914
11120	BTN2A1	butyrophilin, subfamily 2, member A1	Plasma Membrane	other	ENSG00000112763	4.661424185	4.572513073	4.992421549	3.619271863	0.330997364	-0.95324121	-0.088911112	-1.373149687
7514	XPO1	exportin 1 (CRM1 homolog, yeast)	Nucleus	transporter	ENSG00000082898	5.338277246	6.76716768	5.727295095	7.098663532	0.389017849	0.331495851	1.428890434	1.371368437
55297	CCDC91	coiled-coil domain containing 91	unknown	other	ENSG00000123106	4.014402058	5.686545712	4.061220414	5.432272612	0.046818356	-0.254273101	1.672143654	1.371052198
201161	CENPV	centromere protein V	Nucleus	other	ENSG00000166582	2.21648387	2.79630534	1.736042986	3.106887167	-0.480440884	0.310581827	0.579821471	1.370844182
285367	RPUSD3	RNA pseudouridylate synthase domain containing 3	unknown	other	ENSG00000156990	3.166644198	3.349405911	2.661112333	4.031956515	-0.505531865	0.682550604	0.182761712	1.370844182
90956	ADCK2	aarF domain containing kinase 2	unknown	kinase	ENSG00000133597	3.524511695	3.14070366	3.400109893	2.03136778	-0.124401803	-1.10933588	-0.383808036	-1.368742113
4171	MCM2	minichromosome maintenance complex component 2	Nucleus	enzyme	ENSG00000073111	1.822395399	2.360637766	2.092382369	3.460991547	0.26998697	1.10035378	0.538242367	1.368609177
2313	FLI1	Friend leukemia virus integration 1	Nucleus	transcription regulator	ENSG00000151702	5.638367601	5.644717433	6.330679902	4.962208184	0.6923123	-0.682509249	0.006349831	-1.368471717
9445	ITM2B	integral membrane protein 2B	Plasma Membrane	other	ENSG00000136156	8.90370512	9.72710515	9.32326378	7.955229407	0.41955866	-1.771875743	0.82340003	-1.368034373
6936	C2ORF3	chromosome 2 open reading frame 3	Nucleus	transcription regulator	ENSG00000005436	2.43801364	4.116288984	2.853702358	4.220329626	0.415688718	0.104040641	1.678275345	1.366627268
8634	RTCD1	RNA terminal phosphate cyclase domain 1	Nucleus	enzyme	ENSG00000137996	3.626583042	4.496222557	4.096470906	5.46299145	0.469887864	0.966768893	0.869639515	1.366520544
79109	MAPKAP1	mitogen-activated protein kinase associated protein 1	unknown	other	ENSG00000119487	3.48626335	4.619537984	3.252486656	4.61875579	-0.233776695	-0.000782194	1.133274633	1.366269134
22883	CLSTN1	calsyntenin 1	Plasma Membrane	other	ENSG00000171603	4.530745561	4.453339249	4.217523579	2.851661452	-0.313221982	-1.601677797	-0.077406311	-1.365862127
51562	MBIP	MAP3K12 binding inhibitory protein 1	Nucleus	other	ENSG00000151332	3.964232813	4.266835224	3.878268106	5.243579414	-0.085964707	0.97674419	0.302602411	1.365311308
10897	YIF1A	Yip1 interacting factor homolog A (S. cerevisiae)	Cytoplasm	other	ENSG00000174851	2.196771248	2.55747543	1.831807582	3.196799037	-0.364963667	0.639323607	0.360704181	1.364991455
64926	RASAL3	RAS protein activator like 3	unknown	other	ENSG00000105122	4.494382166	3.427598476	4.068696513	2.704498003	-0.425685653	-0.723100473	-1.06678369	-1.364198509
10916	MAGED2	melanoma antigen family D, 2	Plasma Membrane	other	ENSG00000102316	6.137949319	4.749232529	5.826856494	4.464118551	-0.311092825	-0.285113977	-1.388716791	-1.362737943
7532	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide	Cytoplasm	other	ENSG00000170027	5.22494808	5.836992296	5.288377152	6.648819412	0.063429072	0.811827116	0.612044216	1.36044226
10827	FAM114A2	family with sequence similarity 114, member A2	unknown	other	ENSG00000055147	2.519321856	4.455922981	3.20726972	4.5666945	0.687947864	0.110771519	1.936601125	1.359424779
5691	PSMB3	proteasome (prosome, macropain) subunit, beta type, 3	Cytoplasm	peptidase	ENSG00000108294	4.705865647	5.502815089	5.116329291	6.475612605	0.410463645	0.972797516	0.796949442	1.359283314
60468	BACH2	BTB and CNC homology 1, basic leucine zipper transcription factor 2	Nucleus	transcription regulator	ENSG00000112182	4.105772019	3.785183867	4.335536279	2.977121198	0.22976426	-0.80806267	-0.320588151	-1.358415081
128869	PIGU	phosphatidylinositol glycan anchor biosynthesis, class U	Cytoplasm	enzyme	ENSG00000101464	1.955760067	3.488202121	2.478833357	3.836830866	0.52307329	0.348628745	1.532442053	1.357997508
3636	INPPL1	inositol polyphosphate phosphatase-like 1	Cytoplasm	phosphatase	ENSG00000165458	4.083195765	2.961515541	3.683307501	2.325908925	-0.399888263	-0.635606616	-1.121680223	-1.357398577
9692	KIAA0391	KIAA0391	unknown	other	ENSG00000100890	4.73413408	5.455582287	4.952095074	6.309302695	0.217960994	0.853720408	0.721448207	1.357207621
241	ALOX5AP	arachidonate 5-lipoxygenase-activating protein	Plasma Membrane	other	ENSG00000132965	4.545584243	4.928589052	6.244358122	4.887467036	1.698773879	-0.041122016	0.383004809	-1.356891087
6314	ATXN7	ataxin 7	Nucleus	other	ENSG00000163635	4.403958447	3.552148002	4.176010636	2.819236847	-0.227947811	-0.732911155	-0.851810445	-1.35677379
3066	HDAC2	histone deacetylase 2	Nucleus	transcription regulator	ENSG00000196591	4.008091685	4.915855334	4.167800053	5.524264845	0.159708367	0.608409511	0.907763649	1.356464792
8125	ANP32A	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	Nucleus	other	ENSG00000140350	5.461592081	6.307311484	5.518034136	6.87446362	0.056442054	0.567152136	0.845719403	1.356429484
706	TSPO	translocator protein (18kDa)	Cytoplasm	transmembrane receptor	ENSG00000100300	3.2960209	3.052903553	3.220747271	1.864496102	-0.075273629	-1.188407451	-0.243117346	-1.356251169
373156	GSTK1	glutathione S-transferase kappa 1	Cytoplasm	enzyme	ENSG00000197448	6.597900933	6.339332627	6.39922631	5.04338969	-0.198674622	-1.295942938	-0.258568305	-1.355836621
4221	MEN1	multiple endocrine neoplasia I	Nucleus	transcription regulator	ENSG00000133895	3.731810396	2.826336188	3.49241064	2.136786867	-0.239399756	-0.689549321	-0.905474208	-1.355623773
57570	TRMT5	TRM5 tRNA methyltransferase 5 homolog (S. cerevisiae)	unknown	other	ENSG00000126814	2.100153058	3.137143631	1.922781242	3.278358666	-0.177371816	0.141215036	1.036990573	1.355577425
60	ACTB	actin, beta	Cytoplasm	other	ENSG00000075624	9.180420956	10.17623179	9.501054102	10.85573246	0.320633145	0.67950067	0.99581083	1.354678354
8202	NCOA3	nuclear receptor coactivator 3	Nucleus	transcription regulator	ENSG00000124151	4.310618207	6.326032078	5.075032886	6.429455688	0.764414679	0.10342361	2.015413871	1.354422801
2108	ETFA	electron-transfer-flavoprotein, alpha polypeptide	Cytoplasm	transporter	ENSG00000140374	3.925185641	5.283114519	4.724662385	6.07808412	0.799476744	0.794969601	1.357928878	1.353421735
406	ARNTL	aryl hydrocarbon receptor nuclear translocator-like	Nucleus	transcription regulator	ENSG00000133794	5.459130429	4.573064409	5.36357508	4.010453177	-0.095555349	-0.562611233	-0.88606602	-1.353121903
26505	CNNM3	cyclin M3	unknown	other	ENSG00000168763	3.711482736	3.274419538	3.448577834	2.096675603	-0.262904902	-1.177743935	-0.437063198	-1.351902231
100130009	LOC100130009	hypothetical LOC100130009	unknown	other	ENSG00000137309	5.908611661	3.715782496	4.989066585	3.637720963	-0.919545077	-0.078061533	-2.192829166	-1.351345622
29088	MRPL15	mitochondrial ribosomal protein L15	Cytoplasm	other	ENSG00000137547	4.451752019	4.906946836	4.667066083	6.018152894	0.215314064	1.111206058	0.455194816	1.351086811
2271	FH	fumarate hydratase	Cytoplasm	enzyme	ENSG00000091483	4.110711917	4.642282367	4.201967136	5.552990602	0.091255219	0.910708235	0.531570451	1.351023467
199870	FAM76A	family with sequence similarity 76, member A	unknown	other	ENSG00000009780	3.91179597	3.463354101	4.065825268	2.715405652	0.154029298	-0.747948449	-0.448441869	-1.350419616
4068	SH2D1A	SH2 domain protein 1A	Cytoplasm	other	ENSG00000183918	5.3433291	6.906434854	5.762692421	7.112634498	0.419363321	0.206199644	1.563105754	1.349942077
55164	SHQ1	SHQ1 homolog (S. cerevisiae)	unknown	other	ENSG00000144736	2.71826061	4.066631319	3.332970387	4.6812327	0.614709776	0.614601381	1.348370709	1.348262314
113	ADCY7	adenylate cyclase 7	Plasma Membrane	enzyme	ENSG00000121281	4.135366064	3.866785884	4.638328665	3.290514334	0.502962601	-0.57627155	-0.26858018	-1.347814331
9236	CCPG1	cell cycle progression 1	unknown	other	ENSG00000214882	4.471312858	3.345787358	4.853945145	3.506635118	0.382632287	0.16084776	-1.1255255	-1.347310027
1606	DGKA	diacylglycerol kinase, alpha 80kDa	Cytoplasm	kinase	ENSG00000065357	6.595307224	6.347081426	6.633172985	5.286762123	0.037865761	-1.060319303	-0.248225798	-1.346410862
7016	TESK1	testis-specific kinase 1	Nucleus	kinase	ENSG00000107140	4.415120014	2.406171519	4.11190875	2.765730079	-0.303211264	0.35955856	-2.008948496	-1.346178671
7001	PRDX2	peroxiredoxin 2	Cytoplasm	enzyme	ENSG00000167815	4.144587578	4.717046709	3.535844482	4.881774865	-0.608743096	0.164728155	0.572459131	1.345930383
10026	PIGK	phosphatidylinositol glycan anchor biosynthesis, class K	Cytoplasm	peptidase	ENSG00000142892	1.797155331	4.193623737	2.518914687	3.864573055	0.721759356	-0.329050682	2.396468406	1.345658368
132001	C3ORF31	chromosome 3 open reading frame 31	unknown	other	ENSG00000144559	2.361220429	3.348052855	2.43356164	3.77887073	0.072341211	0.430817874	0.986832426	1.345309089
865	CBFB	core-binding factor, beta subunit	Nucleus	transcription regulator	ENSG00000067955	5.790871799	6.934348083	6.128867419	7.473670281	0.33799562	0.539322199	1.143476284	1.344802863
25976	TIPARP	TCDD-inducible poly(ADP-ribose) polymerase	unknown	other	ENSG00000163659	6.898840641	6.680398874	7.370055013	6.025802438	0.471214373	-0.654596436	-0.218441767	-1.344252575
329	BIRC2	baculoviral IAP repeat-containing 2	Cytoplasm	other	ENSG00000110330	6.843440059	5.079960302	6.567666343	5.223644179	-0.275773716	0.143683877	-1.763479757	-1.344022163
84876	ORAI1	ORAI calcium release-activated calcium modulator 1	Plasma Membrane	ion channel	ENSG00000182500	5.634583666	3.203224915	4.702073689	3.35837648	-0.932509978	0.155151565	-2.431358751	-1.343697209
8767	RIPK2	receptor-interacting serine-threonine kinase 2	Plasma Membrane	kinase	ENSG00000104312	2.614984964	4.909970069	2.806122223	4.149589966	0.191137259	-0.760380103	2.294985104	1.343467743
3615	IMPDH2	IMP (inosine monophosphate) dehydrogenase 2	Cytoplasm	enzyme	ENSG00000178035	5.709944562	6.061067701	5.325233628	6.668591035	-0.384710933	0.607523335	0.351123139	1.343357407
404672	GTF2H5	general transcription factor IIH, polypeptide 5	Nucleus	other	ENSG00000185068	2.726766003	3.817549393	3.141950889	4.485065765	0.415184886	0.667516371	1.09078339	1.343114876
57045	TWSG1	twisted gastrulation homolog 1 (Drosophila)	Extracellular Space	other	ENSG00000128791	2.096644757	3.049924624	2.081488218	3.423911917	-0.015156539	0.373987293	0.953279866	1.342423698
84267	C9ORF64	chromosome 9 open reading frame 64	unknown	other	ENSG00000165118	1.810771027	2.589876419	2.414420039	3.756669437	0.603649012	1.166793018	0.779105392	1.342249398
51642	MRPL48	mitochondrial ribosomal protein L48	unknown	other	ENSG00000175581	3.417119299	4.596601352	3.57796122	4.919842144	0.160841921	0.323240792	1.179482053	1.341880924
51809	GALNT7	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 7 (GalNAc-T7)	Cytoplasm	enzyme	ENSG00000109586	2.587853774	4.556900956	3.021916669	4.362779854	0.434062896	-0.194121102	1.969047182	1.340863184
112495	GTF3C6	general transcription factor IIIC, polypeptide 6, alpha 35kDa	unknown	transcription regulator	ENSG00000155115	4.492633027	5.75012941	5.323740369	6.663436528	0.831107342	0.913307118	1.257496383	1.339696159
55916	NXT2	nuclear transport factor 2-like export factor 2	Nucleus	transporter	ENSG00000101888	2.75421298	4.068591538	3.151546358	4.491141797	0.397333379	0.422550258	1.314378558	1.339595438
10096	ACTR3	ARP3 actin-related protein 3 homolog (yeast)	Plasma Membrane	other	ENSG00000115091	7.118066521	8.307673879	7.628648255	8.967862602	0.510581734	0.660188723	1.189607358	1.339214347
56954	NIT2	nitrilase family, member 2	Cytoplasm	enzyme	ENSG00000114021	3.148661754	4.306655896	3.392130489	4.730870101	0.243468735	0.424214206	1.157994141	1.338739612
81669	CCNL2	cyclin L2	Nucleus	other	ENSG00000221978	5.892217132	5.552617435	5.689284752	4.350638789	-0.20293238	-1.201978647	-0.339599696	-1.338645963
10240	MRPS31	mitochondrial ribosomal protein S31	Cytoplasm	other	ENSG00000102738	3.049887578	4.906215554	3.670136735	5.008683336	0.620249157	0.102467782	1.856327976	1.338546601
54431	DNAJC10	DnaJ (Hsp40) homolog, subfamily C, member 10	Cytoplasm	enzyme	ENSG00000077232	4.129708928	5.660456758	4.577757014	5.915495222	0.448048087	0.255038464	1.530747831	1.337738208
3091	HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	Nucleus	transcription regulator	ENSG00000100644	6.711235882	7.558343931	6.40282734	7.74040614	-0.308408542	0.182062209	0.847108049	1.337578801
9317	PTER	phosphotriesterase related	unknown	enzyme	ENSG00000165983	2.204230613	4.140436966	3.331713378	4.669272968	1.127482765	0.528836002	1.936206353	1.33755959
6566	SLC16A1	solute carrier family 16, member 1 (monocarboxylic acid transporter 1)	Plasma Membrane	transporter	ENSG00000155380	5.004628865	4.63160883	5.037815053	6.375148642	0.033186188	1.743539812	-0.373020035	1.337333589
84890	ADO	2-aminoethanethiol (cysteamine) dioxygenase	unknown	other	ENSG00000181915	4.084357703	4.76469128	3.856170258	5.193435134	-0.228187445	0.428743854	0.680333577	1.337264876
57488	ESYT2	extended synaptotagmin-like protein 2	unknown	other	ENSG00000117868	6.215863816	5.345001453	6.011641027	4.674939667	-0.20422279	-0.670061787	-0.870862363	-1.33670136
6249	CLIP1	CAP-GLY domain containing linker protein 1	Cytoplasm	other	ENSG00000130779	4.775835235	5.954001029	4.857028778	6.192695706	0.081193544	0.238694677	1.178165794	1.335666927
26135	SERBP1	SERPINE1 mRNA binding protein 1	Nucleus	other	ENSG00000142864	6.374839085	7.132064465	6.482181581	7.817834089	0.107342496	0.685769624	0.75722538	1.335652508
57805	KIAA1967	KIAA1967	Cytoplasm	peptidase	ENSG00000158941	5.608018766	3.801712354	5.188386873	3.854975651	-0.419631893	0.053263297	-1.806306412	-1.333411222
56997	CABC1	chaperone, ABC1 activity of bc1 complex homolog (S. pombe)	Cytoplasm	kinase	ENSG00000163050	3.492758499	2.94430986	3.496696656	2.163288775	0.003938156	-0.781021085	-0.54844864	-1.333407881
9562	MINPP1	multiple inositol polyphosphate histidine phosphatase, 1	Cytoplasm	phosphatase	ENSG00000107789	2.261952383	3.656053774	2.771127016	4.104261392	0.509174634	0.448207618	1.394101391	1.333134375
7048	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	Plasma Membrane	kinase	ENSG00000163513	6.952964358	6.594605621	6.462044499	5.129093453	-0.490919858	-1.465512168	-0.358358736	-1.332951046
6418	SET	SET nuclear oncogene	Nucleus	phosphatase	ENSG00000119335	7.618151439	8.575392342	7.814415433	9.146277359	0.196263994	0.570885017	0.957240903	1.331861927
684	BST2	bone marrow stromal cell antigen 2	Plasma Membrane	other	ENSG00000130303	3.033876047	4.255972672	2.863728558	4.193096103	-0.17014749	-0.062876569	1.222096625	1.329367546
121551	BTBD11	BTB (POZ) domain containing 11	Nucleus	transcription regulator	ENSG00000151136	4.734355951	3.059899293	3.47780512	2.149025818	-1.256550832	-0.910873475	-1.674456658	-1.328779302
527	ATP6V0C	ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c	Cytoplasm	transporter	ENSG00000185883	6.352285119	4.514906189	5.575623295	4.246982084	-0.776661824	-0.267924105	-1.837378929	-1.328641211
56342	PPAN	peter pan homolog (Drosophila)	Nucleus	other	ENSG00000130810	3.147519877	2.958309047	2.545783198	3.872484894	-0.601736679	0.914175847	-0.18921083	1.326701696
11152	WDR45	WD repeat domain 45	unknown	other	ENSG00000196998	3.401105806	3.106458159	3.53822063	2.213506591	0.137114824	-0.892951567	-0.294647647	-1.324714039
197358	NLRC3	NLR family, CARD domain containing 3	Cytoplasm	other	ENSG00000167984	3.404539126	3.203085835	3.855990807	2.532329902	0.451451681	-0.670755934	-0.20145329	-1.323660905
4245	MGAT1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	Cytoplasm	enzyme	ENSG00000131446	5.151306765	4.330039832	5.092086819	3.76852294	-0.059219946	-0.561516892	-0.821266933	-1.323563879
10330	CNPY2	canopy 2 homolog (zebrafish)	Plasma Membrane	other	ENSG00000144785	3.14780967	3.853800242	3.649706189	4.972921507	0.501896519	1.119121265	0.705990572	1.323215319
64115	C10ORF54	chromosome 10 open reading frame 54	unknown	other	ENSG00000107738	3.681855191	2.006661901	3.884127545	2.56116931	0.202272354	0.55450741	-1.675193291	-1.322958235
10694	CCT8	chaperonin containing TCP1, subunit 8 (theta)	Cytoplasm	enzyme	ENSG00000156261	6.493196396	7.393070536	6.779270268	8.101287301	0.286073872	0.708216765	0.89987414	1.322017033
2967	GTF2H3	general transcription factor IIH, polypeptide 3, 34kDa	Nucleus	transcription regulator	ENSG00000111358	2.938341787	4.54639679	3.605657084	4.927409703	0.667315297	0.381012912	1.608055003	1.321752619
941	CD80	CD80 molecule	Plasma Membrane	transmembrane receptor	ENSG00000121594	0	0.470137174	1.73026075	3.051116795	1.73026075	2.580979621	0.470137174	1.320856046
4691	NCL	nucleolin	Nucleus	other	ENSG00000115053	8.226784088	8.833143469	8.090217694	9.41086363	-0.136566394	0.577720161	0.606359381	1.320645936
54948	MRPL16	mitochondrial ribosomal protein L16	unknown	other	ENSG00000166902	4.161972758	4.635533284	4.112323445	5.432885872	-0.049649313	0.797352588	0.473560526	1.320562427
10434	LYPLA1	lysophospholipase I	Cytoplasm	enzyme	ENSG00000120992	4.787214712	6.448463441	5.512056639	6.831383626	0.724841927	0.382920185	1.661248729	1.319326987
28988	DBNL	drebrin-like	Cytoplasm	other	ENSG00000136279	3.339851843	4.66429138	3.503182406	4.821559168	0.163330563	0.157267788	1.324439537	1.318376762
253832	ZDHHC20	zinc finger, DHHC-type containing 20	unknown	other	ENSG00000180776	4.279753928	3.547137088	4.116264469	2.799278972	-0.163489459	-0.747858116	-0.732616839	-1.316985497
58527	C6ORF115	chromosome 6 open reading frame 115	unknown	other	ENSG00000146386	4.89683126	6.499192872	5.363285019	6.680024956	0.466453759	0.180832084	1.602361612	1.316739937
57674	RNF213	ring finger protein 213	Plasma Membrane	other	ENSG00000173821	4.68394063	5.575286935	4.091457696	5.407676003	-0.592482934	-0.167610932	0.891346305	1.316218307
2521	FUS	fusion (involved in t(12;16) in malignant liposarcoma)	Nucleus	transcription regulator	ENSG00000089280	5.786652412	6.560753268	5.879097751	7.195313929	0.092445339	0.634560661	0.774100856	1.316216178
8658	TNKS	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase	Nucleus	enzyme	ENSG00000173273	3.774231096	3.017036519	3.839627773	2.523584881	0.065396677	-0.493451637	-0.757194577	-1.316042892
113251	LARP4	La ribonucleoprotein domain family, member 4	unknown	other	ENSG00000161813	4.229236324	5.017742476	4.553744399	5.868448051	0.324508075	0.850705574	0.788506153	1.314703652
6647	SOD1	superoxide dismutase 1, soluble	Cytoplasm	enzyme	ENSG00000142168	6.054304651	6.653369084	6.454084414	7.768155205	0.399779763	1.114786121	0.599064433	1.314070791
79188	TMEM43	transmembrane protein 43	Nucleus	other	ENSG00000170876	6.939826476	5.85122536	7.097326117	5.784370508	0.157499641	-0.066854852	-1.088601116	-1.312955609
1778	DYNC1H1	dynein, cytoplasmic 1, heavy chain 1	Cytoplasm	peptidase	ENSG00000197102	4.69563102	3.676336999	3.999473418	2.686732488	-0.696157602	-0.989604511	-1.019294022	-1.31274093
3735	KARS	lysyl-tRNA synthetase	Cytoplasm	enzyme	ENSG00000065427	6.339033312	7.179756774	6.364727884	7.677006307	0.025694572	0.497249533	0.840723462	1.312278424
9532	BAG2	BCL2-associated athanogene 2	Cytoplasm	other	ENSG00000112208	2.889651039	3.150891182	2.91665759	4.228916714	0.027006551	1.078025531	0.261240143	1.312259123
6811	STX5	syntaxin 5	Cytoplasm	transporter	ENSG00000162236	5.052205995	4.127561545	4.724330769	3.412844613	-0.327875227	-0.714716932	-0.92464445	-1.311486156
5036	PA2G4	proliferation-associated 2G4, 38kDa	Nucleus	transcription regulator	ENSG00000170515	6.318816367	6.781345638	6.344772913	7.656208772	0.025956546	0.874863135	0.46252927	1.311435859
1349	COX7B	cytochrome c oxidase subunit VIIb	Cytoplasm	enzyme	ENSG00000131174	5.423668178	5.88081725	5.524772811	6.835671274	0.101104633	0.954854024	0.457149072	1.310898462
1236	CCR7	chemokine (C-C motif) receptor 7	Plasma Membrane	G-protein coupled receptor	ENSG00000126353	8.536827297	6.248243893	7.495600374	6.184724842	-1.041226923	-0.063519052	-2.288583403	-1.310875532
11021	RAB35	RAB35, member RAS oncogene family	Cytoplasm	enzyme	ENSG00000111737	5.104553643	3.150942914	4.677168914	3.368174264	-0.427384729	0.21723135	-1.953610729	-1.30899465
118924	C10ORF4	chromosome 10 open reading frame 4	Nucleus	other	ENSG00000148690	1.838220367	3.836943204	2.653012711	3.961284421	0.814792344	0.124341217	1.998722837	1.30827171
29081	METTL5	methyltransferase like 5	unknown	enzyme	ENSG00000138382	3.409751562	4.06046285	3.831275737	5.139133984	0.421524175	1.078671135	0.650711288	1.307858248
26750	RPS6KC1	ribosomal protein S6 kinase, 52kDa, polypeptide 1	Cytoplasm	kinase	ENSG00000136643	1.119457209	3.310504723	1.866765957	3.173090855	0.747308748	-0.137413867	2.191047514	1.306324899
10682	EBP	emopamil binding protein (sterol isomerase)	Cytoplasm	enzyme	ENSG00000147155	3.537703285	4.273643957	3.433129303	4.739146361	-0.104573982	0.465502404	0.735940673	1.306017058
83480	PUS3	pseudouridylate synthase 3	Nucleus	enzyme	ENSG00000110060	3.076753603	4.087297675	3.268101582	4.572625057	0.191347979	0.485327382	1.010544072	1.304523475
23508	TTC9	tetratricopeptide repeat domain 9	unknown	other	ENSG00000133985	3.505936898	2.756466886	3.331485985	2.027491054	-0.174450913	-0.728975832	-0.749470012	-1.303994931
85459	KIAA1731	KIAA1731	unknown	other	ENSG00000166004	3.413970238	2.892174583	3.405869716	2.101983476	-0.008100521	-0.790191107	-0.521795655	-1.30388624
51614	ERGIC3	ERGIC and golgi 3	unknown	other	ENSG00000125991	6.20689763	5.565789983	6.131478119	4.828079883	-0.07541951	-0.7377101	-0.641107647	-1.303398237
57515	SERINC1	serine incorporator 1	Plasma Membrane	transporter	ENSG00000111897	8.130793222	7.263725034	8.14788331	6.844704655	0.017090088	-0.419020379	-0.867068188	-1.303178655
6687	SPG7	spastic paraplegia 7 (pure and complicated autosomal recessive)	Cytoplasm	peptidase	ENSG00000197912	3.422887845	2.61638141	3.192702932	1.890079712	-0.230184913	-0.726301698	-0.806506435	-1.30262322
2107	ETF1	eukaryotic translation termination factor 1	Cytoplasm	translation regulator	ENSG00000120705	5.768179975	5.870781342	5.619047582	6.921237532	-0.149132393	1.05045619	0.102601367	1.30218995
4507	MTAP	methylthioadenosine phosphorylase	Nucleus	enzyme	ENSG00000099810	2.383914858	3.576494482	2.581124155	3.882631144	0.197209297	0.306136662	1.192579623	1.301506989
2123	EVI2A	ecotropic viral integration site 2A	Plasma Membrane	transmembrane receptor	ENSG00000126860	7.183314255	7.777914571	7.54112929	6.239727504	0.357815035	-1.538187067	0.594600316	-1.301401786
