Probe Set ID	Unigene(Avadis)	Gene Title	Gene Symbol	Fold change	p-value
244106_at	Hs.147441	Potassium voltage-gated channel, KQT-like subfamily, member 5	KCNQ5	2.0720744	0.03932884
216875_x_at		B1 for mucin	HAB1	2.0713863	0.004185299
206548_at		hypothetical protein FLJ23556	FLJ23556	2.0710766	0.04254445
238340_at	Hs.492236	WD repeat domain 42A	WDR42A	2.0678954	0.008949316
1569067_at	Hs.516966	BCL2-like 1	BCL2L1	2.0661197	0.011585539
221854_at	Hs.497350	plakophilin 1 (ectodermal dysplasia/skin fragility syndrome)	PKP1	2.0649028	0.037609834
204134_at	Hs.503163	phosphodiesterase 2A, cGMP-stimulated	PDE2A	2.0578306	0.012925245
207329_at	Hs.161839	matrix metalloproteinase 8 (neutrophil collagenase)	MMP8	2.0577884	0.010297786
231165_at	Hs.513260	DDHD domain containing 1	DDHD1	2.057089	0.036148917
1554520_at	Hs.192155	hypothetical locus LOC283861	LOC283861	2.0567303	0.02411408
204182_s_at	Hs.355581	zinc finger protein 297B	ZNF297B	2.0540295	0.008565391
212110_at	Hs.491232	solute carrier family 39 (zinc transporter), member 14	SLC39A14	2.0506654	0.02062095
233691_at	Hs.23361	Ankyrin repeat and BTB (POZ) domain containing 2	ABTB2	2.0476143	0.037660435
1562638_at		hypothetical protein LOC339874	LOC339874	2.0457456	0.047629695
220844_at	Hs.375035	transcription elongation factor B polypeptide 3B (elongin A2)	TCEB3B	2.0435147	0.041706033
225929_s_at	Hs.195642	chromosome 17 open reading frame 27	C17orf27	2.0414999	0.04776621
235593_at	Hs.34871	Zinc finger homeobox 1b	ZFHX1B	2.0364404	0.006877384
227738_s_at	Hs.121915	armadillo repeat containing 5	ARMC5	2.0363243	0.007236328
216844_at	Hs.474970	rotavirus X protein associated with NSP3	RoXaN	2.0362155	0.031289827
213956_at	Hs.413045	centrosome-associated protein 350	CAP350	2.0360682	0.03718176
235922_at	Hs.466088	Tropomyosin 4	TPM4	2.0359092	0.013150285
1554322_a_at	Hs.20516	histone deacetylase 4	HDAC4	2.033903	0.006569926
201585_s_at	Hs.355934	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	SFPQ	2.0337553	0.003590036
244804_at	Hs.529892	Sequestosome 1	SQSTM1	2.0330544	0.041478805
1566079_at	Hs.520189	ELOVL family member 5, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)	ELOVL5	2.0316553	0.048405036
242963_at	Hs.48343	hypothetical protein MGC26963	MGC26963	2.0243115	0.024562372
235317_at	Hs.436426	hypothetical protein LOC284454	LOC284454	2.0211911	0.002556741
219677_at	Hs.8261	SPRY domain-containing SOCS box protein SSB-1	SSB1	2.0170455	0.041814703
218369_s_at	Hs.14415	exosome component 1	EXOSC1	2.016419	0.002766758
236370_at	Hs.189329	SMAD specific E3 ubiquitin protein ligase 1	SMURF1	2.0115705	0.008050727
208888_s_at	Hs.137510	nuclear receptor co-repressor 2	NCOR2	2.009563	0.017922444
200706_s_at	Hs.459940	lipopolysaccharide-induced TNF factor	LITAF	2.0087607	0.006342771
215585_at	Hs.232194	KIAA0174 gene product	KIAA0174	2.0073318	0.007295793
209469_at	Hs.75819	glycoprotein M6A	GPM6A	2.0054178	0.010842583
241930_x_at	Hs.506852	Protein tyrosine phosphatase, non-receptor type 11 (Noonan syndrome 1)	PTPN11	2.0034566	0.04752352
200906_s_at	Hs.151220	palladin	KIAA0992	2.0026658	0.048639942
201242_s_at	Hs.291196	ATPase, Na+/K+ transporting, beta 1 polypeptide	ATP1B1	2.000754	0.00717981
238609_at	Hs.546520	hypothetical protein DKFZp727G131	DKFZp727G131	-2.0002716	0.003862897
209474_s_at	Hs.523173	ectonucleoside triphosphate diphosphohydrolase 1	ENTPD1	-2.0022361	0.02406684
209606_at	Hs.270	pleckstrin homology, Sec7 and coiled-coil domains, binding protein /// pleckstrin homology, Sec7 and coiled-coil domains, binding protein	PSCDBP	-2.0022924	0.013826492
239083_at	Hs.201648	hypothetical protein DKFZp762I137	DKFZp762I137	-2.0033665	0.013916758
224416_s_at	Hs.33032	mediator of RNA polymerase II transcription, subunit 28 homolog (yeast) /// mediator of RNA polymerase II transcription, subunit 28 homolog (yeast)	MED28	-2.0036378	0.021633267
207374_at	Hs.147305	phospholipid scramblase 2	PLSCR2	-2.0037596	0.041340128
223886_s_at	Hs.267120	ring finger protein 146	RNF146	-2.0040715	0.014701714
208986_at	Hs.511504	transcription factor 12 (HTF4, helix-loop-helix transcription factors 4)	TCF12	-2.0046585	0.019223478
226616_s_at	Hs.473937	NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa	NDUFV3	-2.0064807	0.014666932
226073_at	Hs.7626	hypothetical protein LOC219854	LOC219854	-2.007336	0.03951254
213365_at	Hs.248437	similar to RIKEN cDNA 4933424N09 gene	MGC16943	-2.0079343	0.031807296
223060_at	Hs.525238	chromosome 14 open reading frame 119	C14orf119	-2.0083742	0.044065267
212907_at	Hs.519469	Solute carrier family 30 (zinc transporter), member 1	SLC30A1	-2.0100513	0.023043392
233461_x_at	Hs.145956	zinc finger protein 226	ZNF226	-2.0103533	0.002242978
1553158_at	Hs.334526	hypothetical protein MGC14126	MGC14126	-2.010794	0.047223486
231901_at	Hs.164026	hypothetical protein BC011833	LOC90580	-2.0146785	0.00203995
207795_s_at	Hs.524251	killer cell lectin-like receptor subfamily D, member 1	KLRD1	-2.0164845	0.039069317
239365_at	Hs.326941	Scinderin	SCIN	-2.0166285	0.010475904
205072_s_at	Hs.171190	X-ray repair complementing defective repair in Chinese hamster cells 4	XRCC4	-2.0166647	0.042381074
228495_at	Hs.546523	Hypothetical protein FLJ38348	FLJ38348	-2.0192451	0.013842907
47550_at	Hs.521432	leucine zipper, putative tumor suppressor 1	LZTS1	-2.0192776	0.009442276
216929_x_at	Hs.495420	ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)	ABO	-2.021086	0.033056643
218048_at	Hs.534398	COMM domain containing 3	COMMD3	-2.0212805	0.023951272
225904_at	Hs.445132	LOC126731	LOC126731	-2.0224936	0.001183213
225953_at	Hs.464912	hypothetical protein FLJ10656	P15RS	-2.0232792	0.026077861
219335_at	Hs.522729	armadillo repeat containing, X-linked 5	ARMCX5	-2.0235848	0.04410858
224280_s_at	Hs.323396	hypothetical protein RP1-317E23	LOC56181	-2.0236003	0.014605654
218327_s_at	Hs.108002	synaptosomal-associated protein, 29kDa	SNAP29	-2.0245	0.002152822
201795_at	Hs.435166	lamin B receptor	LBR	-2.0246031	0.008801044
215358_x_at	Hs.278064	zinc finger protein 37b (KOX 21)	ZNF37B	-2.0271726	0.044708814
224671_at	Hs.347535	mitochondrial ribosomal protein L10	MRPL10	-2.0274944	0.035016347
209482_at	Hs.416994	processing of precursor 7, ribonuclease P subunit (S. cerevisiae)	POP7	-2.0281355	0.00402072
234311_s_at	Hs.489052	hypothetical protein BC004923	LOC85865	-2.0293002	0.04184138
204838_s_at	Hs.279843	mutL homolog 3 (E. coli)	MLH3	-2.0296369	0.041930113
218403_at	Hs.69499	hypothetical protein HSPC132	HSPC132	-2.0299954	0.002127577
239733_at	Hs.512782	hypothetical protein MGC16186	MGC16186	-2.030632	0.009547472
221686_s_at	Hs.514480	RecQ protein-like 5	RECQL5	-2.0316038	0.048757438
223252_at	Hs.43071	hepatoma-derived growth factor-related protein 2	HDGF2	-2.0326536	0.007394054
210909_x_at	Hs.439074	lipoprotein, Lp(a)-like 2	LPAL2	-2.0334642	0.015569001
229596_at	Hs.424907	hypothetical protein MGC35366	MGC35366	-2.0345962	0.038287718
211791_s_at	Hs.440497	potassium voltage-gated channel, shaker-related subfamily, beta member 2	KCNAB2	-2.034617	0.029981837
226688_at	Hs.55131	hypothetical protein DKFZp313N0621	DKFZp313N0621	-2.034689	0.037918825
210786_s_at	Hs.504281	Friend leukemia virus integration 1	FLI1	-2.0347521	0.002118876
202151_s_at	Hs.9194	ubiquitin associated domain containing 1	UBADC1	-2.0360627	0.03727867
204593_s_at	Hs.148677	hypothetical protein FLJ20232	FLJ20232	-2.0366187	0.000110809
201924_at	Hs.480190	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 2	MLLT2	-2.0381777	0.031488486
202593_s_at	Hs.512607	membrane interacting protein of RGS16	MIR16	-2.0398278	0.013370024
202741_at	Hs.487325	protein kinase, cAMP-dependent, catalytic, beta	PRKACB	-2.0398443	0.003658818
201038_s_at	Hs.458747	Acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	ANP32A	-2.0401382	0.003340858
218431_at	Hs.16157	chromosome 14 open reading frame 133	C14orf133	-2.0404727	0.001411513
203913_s_at	Hs.77348	hydroxyprostaglandin dehydrogenase 15-(NAD)	HPGD	-2.0406885	0.03615895
213555_at	Hs.528310	RWD domain containing 2	RWDD2	-2.0413175	0.012738605
217127_at	Hs.19904	cystathionase (cystathionine gamma-lyase)	CTH	-2.0415678	0.025924461
1555628_a_at	Hs.155111	hepatitis A virus cellular receptor 2	HAVCR2	-2.041932	0.018858781
235898_at	Hs.446292	LOC440858	LOC440858	-2.0422952	0.001674068
209717_at	Hs.387251	ecotropic viral integration site 5	EVI5	-2.0435052	0.038454093
234843_s_at	Hs.229335	kringle containing transmembrane protein 1	KREMEN1	-2.0438423	0.027180532
33760_at	Hs.149983	peroxisomal biogenesis factor 14	PEX14	-2.0448747	0.0224525
229886_at	Hs.448041	FLJ32363 protein	FLJ32363	-2.0452816	0.012288671
219006_at	Hs.512144	chromosome 6 open reading frame 66	C6orf66	-2.0466318	0.005808801
205504_at	Hs.159494	Bruton agammaglobulinemia tyrosine kinase	BTK	-2.0466626	0.042176876
233532_x_at	Hs.444332	chromosome 20 open reading frame 9	C20orf9	-2.04708	0.048023276
203473_at	Hs.7884	solute carrier organic anion transporter family, member 2B1	SLCO2B1	-2.0493958	0.045668464
210102_at	Hs.152944	loss of heterozygosity, 11, chromosomal region 2, gene A	LOH11CR2A	-2.0522637	0.009416037
225708_at	Hs.164649	intersex-like (Drosophila)	IXL	-2.0528696	0.0090505
227852_at	Hs.326805	retinitis pigmentosa 9 (autosomal dominant)	RP9	-2.0535665	0.022672396
218108_at	Hs.6877	chromosome 14 open reading frame 130	C14orf130	-2.0550604	0.020495763
238077_at	Hs.13982	potassium channel tetramerisation domain containing 6	KCTD6	-2.0554574	0.01870612
201486_at	Hs.79088	reticulocalbin 2, EF-hand calcium binding domain	RCN2	-2.0558856	0.04315185
214975_s_at	Hs.347187	myotubularin related protein 1	MTMR1	-2.0575151	0.004751293
228168_at	Hs.429	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9) isoform 3	ATP5G3	-2.0576584	0.043158602
1555495_a_at	Hs.371372	serologically defined colon cancer antigen 10	SDCCAG10	-2.0579448	0.01705025
235810_at	Hs.189690	zinc finger protein 21 (KOX 14)	ZNF21	-2.0585442	0.012363771
1552914_a_at	Hs.77873	B7 homolog 3	B7H3	-2.0587547	0.005880938
223368_s_at	Hs.522433	AD-003 protein	AD-003	-2.0602305	0.04487242
223273_at	Hs.20142	chromosome 14 open reading frame 142	C14orf142	-2.060312	0.03899471
244261_at	Hs.221375	interleukin 28 receptor, alpha (interferon, lambda receptor)	IL28RA	-2.060422	0.045756314
211678_s_at	Hs.144949	zinc finger protein 313 /// zinc finger protein 313	ZNF313	-2.060579	0.03608129
219136_s_at	Hs.71912	hypothetical protein FLJ12681	FLJ12681	-2.060631	0.04420446
201528_at	Hs.461925	replication protein A1, 70kDa	RPA1	-2.060719	0.013255598
207556_s_at	Hs.502461	diacylglycerol kinase, zeta 104kDa	DGKZ	-2.0608418	0.003042101
240592_at	Hs.446201	transcription factor MLR1	MLR1	-2.0614948	0.03962591
232230_at	Hs.433297	Chromosome 10 open reading frame 75	C10orf75	-2.063598	0.047951814
218722_s_at	Hs.187657	hypothetical protein FLJ12436	FLJ12436	-2.0640328	0.022961127
210024_s_at	Hs.470804	ubiquitin-conjugating enzyme E2E 3 (UBC4/5 homolog, yeast)	UBE2E3	-2.0660279	0.004849612
201554_x_at	Hs.477892	glycogenin	GYG	-2.066852	0.001199248
1557965_at	Hs.159556	hypothetical protein MGC61716	MGC61716	-2.0672283	0.000246452
1561967_at	Hs.476448	Filamin B, beta (actin binding protein 278)	FLNB	-2.0674977	0.011518793
213073_at	Hs.98041	zinc finger, FYVE domain containing 26	ZFYVE26	-2.0676296	0.006427027
222470_s_at	Hs.18128	chromosome 20 open reading frame 44	C20orf44	-2.0676525	0.028675456
1555679_a_at	Hs.155839	reticulon 4 interacting protein 1	RTN4IP1	-2.0677977	0.047265947
1553232_at	Hs.532901	hypothetical protein FLJ32954	FLJ32954	-2.0679142	0.045642447
203485_at	Hs.368626	reticulon 1	RTN1	-2.0687284	0.042064346
225437_s_at	Hs.520623	chromosome 7 open reading frame 27	C7orf27	-2.0692441	0.000907028
217906_at	Hs.509264	kelch domain containing 2	KLHDC2	-2.0694404	0.019401459
200726_at	Hs.79081	protein phosphatase 1, catalytic subunit, gamma isoform	PPP1CC	-2.07075	0.00376899
218263_s_at	Hs.25726	transposon-derived Buster1 transposase-like protein gene	LOC58486	-2.0707889	0.009541382
242864_at	Hs.307043	zinc finger protein 554	ZNF554	-2.0710025	0.002067419
227388_at	Hs.26268	tumor suppressor candidate 1	TUSC1	-2.0714788	0.030926667
213203_at	Hs.30174	small nuclear RNA activating complex, polypeptide 5, 19kDa	SNAPC5	-2.0715363	0.007859487
219459_at	Hs.62696	polymerase (RNA) III (DNA directed) polypeptide B	POLR3B	-2.0732865	0.044452365
204824_at	Hs.420106	endonuclease G	ENDOG	-2.0737422	0.033621896
221679_s_at	Hs.476454	abhydrolase domain containing 6	ABHD6	-2.074267	0.014948314
209538_at	Hs.522885	zinc finger protein 32 (KOX 30)	ZNF32	-2.0746198	0.004271322
210785_s_at	Hs.10649	chromosome 1 open reading frame 38	C1orf38	-2.0763872	0.037378665
232119_at	Hs.480615	synaptopodin 2	SYNPO2	-2.0768075	0.02396474
223335_at	Hs.436502	hypothetical protein LOC51249	LOC51249	-2.0769458	0.03751798
222553_x_at	Hs.148778	oxidation resistance 1	OXR1	-2.0786493	0.018624822
230257_s_at	Hs.440663	chromosome 1 open reading frame 19	C1orf19	-2.079211	0.037922792
212893_at	Hs.480506	zinc finger, ZZ domain containing 3	ZZZ3	-2.07961	0.011966421
202113_s_at	Hs.134822	sorting nexin 2	SNX2	-2.0799696	0.018772643
243816_at	Hs.382874	Zinc finger protein 70 (Cos17)	ZNF70	-2.0805693	0.046173815
208042_at	Hs.213393	angiogenic factor with G patch and FHA domains 1	AGGF1	-2.080765	0.033224057
219575_s_at	Hs.130849	peptide deformylase-like protein /// component of oligomeric golgi complex 8	PDF /// COG8	-2.0809464	0.036770634
209732_at	Hs.85201	C-type lectin domain family 2, member B	CLEC2B	-2.0826533	0.03077785
219376_at		zinc finger protein 322B	ZNF322B	-2.0837028	0.017849231
204905_s_at	Hs.88977	eukaryotic translation elongation factor 1 epsilon 1	EEF1E1	-2.087475	0.003670662
205565_s_at	Hs.29978	frataxin	FXN	-2.0875254	0.044451103
202749_at	Hs.198308	tryptophan rich basic protein	WRB	-2.0893536	0.034391575
218712_at	Hs.272673	hypothetical protein FLJ20508	FLJ20508	-2.0906498	0.004781611
209565_at	Hs.458365	zinc finger protein 183 (RING finger, C3HC4 type)	ZNF183	-2.092464	0.009295955
225313_at	Hs.504920	chromosome 20 open reading frame 177	C20orf177	-2.0941892	0.015948925
226899_at	Hs.522997	unc-5 homolog B (C. elegans)	UNC5B	-2.0952065	0.006009246
227548_at	Hs.512600	ORM1-like 1 (S. cerevisiae)	ORMDL1	-2.0952182	0.027260667
226104_at	Hs.491626	Hypothetical protein DKFZp564A022	DKFZP564A022	-2.0969718	0.031445857
211761_s_at	Hs.508524	calcyclin binding protein /// calcyclin binding protein	CACYBP	-2.100373	0.049050122
242197_x_at	Hs.120949	CD36 antigen (collagen type I receptor, thrombospondin receptor)	CD36	-2.101685	0.002927793
201701_s_at	Hs.507910	progesterone receptor membrane component 2	PGRMC2	-2.102449	0.0229601
225992_at	Hs.30385	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10	MLLT10	-2.1025803	0.025925241
214475_x_at	Hs.143261	calpain 3, (p94)	CAPN3	-2.1033463	0.018699365
225780_at	Hs.239459	regulatory solute carrier protein, family 1, member 1	RSC1A1	-2.1041229	0.008768781
228340_at	Hs.287362	Transducin-like enhancer of split 3 (E(sp1) homolog, Drosophila)	TLE3	-2.104736	0.010950211
215033_at	Hs.351316	transmembrane 4 superfamily member 1	TM4SF1	-2.1053946	0.04930872
226543_at		muted homolog (mouse)	MUTED	-2.1089394	0.04456936
219145_at	Hs.94229	latrophilin 1	LPHN1	-2.1094122	0.015570945
224163_s_at	Hs.8008	DNA methyltransferase 1 associated protein 1	DMAP1	-2.109648	0.034772296
219002_at	Hs.529276	hypothetical protein FLJ21901	FLJ21901	-2.1098168	0.004448834
238711_s_at	Hs.380334	Zinc finger protein 148 (pHZ-52)	ZNF148	-2.1107016	0.007512413
207153_s_at	Hs.49105	glomulin, FKBP associated protein	GLMN	-2.1112626	0.04135961
218323_at	Hs.462742	ras homolog gene family, member T1	RHOT1	-2.112401	0.0320058
213322_at	Hs.227457	chromosome 6 open reading frame 130	C6orf130	-2.1125672	0.004766631
230556_at	Hs.502223	hypothetical protein FLJ25059	FLJ25059	-2.1144254	0.009054785
205498_at	Hs.125180	growth hormone receptor	GHR	-2.1149156	0.04579263
222893_s_at	Hs.444421	hypothetical protein FLJ13150	FLJ13150	-2.1172042	0.02710454
219363_s_at	Hs.308613	CGI-12 protein	CGI-12	-2.117376	0.037956793
217968_at	Hs.4992	tumor suppressing subtransferable candidate 1	TSSC1	-2.121269	0.04032661
223431_at	Hs.7570	cappuccino	CNO	-2.1225872	0.011595064
238297_at	Hs.436996	Phosphatase and actin regulator 1	PHACTR1	-2.1230233	0.04611026
235812_at	Hs.59134	hypothetical protein FLJ38101	FLJ38101	-2.1240587	0.030842714
225930_at	Hs.173202	NFKB inhibitor interacting Ras-like 1	NKIRAS1	-2.1255548	0.000584593
229595_at	Hs.517815	coiled-coil-helix-coiled-coil-helix domain containing 4	CHCHD4	-2.126125	0.020773211
209463_s_at	Hs.530251	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa	TAF12	-2.1262977	0.037657235
229534_at	Hs.49433	peroxisomal acyl-CoA thioesterase 2B	PTE2B	-2.1276042	0.003268981
201569_s_at	Hs.505824	CGI-51 protein	CGI-51	-2.1285613	0.029381812
207877_s_at	Hs.497867	nuclear VCP-like	NVL	-2.129871	0.003123719
205801_s_at	Hs.143674	RAS guanyl releasing protein 3 (calcium and DAG-regulated)	RASGRP3	-2.1299531	0.007299366
218866_s_at	Hs.437186	polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa	POLR3K	-2.1329234	0.019923607
222216_s_at	Hs.523456	mitochondrial ribosomal protein L17	MRPL17	-2.1355822	0.007579446
210223_s_at	Hs.101840	major histocompatibility complex, class I-related	MR1	-2.1356401	0.032295413
244052_at	Hs.481166	carbonic reductase 4	CBR4	-2.13631	0.04798666
203016_s_at	Hs.22587	synovial sarcoma, X breakpoint 2 interacting protein	SSX2IP	-2.1365855	0.02045213
228283_at	Hs.437336	hypothetical protein MGC61571	MGC61571	-2.136731	0.020951148
212633_at	Hs.149367	KIAA0776	KIAA0776	-2.1367705	0.033699133
241756_at	Hs.298990	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	SMARCA2	-2.1373463	0.008083132
203536_s_at	Hs.12109	WD repeat domain 39	WDR39	-2.13878	0.010865266
221692_s_at	Hs.515242	mitochondrial ribosomal protein L34 /// mitochondrial ribosomal protein L34	MRPL34	-2.139816	0.000701963
219611_s_at	Hs.63795	hypothetical protein DKFZp434L0117	DKFZP434L0117	-2.1401103	0.019323358
224352_s_at	Hs.180141	cofilin 2 (muscle) /// cofilin 2 (muscle)	CFL2	-2.1427326	0.000851452
209268_at	Hs.443750	vacuolar protein sorting 45A (yeast)	VPS45A	-2.142891	0.03522312
219449_s_at	Hs.106650	hypothetical protein FLJ20533	FLJ20533	-2.143023	0.048970297
204927_at	Hs.72925	chromosome 11 open reading frame 13	C11orf13	-2.145337	0.03145188
235728_at	Hs.48832	hypothetical protein FLJ30726	FLJ30726	-2.1454253	0.000942015
231997_at	Hs.504136	catastrophin	MGC10233	-2.1456258	0.029166956
201823_s_at	Hs.508993	ring finger protein 14	RNF14	-2.1471279	0.038005233
1554779_s_at	Hs.477114	pleckstrin homology-like domain, family B, member 2	PHLDB2	-2.1476433	0.03731238
202873_at	Hs.86905	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C, isoform 1	ATP6V1C1	-2.1495926	0.016357845
235119_at	Hs.527688	TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 140kDa	TAF3	-2.1496112	0.008179742
218274_s_at	Hs.437647	hypothetical protein FLJ10415	FLJ10415	-2.1503086	0.030715337
206370_at	Hs.32942	phosphoinositide-3-kinase, catalytic, gamma polypeptide	PIK3CG	-2.1505163	0.044228476
209748_at	Hs.468091	spastic paraplegia 4 (autosomal dominant; spastin)	SPG4	-2.1524684	0.020316562
212799_at	Hs.518417	syntaxin 6	STX6	-2.1530657	0.021866081
220735_s_at	Hs.529551	SUMO1/sentrin specific protease 7	SENP7	-2.154315	0.018079467
1552330_at	Hs.513832	hypothetical protein MGC16385	MGC16385	-2.1571476	0.018564152
203450_at	Hs.334911	PKD2 interactor, golgi and endoplasmic reticulum associated 1	PGEA1	-2.1587818	0.001408764
222605_at	Hs.356399	REST corepressor 3	RCOR3	-2.1589603	0.009882891
219401_at	Hs.463416	xylosyltransferase II	XYLT2	-2.1596227	0.016425109
213129_s_at	Hs.546256	glycine cleavage system protein H (aminomethyl carrier)	GCSH	-2.1605682	0.017919917
212215_at	Hs.110	putative prolyl oligopeptidase	KIAA0436	-2.1620777	0.02696051
212239_at	Hs.132225	phosphoinositide-3-kinase, regulatory subunit 1 (p85 alpha)	PIK3R1	-2.162611	0.010215465
221688_s_at	Hs.513043	chromosome 15 open reading frame 12	C15orf12	-2.164031	0.000377569
224874_at	Hs.507584	hypothetical protein MGC9850	MGC9850	-2.1661856	0.031267535
217160_at	Hs.458252	testis specific protein, Y-linked 1	TSPY1	-2.1671958	0.048001938
219929_s_at	Hs.436113	zinc finger, FYVE domain containing 21	ZFYVE21	-2.1683283	0.04818572
1554609_at	Hs.292791	similar to Cytochrome c, somatic	MGC12965	-2.1685603	0.008144404
204868_at	Hs.407955	immature colon carcinoma transcript 1	ICT1	-2.1693187	0.021681497
235763_at	Hs.480188	Hypothetical protein MGC34032	MGC34032	-2.1694555	0.04190289
231853_at	Hs.463638	tubulin, delta 1	TUBD1	-2.173899	0.007872098
203960_s_at	Hs.525462	chromosome 1 open reading frame 41	C1orf41	-2.1744075	0.049260505
221048_x_at	Hs.12929	lung cancer-related protein 8	HLC-8	-2.179499	0.031577602
219405_at	Hs.523438	tripartite motif-containing 68	TRIM68	-2.179626	0.047175176
229997_at	Hs.515130	vang-like 1 (van gogh, Drosophila)	VANGL1	-2.1797638	0.021067996
218869_at	Hs.461571	malonyl-CoA decarboxylase	MLYCD	-2.1812212	0.005736379
207996_s_at	Hs.464697	chromosome 18 open reading frame 1	C18orf1	-2.1821404	0.035975385
230266_at	Hs.534612	RAB7B, member RAS oncogene family	RAB7B	-2.1843493	0.017730106
204752_x_at	Hs.409412	poly (ADP-ribose) polymerase family, member 2	PARP2	-2.1864395	0.009695844
218697_at	Hs.102929	NCK interacting protein with SH3 domain	NCKIPSD	-2.186751	0.02743252
222657_s_at	Hs.492031	hypothetical protein FLJ11011	FLJ11011	-2.1883645	0.026324488
223660_at		AD026 protein	AD026	-2.1909974	0.006485018
244461_at	Hs.431045	sperm antigen HCMOGT-1	HCMOGT-1	-2.1929698	0.02894851
236628_at	Hs.258314	Brain and reproductive organ-expressed (TNFRSF1A modulator)	BRE	-2.1934998	0.034385093
219345_at	Hs.13880	CGI-143 protein	CGI-143	-2.1937087	0.01456767
203345_s_at	Hs.31016	likely ortholog of mouse metal response element binding transcription factor 2	M96	-2.1951778	0.010131246
1553225_s_at	Hs.533540	zinc finger protein 75 (D8C6)	ZNF75	-2.1952848	0.004974569
223356_s_at	Hs.534582	mitochondrial translational initiation factor 3	MTIF3	-2.1959355	0.004422467
203208_s_at	Hs.521608	likely ortholog of chicken chondrocyte protein with a poly-proline region	CHPPR	-2.1960933	0.001100611
226259_at	Hs.292097	SEC15-like 1 (S. cerevisiae)	SEC15L1	-2.197018	0.017483696
236337_at	Hs.95600	hypothetical protein LOC221711	LOC221711	-2.197829	0.024106206
37254_at	Hs.472221	zinc finger protein 133 (clone pHZ-13)	ZNF133	-2.1998496	0.049035933
212650_at	Hs.271667	EH domain binding protein 1	EHBP1	-2.2005248	0.005958564
212009_s_at	Hs.337295	stress-induced-phosphoprotein 1 (Hsp70/Hsp90-organizing protein)	STIP1	-2.2006817	0.025911842
210176_at	Hs.111805	toll-like receptor 1	TLR1	-2.2025228	0.010405547
221016_s_at	Hs.516297	transcription factor 7-like 1 (T-cell specific, HMG-box) /// transcription factor 7-like 1 (T-cell specific, HMG-box)	TCF7L1	-2.2063308	0.046320457
220888_s_at	Hs.473144	chromosome 20 open reading frame 32	C20orf32	-2.208167	0.033780057
218957_s_at	Hs.525017	hypothetical protein FLJ11848	FLJ11848	-2.2095547	0.018784756
1558519_at	Hs.122934	Hypothetical protein FLJ23861	FLJ23861	-2.2151515	0.022163922
209724_s_at	Hs.156000	zinc finger protein 161 homolog (mouse)	ZFP161	-2.219342	0.002935364
227420_at	Hs.465643	hypothetical protein MGC17791	MGC17791	-2.2198985	0.002945612
219161_s_at	Hs.15159	chemokine-like factor	CKLF	-2.2234147	0.04603689
233543_s_at	Hs.334772	hypothetical protein FLJ13614	FLJ13614	-2.2253606	0.031498134
221746_at	Hs.76480	ubiquitin-like 4	UBL4	-2.2257059	0.033729885
229758_at	Hs.71574	tigger transposable element derived 5	TIGD5	-2.2281787	0.03316405
204370_at	Hs.523687	ATP/GTP-binding protein	HEAB	-2.230857	0.009074413
209348_s_at	Hs.134859	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)	MAF	-2.2329092	0.03678966
210394_x_at	Hs.460628	synovial sarcoma, X breakpoint 4	SSX4	-2.2331135	0.04249193
209484_s_at	Hs.497692	chromosome 1 open reading frame 48	C1orf48	-2.2346096	0.028279902
244752_at	Hs.128037	hypothetical protein LOC220929	LOC220929	-2.2355716	0.020828476
209825_s_at	Hs.458360	uridine-cytidine kinase 2	UCK2	-2.2381134	0.036625605
230192_at	Hs.436922	ret finger protein 2	RFP2	-2.2434335	0.026076857
202227_s_at	Hs.519337	bromodomain containing 8	BRD8	-2.2451808	0.025521928
226683_at	Hs.432755	Sorting nexin associated golgi protein 1	SNAG1	-2.2466805	0.04129952
220162_s_at	Hs.528581	caspase recruitment domain family, member 9	CARD9	-2.246726	0.000687741
238977_at	Hs.444118	MCM6 minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae)	MCM6	-2.249234	0.041754413
219467_at	Hs.24088	hypothetical protein FLJ20125	FLJ20125	-2.2499838	0.03294158
231895_at	Hs.145497	hypothetical protein DKFZp761A078	DKFZp761A078	-2.2513711	0.012390797
210654_at	Hs.213467	tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain	TNFRSF10D	-2.2524266	0.006957724
