EntrezID	Symbol	Description	Location	Type	EnsemblID	log2 | Resting Teff RPKM	log2 | Activated Teff RPKM	log2 | Resting Treg RPKM	log2 | Activated Treg RPKM	LR rest | CD25 vs CD4	LR act | CD25 vs CD4	LR CD4 | act vs rest	LR CD25 | act vs rest
10211	FLOT1	flotillin 1	Plasma Membrane	other	ENSG00000137312	4.093210879	4.302242476	3.504960443	4.879713311	-0.588250436	0.577470835	0.209031596	1.374752867
155038	GIMAP8	GTPase, IMAP family member 8	unknown	other	ENSG00000171115	4.762800675	4.473769614	4.297626548	2.923043556	-0.465174127	-1.550726058	-0.28903106	-1.374582991
3131	HLF (includes EG:3131)	hepatic leukemia factor	Nucleus	transcription regulator	ENSG00000108924	2.749087972	1.654518139	3.468724902	2.094141911	0.719636931	0.439623772	-1.094569832	-1.374582991
10376	TUBA1B	tubulin, alpha 1b	Cytoplasm	other	ENSG00000123416	8.091930121	8.283058385	7.977000341	9.351560604	-0.11492978	1.068502218	0.191128264	1.374560262
23383	KIAA0892	KIAA0892	unknown	other	ENSG00000129933	4.289712453	3.341592482	4.28135867	2.90686802	-0.008353783	-0.434724462	-0.948119971	-1.37449065
246175	CNOT6L	CCR4-NOT transcription complex, subunit 6-like	Cytoplasm	other	ENSG00000138767	6.729924385	5.760870815	6.414733088	5.040526446	-0.315191298	-0.720344369	-0.969053571	-1.374206642
11120	BTN2A1	butyrophilin, subfamily 2, member A1	Plasma Membrane	other	ENSG00000112763	4.661424185	4.572513073	4.992421549	3.619271863	0.330997364	-0.95324121	-0.088911112	-1.373149687
201161	CENPV	centromere protein V	Nucleus	other	ENSG00000166582	2.21648387	2.79630534	1.736042986	3.106887167	-0.480440884	0.310581827	0.579821471	1.370844182
285367	RPUSD3	RNA pseudouridylate synthase domain containing 3	unknown	other	ENSG00000156990	3.166644198	3.349405911	2.661112333	4.031956515	-0.505531865	0.682550604	0.182761712	1.370844182
90956	ADCK2	aarF domain containing kinase 2	unknown	kinase	ENSG00000133597	3.524511695	3.14070366	3.400109893	2.03136778	-0.124401803	-1.10933588	-0.383808036	-1.368742113
4171	MCM2	minichromosome maintenance complex component 2	Nucleus	enzyme	ENSG00000073111	1.822395399	2.360637766	2.092382369	3.460991547	0.26998697	1.10035378	0.538242367	1.368609177
2313	FLI1	Friend leukemia virus integration 1	Nucleus	transcription regulator	ENSG00000151702	5.638367601	5.644717433	6.330679902	4.962208184	0.6923123	-0.682509249	0.006349831	-1.368471717
9445	ITM2B	integral membrane protein 2B	Plasma Membrane	other	ENSG00000136156	8.90370512	9.72710515	9.32326378	7.955229407	0.41955866	-1.771875743	0.82340003	-1.368034373
8634	RTCD1	RNA terminal phosphate cyclase domain 1	Nucleus	enzyme	ENSG00000137996	3.626583042	4.496222557	4.096470906	5.46299145	0.469887864	0.966768893	0.869639515	1.366520544
22883	CLSTN1	calsyntenin 1	Plasma Membrane	other	ENSG00000171603	4.530745561	4.453339249	4.217523579	2.851661452	-0.313221982	-1.601677797	-0.077406311	-1.365862127
51562	MBIP	MAP3K12 binding inhibitory protein 1	Nucleus	other	ENSG00000151332	3.964232813	4.266835224	3.878268106	5.243579414	-0.085964707	0.97674419	0.302602411	1.365311308
10897	YIF1A	Yip1 interacting factor homolog A (S. cerevisiae)	Cytoplasm	other	ENSG00000174851	2.196771248	2.55747543	1.831807582	3.196799037	-0.364963667	0.639323607	0.360704181	1.364991455
7532	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide	Cytoplasm	other	ENSG00000170027	5.22494808	5.836992296	5.288377152	6.648819412	0.063429072	0.811827116	0.612044216	1.36044226
5691	PSMB3	proteasome (prosome, macropain) subunit, beta type, 3	Cytoplasm	peptidase	ENSG00000108294	4.705865647	5.502815089	5.116329291	6.475612605	0.410463645	0.972797516	0.796949442	1.359283314
60468	BACH2 (includes EG:60468)	BTB and CNC homology 1, basic leucine zipper transcription factor 2	Nucleus	transcription regulator	ENSG00000112182	4.105772019	3.785183867	4.335536279	2.977121198	0.22976426	-0.80806267	-0.320588151	-1.358415081
9692	KIAA0391	KIAA0391	unknown	other	ENSG00000100890	4.73413408	5.455582287	4.952095074	6.309302695	0.217960994	0.853720408	0.721448207	1.357207621
241	ALOX5AP	arachidonate 5-lipoxygenase-activating protein	Plasma Membrane	other	ENSG00000132965	4.545584243	4.928589052	6.244358122	4.887467036	1.698773879	-0.041122016	0.383004809	-1.356891087
6314	ATXN7	ataxin 7	Nucleus	other	ENSG00000163635	4.403958447	3.552148002	4.176010636	2.819236847	-0.227947811	-0.732911155	-0.851810445	-1.35677379
3066	HDAC2	histone deacetylase 2	Nucleus	transcription regulator	ENSG00000196591	4.008091685	4.915855334	4.167800053	5.524264845	0.159708367	0.608409511	0.907763649	1.356464792
8125	ANP32A	acidic (leucine-rich) nuclear phosphoprotein 32 family, member A	Nucleus	other	ENSG00000140350	5.461592081	6.307311484	5.518034136	6.87446362	0.056442054	0.567152136	0.845719403	1.356429484
706	TSPO	translocator protein (18kDa)	Cytoplasm	transmembrane receptor	ENSG00000100300	3.2960209	3.052903553	3.220747271	1.864496102	-0.075273629	-1.188407451	-0.243117346	-1.356251169
373156	GSTK1	glutathione S-transferase kappa 1	Cytoplasm	enzyme	ENSG00000197448	6.597900933	6.339332627	6.39922631	5.04338969	-0.198674622	-1.295942938	-0.258568305	-1.355836621
4221	MEN1	multiple endocrine neoplasia I	Nucleus	transcription regulator	ENSG00000133895	3.731810396	2.826336188	3.49241064	2.136786867	-0.239399756	-0.689549321	-0.905474208	-1.355623773
60	ACTB	actin, beta	Cytoplasm	other	ENSG00000075624	9.180420956	10.17623179	9.501054102	10.85573246	0.320633145	0.67950067	0.99581083	1.354678354
406	ARNTL	aryl hydrocarbon receptor nuclear translocator-like	Nucleus	transcription regulator	ENSG00000133794	5.459130429	4.573064409	5.36357508	4.010453177	-0.095555349	-0.562611233	-0.88606602	-1.353121903
26505	CNNM3	cyclin M3	unknown	other	ENSG00000168763	3.711482736	3.274419538	3.448577834	2.096675603	-0.262904902	-1.177743935	-0.437063198	-1.351902231
29088	MRPL15	mitochondrial ribosomal protein L15	Cytoplasm	other	ENSG00000137547	4.451752019	4.906946836	4.667066083	6.018152894	0.215314064	1.111206058	0.455194816	1.351086811
2271	FH	fumarate hydratase	Cytoplasm	enzyme	ENSG00000091483	4.110711917	4.642282367	4.201967136	5.552990602	0.091255219	0.910708235	0.531570451	1.351023467
199870	FAM76A	family with sequence similarity 76, member A	unknown	other	ENSG00000009780	3.91179597	3.463354101	4.065825268	2.715405652	0.154029298	-0.747948449	-0.448441869	-1.350419616
113	ADCY7	adenylate cyclase 7	Plasma Membrane	enzyme	ENSG00000121281	4.135366064	3.866785884	4.638328665	3.290514334	0.502962601	-0.57627155	-0.26858018	-1.347814331
1606	DGKA	diacylglycerol kinase, alpha 80kDa	Cytoplasm	kinase	ENSG00000065357	6.595307224	6.347081426	6.633172985	5.286762123	0.037865761	-1.060319303	-0.248225798	-1.346410862
7001	PRDX2	peroxiredoxin 2	Cytoplasm	enzyme	ENSG00000167815	4.144587578	4.717046709	3.535844482	4.881774865	-0.608743096	0.164728155	0.572459131	1.345930383
132001	C3ORF31	chromosome 3 open reading frame 31	unknown	other	ENSG00000144559	2.361220429	3.348052855	2.43356164	3.77887073	0.072341211	0.430817874	0.986832426	1.345309089
25976	TIPARP	TCDD-inducible poly(ADP-ribose) polymerase	unknown	other	ENSG00000163659	6.898840641	6.680398874	7.370055013	6.025802438	0.471214373	-0.654596436	-0.218441767	-1.344252575
3615	IMPDH2	IMP (inosine monophosphate) dehydrogenase 2	Cytoplasm	enzyme	ENSG00000178035	5.709944562	6.061067701	5.325233628	6.668591035	-0.384710933	0.607523335	0.351123139	1.343357407
57045	TWSG1	twisted gastrulation homolog 1 (Drosophila)	Extracellular Space	other	ENSG00000128791	2.096644757	3.049924624	2.081488218	3.423911917	-0.015156539	0.373987293	0.953279866	1.342423698
84267	C9ORF64	chromosome 9 open reading frame 64	unknown	other	ENSG00000165118	1.810771027	2.589876419	2.414420039	3.756669437	0.603649012	1.166793018	0.779105392	1.342249398
81669	CCNL2	cyclin L2	Nucleus	other	ENSG00000221978	5.892217132	5.552617435	5.689284752	4.350638789	-0.20293238	-1.201978647	-0.339599696	-1.338645963
3091	HIF1A	hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	Nucleus	transcription regulator	ENSG00000100644	6.711235882	7.558343931	6.40282734	7.74040614	-0.308408542	0.182062209	0.847108049	1.337578801
6566	SLC16A1	solute carrier family 16, member 1 (monocarboxylic acid transporter 1)	Plasma Membrane	transporter	ENSG00000155380	5.004628865	4.63160883	5.037815053	6.375148642	0.033186188	1.743539812	-0.373020035	1.337333589
84890	ADO	2-aminoethanethiol (cysteamine) dioxygenase	unknown	other	ENSG00000181915	4.084357703	4.76469128	3.856170258	5.193435134	-0.228187445	0.428743854	0.680333577	1.337264876
57488	ESYT2	extended synaptotagmin-like protein 2	unknown	other	ENSG00000117868	6.215863816	5.345001453	6.011641027	4.674939667	-0.20422279	-0.670061787	-0.870862363	-1.33670136
26135	SERBP1	SERPINE1 mRNA binding protein 1	Nucleus	other	ENSG00000142864	6.374839085	7.132064465	6.482181581	7.817834089	0.107342496	0.685769624	0.75722538	1.335652508
56997	CABC1	chaperone, ABC1 activity of bc1 complex homolog (S. pombe)	Cytoplasm	kinase	ENSG00000163050	3.492758499	2.94430986	3.496696656	2.163288775	0.003938156	-0.781021085	-0.54844864	-1.333407881
7048	TGFBR2	transforming growth factor, beta receptor II (70/80kDa)	Plasma Membrane	kinase	ENSG00000163513	6.952964358	6.594605621	6.462044499	5.129093453	-0.490919858	-1.465512168	-0.358358736	-1.332951046
6418	SET	SET nuclear oncogene	Nucleus	phosphatase	ENSG00000119335	7.618151439	8.575392342	7.814415433	9.146277359	0.196263994	0.570885017	0.957240903	1.331861927
56342	PPAN	peter pan homolog (Drosophila)	Nucleus	other	ENSG00000130810	3.147519877	2.958309047	2.545783198	3.872484894	-0.601736679	0.914175847	-0.18921083	1.326701696
11152	WDR45	WD repeat domain 45	unknown	other	ENSG00000196998	3.401105806	3.106458159	3.53822063	2.213506591	0.137114824	-0.892951567	-0.294647647	-1.324714039
197358	NLRC3	NLR family, CARD domain containing 3	Cytoplasm	other	ENSG00000167984	3.404539126	3.203085835	3.855990807	2.532329902	0.451451681	-0.670755934	-0.20145329	-1.323660905
4245	MGAT1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	Cytoplasm	enzyme	ENSG00000131446	5.151306765	4.330039832	5.092086819	3.76852294	-0.059219946	-0.561516892	-0.821266933	-1.323563879
10330	CNPY2	canopy 2 homolog (zebrafish)	Plasma Membrane	other	ENSG00000144785	3.14780967	3.853800242	3.649706189	4.972921507	0.501896519	1.119121265	0.705990572	1.323215319
10694	CCT8	chaperonin containing TCP1, subunit 8 (theta)	Cytoplasm	enzyme	ENSG00000156261	6.493196396	7.393070536	6.779270268	8.101287301	0.286073872	0.708216765	0.89987414	1.322017033
941	CD80	CD80 molecule	Plasma Membrane	transmembrane receptor	ENSG00000121594	0	0.470137174	1.73026075	3.051116795	1.73026075	2.580979621	0.470137174	1.320856046
4691	NCL	nucleolin	Nucleus	other	ENSG00000115053	8.226784088	8.833143469	8.090217694	9.41086363	-0.136566394	0.577720161	0.606359381	1.320645936
54948	MRPL16	mitochondrial ribosomal protein L16	unknown	other	ENSG00000166902	4.161972758	4.635533284	4.112323445	5.432885872	-0.049649313	0.797352588	0.473560526	1.320562427
253832	ZDHHC20	zinc finger, DHHC-type containing 20	unknown	other	ENSG00000180776	4.279753928	3.547137088	4.116264469	2.799278972	-0.163489459	-0.747858116	-0.732616839	-1.316985497
57674	RNF213	ring finger protein 213	Plasma Membrane	other	ENSG00000173821	4.68394063	5.575286935	4.091457696	5.407676003	-0.592482934	-0.167610932	0.891346305	1.316218307
2521	FUS	fusion (involved in t(12;16) in malignant liposarcoma)	Nucleus	transcription regulator	ENSG00000089280	5.786652412	6.560753268	5.879097751	7.195313929	0.092445339	0.634560661	0.774100856	1.316216178
8658	TNKS	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase	Nucleus	enzyme	ENSG00000173273	3.774231096	3.017036519	3.839627773	2.523584881	0.065396677	-0.493451637	-0.757194577	-1.316042892
113251	LARP4	La ribonucleoprotein domain family, member 4	unknown	other	ENSG00000161813	4.229236324	5.017742476	4.553744399	5.868448051	0.324508075	0.850705574	0.788506153	1.314703652
6647	SOD1	superoxide dismutase 1, soluble	Cytoplasm	enzyme	ENSG00000142168	6.054304651	6.653369084	6.454084414	7.768155205	0.399779763	1.114786121	0.599064433	1.314070791
3735	KARS	lysyl-tRNA synthetase	Cytoplasm	enzyme	ENSG00000065427	6.339033312	7.179756774	6.364727884	7.677006307	0.025694572	0.497249533	0.840723462	1.312278424
9532	BAG2	BCL2-associated athanogene 2	Cytoplasm	other	ENSG00000112208	2.889651039	3.150891182	2.91665759	4.228916714	0.027006551	1.078025531	0.261240143	1.312259123
6811	STX5	syntaxin 5	Cytoplasm	transporter	ENSG00000162236	5.052205995	4.127561545	4.724330769	3.412844613	-0.327875227	-0.714716932	-0.92464445	-1.311486156
5036	PA2G4	proliferation-associated 2G4, 38kDa	Nucleus	transcription regulator	ENSG00000170515	6.318816367	6.781345638	6.344772913	7.656208772	0.025956546	0.874863135	0.46252927	1.311435859
1349	COX7B	cytochrome c oxidase subunit VIIb	Cytoplasm	enzyme	ENSG00000131174	5.423668178	5.88081725	5.524772811	6.835671274	0.101104633	0.954854024	0.457149072	1.310898462
29081	METTL5	methyltransferase like 5	unknown	enzyme	ENSG00000138382	3.409751562	4.06046285	3.831275737	5.139133984	0.421524175	1.078671135	0.650711288	1.307858248
10682	EBP	emopamil binding protein (sterol isomerase)	Cytoplasm	enzyme	ENSG00000147155	3.537703285	4.273643957	3.433129303	4.739146361	-0.104573982	0.465502404	0.735940673	1.306017058
23508	TTC9	tetratricopeptide repeat domain 9	unknown	other	ENSG00000133985	3.505936898	2.756466886	3.331485985	2.027491054	-0.174450913	-0.728975832	-0.749470012	-1.303994931
85459	KIAA1731	KIAA1731	unknown	other	ENSG00000166004	3.413970238	2.892174583	3.405869716	2.101983476	-0.008100521	-0.790191107	-0.521795655	-1.30388624
51614	ERGIC3	ERGIC and golgi 3	unknown	other	ENSG00000125991	6.20689763	5.565789983	6.131478119	4.828079883	-0.07541951	-0.7377101	-0.641107647	-1.303398237
57515	SERINC1	serine incorporator 1	Plasma Membrane	transporter	ENSG00000111897	8.130793222	7.263725034	8.14788331	6.844704655	0.017090088	-0.419020379	-0.867068188	-1.303178655
6687	SPG7	spastic paraplegia 7 (pure and complicated autosomal recessive)	Cytoplasm	peptidase	ENSG00000197912	3.422887845	2.61638141	3.192702932	1.890079712	-0.230184913	-0.726301698	-0.806506435	-1.30262322
2107	ETF1	eukaryotic translation termination factor 1	Cytoplasm	translation regulator	ENSG00000120705	5.768179975	5.870781342	5.619047582	6.921237532	-0.149132393	1.05045619	0.102601367	1.30218995
2123	EVI2A	ecotropic viral integration site 2A	Plasma Membrane	transmembrane receptor	ENSG00000126860	7.183314255	7.777914571	7.54112929	6.239727504	0.357815035	-1.538187067	0.594600316	-1.301401786
123	PLIN2	perilipin 2	Plasma Membrane	other	ENSG00000147872	4.630415499	4.388892002	5.58434889	4.283709304	0.953933391	-0.105182697	-0.241523497	-1.300639586
223082	ZNRF2	zinc and ring finger 2	Cytoplasm	other	ENSG00000180233	4.479974923	4.699829553	5.435520772	4.136121464	0.955545849	-0.563708089	0.21985463	-1.299399308
84102	SLC41A2	solute carrier family 41, member 2	unknown	transporter	ENSG00000136052	0.187402758	2.246175753	1.740764582	3.040004023	1.553361824	0.79382827	2.058772995	1.299239441
3939	LDHA	lactate dehydrogenase A	Cytoplasm	enzyme	ENSG00000134333	8.330192923	8.441472163	8.480350472	9.77913922	0.150157549	1.337667057	0.11127924	1.298788748
9868	TOMM70A	translocase of outer mitochondrial membrane 70 homolog A (S. cerevisiae)	Cytoplasm	transporter	ENSG00000154174	5.013054132	5.696908044	4.930598211	6.228493108	-0.082455921	0.531585065	0.683853911	1.297894897
5934	RBL2	retinoblastoma-like 2 (p130)	Nucleus	other	ENSG00000103479	6.663389008	6.947924555	6.520649267	5.224806509	-0.14273974	-1.723118046	0.284535547	-1.295842758
155435	RBM33	RNA binding motif protein 33	unknown	other	ENSG00000184863	3.667396182	2.919043527	3.703960719	2.409010148	0.036564537	-0.510033379	-0.748352655	-1.294950571
1964	EIF1AX	eukaryotic translation initiation factor 1A, X-linked	Cytoplasm	translation regulator	ENSG00000173674	6.411818882	7.096944492	6.486211753	7.780496912	0.074392871	0.68355242	0.68512561	1.294285158
64778	FNDC3B	fibronectin type III domain containing 3B	unknown	other	ENSG00000075420	2.481807849	2.779042117	4.67211399	3.379130561	2.190306141	0.600088444	0.297234268	-1.292983429
10451	VAV3	vav 3 guanine nucleotide exchange factor	Extracellular Space	cytokine	ENSG00000134215	1.86017026	1.507118886	3.326487355	2.034366523	1.466317095	0.527247637	-0.353051374	-1.292120831
64318	NOC3L	nucleolar complex associated 3 homolog (S. cerevisiae)	Nucleus	other	ENSG00000173145	4.400023737	4.812427396	4.166883244	5.457213694	-0.233140493	0.644786298	0.412403659	1.29033045
5437	POLR2H	polymerase (RNA) II (DNA directed) polypeptide H	Nucleus	enzyme	ENSG00000163882	4.08566317	4.784129137	4.101937955	5.391103967	0.016274785	0.60697483	0.698465967	1.289166011
8635	RNASET2	ribonuclease T2	Extracellular Space	enzyme	ENSG00000026297	4.022630235	3.521344238	3.812684621	2.523759129	-0.209945614	-0.997585109	-0.501285997	-1.288925492
10943	MSL3	male-specific lethal 3 homolog (Drosophila)	Nucleus	transcription regulator	ENSG00000005302	5.761084778	5.285323202	5.591684576	4.304298547	-0.169400203	-0.981024656	-0.475761576	-1.287386029
196513	DCP1B	DCP1 decapping enzyme homolog B (S. cerevisiae)	Cytoplasm	other	ENSG00000151065	2.629235972	3.271080133	3.720119705	2.433558399	1.090883734	-0.837521734	0.641844161	-1.286561306
3416	IDE	insulin-degrading enzyme	Extracellular Space	peptidase	ENSG00000119912	3.031083557	3.946545515	3.735860853	5.021545852	0.704777296	1.075000337	0.915461958	1.285684999
5688	PSMA7	proteasome (prosome, macropain) subunit, alpha type, 7	Cytoplasm	peptidase	ENSG00000101182	5.944947113	6.638511909	6.121908712	7.404563026	0.176961599	0.766051117	0.693564796	1.282654314
64960	MRPS15	mitochondrial ribosomal protein S15	Cytoplasm	other	ENSG00000116898	4.4320113	4.951470192	4.502642549	5.785105073	0.070631249	0.833634881	0.519458891	1.282462524
7294	TXK	TXK tyrosine kinase	Cytoplasm	kinase	ENSG00000074966	4.00972879	4.330040782	3.552735501	2.270775467	-0.456993289	-2.059265315	0.320311993	-1.281960034
9110	MTMR4	myotubularin related protein 4	Cytoplasm	phosphatase	ENSG00000108389	3.769567711	4.322531584	3.475653796	4.757192816	-0.293913915	0.434661233	0.552963873	1.28153902
56180	MOSPD1 (includes EG:56180)	motile sperm domain containing 1	unknown	other	ENSG00000101928	2.216975874	2.797701572	2.460382245	3.741251272	0.243406371	0.9435497	0.580725698	1.280869028
1977	EIF4E	eukaryotic translation initiation factor 4E	Cytoplasm	translation regulator	ENSG00000151247	5.380965009	6.313950437	5.829866005	7.109347456	0.448900996	0.795397019	0.932985428	1.279481451
64417	C5ORF28	chromosome 5 open reading frame 28	unknown	other	ENSG00000151881	3.527055069	4.455792752	3.660969254	4.940264392	0.133914185	0.48447164	0.928737682	1.279295138
4664	NAB1	NGFI-A binding protein 1 (EGR1 binding protein 1)	Nucleus	transcription regulator	ENSG00000138386	4.379331127	4.511114316	4.409107136	5.687679993	0.02977601	1.176565678	0.131783189	1.278572857
262	AMD1	adenosylmethionine decarboxylase 1	unknown	enzyme	ENSG00000123505	6.071658609	6.85602469	6.189542709	7.466596751	0.117884099	0.610572061	0.784366081	1.277054042
57559	STAMBPL1	STAM binding protein-like 1	unknown	other	ENSG00000138134	3.484130331	4.146884201	3.91550993	5.192432045	0.431379599	1.045547843	0.662753871	1.276922114
917	CD3G	CD3g molecule, gamma (CD3-TCR complex)	Plasma Membrane	transmembrane receptor	ENSG00000160654	6.410511467	6.009020763	6.822923793	5.546034936	0.412412326	-0.462985827	-0.401490704	-1.276888857
1736	DKC1	dyskeratosis congenita 1, dyskerin	Nucleus	enzyme	ENSG00000130826	5.821889767	6.12203563	5.683235448	6.958904467	-0.138654319	0.836868836	0.300145863	1.275669019
203427	SLC25A43	solute carrier family 25, member 43	unknown	transporter	ENSG00000077713	1.403404431	2.926382373	2.131034177	3.405761104	0.727629746	0.479378732	1.522977942	1.274726928
2958	GTF2A2	general transcription factor IIA, 2, 12kDa	Nucleus	transcription regulator	ENSG00000140307	3.723408325	4.635606347	4.108363825	5.383081404	0.3849555	0.747475056	0.912198023	1.274717579
8462	KLF11	Kruppel-like factor 11	Nucleus	transcription regulator	ENSG00000172059	4.088503344	3.523694236	4.342946652	3.068703312	0.254443308	-0.454990924	-0.564809108	-1.27424334
6901	TAZ	tafazzin	Nucleus	enzyme	ENSG00000102125	4.01440268	3.555612678	3.721122634	2.447898149	-0.293280046	-1.107714529	-0.458790002	-1.273224485
54455	FBXO42	F-box protein 42	unknown	other	ENSG00000037637	3.883423667	3.08617181	3.777133451	2.503921082	-0.106290216	-0.582250728	-0.797251857	-1.273212369
4297	MLL	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	Nucleus	transcription regulator	ENSG00000118058	5.274257354	4.710418296	4.758013038	3.485122652	-0.516244316	-1.225295644	-0.563839057	-1.272890385
1345	COX6C	cytochrome c oxidase subunit VIc	Cytoplasm	enzyme	ENSG00000164919	5.529007882	6.432242976	5.766126309	7.03829943	0.237118428	0.606056454	0.903235094	1.272173121
51227	PIGP	phosphatidylinositol glycan anchor biosynthesis, class P	Plasma Membrane	enzyme	ENSG00000185808	2.098993246	2.826374415	2.078793674	3.350952426	-0.020199572	0.524578011	0.727381169	1.272158751
127703	C1ORF216	chromosome 1 open reading frame 216	unknown	other	ENSG00000142686	2.961465417	3.788452309	3.497886751	4.765527866	0.536421333	0.977075557	0.826986892	1.267641115
57035	C1ORF63	chromosome 1 open reading frame 63	unknown	other	ENSG00000117616	6.320656078	5.850299316	6.3529946	5.086590939	0.032338522	-0.763708377	-0.470356762	-1.266403661
51668	HSPB11	heat shock protein family B (small), member 11	unknown	other	ENSG00000081870	1.675806319	2.614529588	2.250590842	3.515687521	0.574784523	0.901157934	0.938723268	1.265096679
5373	PMM2	phosphomannomutase 2	Cytoplasm	enzyme	ENSG00000140650	3.406097354	3.659500945	3.08846737	4.351783087	-0.317629984	0.692282142	0.253403591	1.263315717
55152	DALRD3	DALR anticodon binding domain containing 3	unknown	other	ENSG00000178149	3.385085797	2.816402216	3.712185899	2.451805444	0.327100102	-0.364596772	-0.568683581	-1.260380455
7203	CCT3	chaperonin containing TCP1, subunit 3 (gamma)	Cytoplasm	other	ENSG00000163468	5.894549069	6.477999296	5.869663716	7.128808301	-0.024885353	0.650809005	0.583450226	1.259144584
96764	TGS1	trimethylguanosine synthase homolog (S. cerevisiae)	Nucleus	transcription regulator	ENSG00000137574	4.449286833	5.054191099	4.421150862	5.679370524	-0.028135971	0.625179425	0.604904266	1.258219662
23511	NUP188	nucleoporin 188kDa	Nucleus	other	ENSG00000095319	4.2010732	4.756017319	3.779578229	5.036928279	-0.421494972	0.28091096	0.554944119	1.25735005
440574	C1ORF151	chromosome 1 open reading frame 151	unknown	other	ENSG00000173436	2.768881598	3.680416664	2.798690466	4.055321738	0.029808868	0.374905074	0.911535066	1.256631272
5966	REL	v-rel reticuloendotheliosis viral oncogene homolog (avian)	Nucleus	transcription regulator	ENSG00000162924	4.917350448	4.795368944	4.494524925	5.748959587	-0.422825522	0.953590643	-0.121981503	1.254434662
5294	PIK3CG	phosphoinositide-3-kinase, catalytic, gamma polypeptide	Cytoplasm	kinase	ENSG00000105851	2.922833823	3.143635486	3.291668927	2.037554418	0.368835104	-1.106081067	0.220801663	-1.254114509
90809	TMEM55B	transmembrane protein 55B	Cytoplasm	other	ENSG00000165782	5.194306612	4.21178319	4.842494313	3.588556675	-0.351812299	-0.623226515	-0.982523421	-1.253937637
5876	RABGGTB	Rab geranylgeranyltransferase, beta subunit	Cytoplasm	enzyme	ENSG00000137955	4.876571009	5.371978202	4.975511958	6.228949592	0.09894095	0.85697139	0.495407193	1.253437634
26157	GIMAP2	GTPase, IMAP family member 2	unknown	other	ENSG00000106560	6.640478219	7.12668809	6.628587676	5.375170374	-0.011890543	-1.751517716	0.486209871	-1.253417302
57222	ERGIC1	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	Cytoplasm	other	ENSG00000113719	2.983213697	2.174317407	3.146297571	1.893921091	0.163083874	-0.280396315	-0.808896291	-1.25237648
5916	RARG	retinoic acid receptor, gamma	Nucleus	ligand-dependent nuclear receptor	ENSG00000172819	4.519518172	3.881269742	4.198218199	2.945986711	-0.321299973	-0.935283031	-0.638248429	-1.252231488
11278	KLF12	Kruppel-like factor 12	Nucleus	transcription regulator	ENSG00000118922	4.750833404	4.5196077	4.538432183	3.28629079	-0.21240122	-1.23331691	-0.231225703	-1.252141393
3241	HPCAL1	hippocalcin-like 1	Cytoplasm	other	ENSG00000115756	3.491615305	3.023888	3.341204302	2.089866082	-0.150411003	-0.934021918	-0.467727306	-1.251338221
23507	LRRC8B	leucine rich repeat containing 8 family, member B	unknown	other	ENSG00000197147	3.68984162	3.609933818	3.089989919	4.340039118	-0.599851701	0.7301053	-0.079907802	1.250049199
1973	EIF4A1	eukaryotic translation initiation factor 4A, isoform 1	Cytoplasm	translation regulator	ENSG00000161960	6.402907325	6.653231252	6.379183233	7.628808103	-0.023724093	0.975576851	0.250323927	1.24962487
10460	TACC3	transforming, acidic coiled-coil containing protein 3	Nucleus	other	ENSG00000013810	4.393160046	3.957619934	4.304221147	3.056494435	-0.088938899	-0.901125499	-0.435540112	-1.247726712
7745	ZNF192	zinc finger protein 192	Nucleus	transcription regulator	ENSG00000198315	3.888170725	3.341406965	3.669127113	2.42272073	-0.219043611	-0.918686235	-0.54676376	-1.246406384
3688	ITGB1	integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)	Plasma Membrane	transmembrane receptor	ENSG00000150093	7.922668784	7.816076246	8.451567943	7.205855325	0.52889916	-0.610220921	-0.106592537	-1.245712618
10294	DNAJA2	DnaJ (Hsp40) homolog, subfamily A, member 2	Nucleus	enzyme	ENSG00000069345	5.935354428	6.674087398	5.9777656	7.222847109	0.042411172	0.548759711	0.73873297	1.245081509
55139	ANKZF1	ankyrin repeat and zinc finger domain containing 1	Nucleus	transcription regulator	ENSG00000163516	3.902577664	3.678419411	3.988858844	2.74378171	0.08628118	-0.9346377	-0.224158254	-1.245077134
10061	ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	Cytoplasm	transporter	ENSG00000033050	4.365973292	4.862599961	4.228740425	5.473794195	-0.137232867	0.611194234	0.496626669	1.245053771
23178	PASK	PAS domain containing serine/threonine kinase	Cytoplasm	kinase	ENSG00000115687	5.003755079	4.493967426	4.244595953	2.99965892	-0.759159126	-1.494308506	-0.509787653	-1.244937033
9924	PAN2 (includes EG:9924)	PAN2 poly(A) specific ribonuclease subunit homolog (S. cerevisiae)	Cytoplasm	peptidase	ENSG00000135473	4.071764887	3.735297064	3.588458669	2.344291061	-0.483306218	-1.391006003	-0.336467823	-1.244167608
