Affy ID	Gene Symbol	Gene name	Cellular location	Family	UniGene ID	RefSeq Transcript ID	MSC	MAPC- 1	MAPC-2	ESC
1437051_at	Dffb	DNA fragmentation factor, 40kDa, beta polypeptide (caspase-activated DNase)	Nucleus	enzyme	Mm.297905	NM_007859	50.6	179.3	140.7	148.5
1434220_at	Nup98	nucleoporin 98kDa	Nucleus	transporter	---	NM_022979	569.1	1574.3	1347.3	1471.1
1434400_at	Tgif2	TGFB-induced factor 2 (TALE family homeobox)	Nucleus	transcription regulator	Mm.315625	NM_173396	86.3	227.9	248.6	630.2
1417351_a_at	Snrpa1	small nuclear ribonucleoprotein polypeptide A			Mm.821	NM_021336	1562.9	4223.1	3704.7	4501.3
1420119_s_at	Au020177	expressed sequence AU020177			Mm.194486	XM_129836	121.4	342.7	309.6	613.0
1455384_x_at	C9Orf40	chromosome 9 open reading frame 40			Mm.28101	NM_177640	327.8	736.0	956.3	909.5
1424202_at	Seh1L	SEH1-like (S. cerevisiae)			Mm.307315	NM_028112	315.5	836.7	793.1	947.9
1450626_at	Manba	mannosidase, beta A, lysosomal			Mm.280536	NM_027288	301.8	788.8	770.8	1408.7
1429792_at	9530048O09Rik	RIKEN cDNA 9530048O09 gene			Mm.331801	XM_358611 /// XM_359418	66.6	177.5	197.3	197.9
1429169_at	Rbm3	RNA binding motif (RNP1, RRM) protein 3	Nucleus	other	Mm.360569	NM_016809	68.9	198.8	187.4	240.1
1449044_at	Eef1E1	eukaryotic translation elongation factor 1 epsilon 1	Cytoplasm	translation regulator	Mm.36683	NM_025380	1060.2	3680.9	3276.6	2680.2
1417233_at	Chchd4	coiled-coil-helix-coiled-coil-helix domain containing 4			Mm.41622	NM_133928	846.8	2401.3	1873.8	2571.0
1457292_at	Mgc5306	Josephin domain containing 3	Nucleus	other	Mm.218317	NM_026541 /// NM_029248	450.6	1193.2	1096.6	1451.5
1444049_at	Adat1	adenosine deaminase, tRNA-specific 1	Unknown	enzyme	Mm.282162	NM_013925	17.7	64.0	63.9	110.5
1428694_at	5033413D16Rik	RIKEN cDNA 5033413D16 gene			---	---	106.5	279.3	291.4	959.6
1443794_x_at	Mgc3162	nucleolar complex associated 4 homolog (S. cerevisiae)			Mm.29960	NM_153570	470.4	1337.6	1045.5	1927.8
1449093_at	Ctf1	cardiotrophin 1	Extracellular Space	cytokine	Mm.249829	NM_007795	15.3	49.9	65.7	135.0
1418234_s_at	Bcas2	breast carcinoma amplified sequence 2			Mm.104919	NM_026602	395.9	928.9	1077.0	1639.9
1420530_at	Dpf1	D4, zinc and double PHD fingers family 1			Mm.101885	NM_013874	10.8	55.2	38.3	72.3
1424850_at	Map3K1	mitogen-activated protein kinase kinase kinase 1	Cytoplasm	kinase	Mm.15918	NM_011945	38.2	181.4	194.7	114.6
1437884_at	Arl8	ADP-ribosylation factor-like 5B			Mm.174068	NM_029466	38.4	99.0	130.3	133.1
1416362_a_at	Fkbp4	FK506 binding protein 4, 59kDa	Nucleus	enzyme	Mm.12758	NM_010219	951.5	2237.9	2495.8	2966.6
1448230_at	Usp10	ubiquitin specific peptidase 10	Cytoplasm	peptidase	Mm.256910	NM_009462	643.1	1648.7	1551.8	2414.3
1455237_at	Usp36	ubiquitin specific peptidase 36			Mm.232293	XM_126772	229.8	766.2	685.8	584.1
1437495_at	Mbtps2	membrane-bound transcription factor peptidase, site 2	Nucleus	peptidase	Mm.37577	NM_172307 /// NM_178266	111.4	320.1	369.3	292.9
1456055_x_at	Pold1	polymerase (DNA directed), delta 1, catalytic subunit 125kDa	Nucleus	enzyme	Mm.16549	NM_011131	376.7	1048.9	838.4	1534.6
1437461_s_at	Rnpc3	RNA-binding region (RNP1, RRM) containing 3			Mm.316928	NM_026043	309.8	894.1	935.1	777.8
1431423_a_at	Med8	mediator of RNA polymerase II transcription, subunit 8 homolog (yeast)	Nucleus	other	Mm.259567	NM_020000 /// NM_173719	556.3	1388.3	1373.7	1386.1
1457680_a_at	Loc51249	transmembrane protein 69			Mm.291484	NM_177670	78.7	123.2	299.0	223.9
1458601_at	8030447M02Rik	RIKEN cDNA 8030447M02 gene			---	---	7.2	36.4	47.1	36.9
1425354_a_at	Aggf1	angiogenic factor with G patch and FHA domains 1			Mm.36785	NM_025630	310.7	811.9	739.1	953.1
1424455_at	Gprasp1	G protein-coupled receptor associated sorting protein 1			Mm.271980	NM_001004359 /// NM_001005385 /// NM_026081	92.4	237.2	251.2	399.0
1437327_x_at	Masa	E-1 enzyme			Mm.11311	NM_026421	591.3	1450.2	1463.6	1485.9
1446165_at	Cd180	CD180 antigen	Plasma Membrane	other	Mm.202606	NM_008533	11.4	48.6	50.7	47.2
1418057_at	Tiam1	T-cell lymphoma invasion and metastasis 1	Cytoplasm	other	Mm.124100	NM_009384	86.6	328.0	254.0	229.7
1435571_at	5430427F17Rik	RIKEN cDNA 5430427F17 gene			Mm.49611	NM_176993	10.8	28.8	62.2	78.6
1422482_at	Ruvbl2	RuvB-like 2 (E. coli)	Nucleus	transcription regulator	Mm.34410	NM_011304	694.4	1713.1	1688.7	3335.5
1438009_at	Hist1H2Ad	histone 1, H2ad			Mm.342416	NM_178185	1147.2	2797.0	2794.6	2847.8
1437395_at	Zcchc11	zinc finger, CCHC domain containing 11			Mm.25181	XM_620089	158.6	369.4	461.5	403.1
1422128_at	Rpl14	ribosomal protein L14			Mm.289810	NM_025974	388.8	935.2	983.6	1178.9
1439027_at	Flj13089	hypothetical protein FLJ13089			Mm.33919	NM_172722	561.4	1339.6	1413.4	1798.5
1425562_s_at	Trnt1	tRNA nucleotidyl transferase, CCA-adding, 1			Mm.196332	NM_027296	480.3	1275.1	1264.9	1180.5
1453099_at	Csnk2A2	casein kinase 2, alpha prime polypeptide	Cytoplasm	kinase	Mm.51136	NM_009974	850.2	2193.9	1952.4	2359.7
1417511_at	Lyar	hypothetical protein FLJ20425			Mm.28560	NM_025281	942.5	2440.4	2147.8	3481.6
1428566_at	Hspbap1	HSPB (heat shock 27kDa) associated protein 1	Unknown	other	Mm.45272	NM_175111	74.9	169.5	229.3	824.7
1418772_at	C10Orf18	chromosome 10 open reading frame 18			Mm.221609	XM_622100	231.5	567.6	581.8	782.3
1434516_at	C10Orf89	chromosome 10 open reading frame 89			Mm.272948	NM_177609	105.6	315.5	328.5	272.4
1448522_at	Sars2	seryl-tRNA synthetase 2	Cytoplasm	enzyme	Mm.333725	NM_023637	45.2	137.7	117.6	186.6
1439007_at	Alg6	asparagine-linked glycosylation 6 homolog (yeast, alpha-1,3-glucosyltransferase)			Mm.32408	XM_620085	29.7	110.1	112.7	90.3
1427356_at	Fam89A	family with sequence similarity 89, member A			Mm.271600	XM_134539	20.7	103.7	58.1	68.7
1435544_at	Exosc6	exosome component 6	Nucleus	other	Mm.334810	NM_028274	301.7	1137.3	1029.1	741.7
1423828_at	Fasn	fatty acid synthase	Cytoplasm	enzyme	Mm.236443	NM_007988	856.4	2081.4	2057.7	2124.3
1440353_at	Ntf5	neurotrophin 5 (neurotrophin 4/5)	Extracellular Space	growth factor	Mm.20344	NM_198190	18.7	47.4	94.1	64.0
1428052_a_at	Zmym1	zinc finger, MYM-type 1			Mm.273806	NM_026670	173.7	435.5	434.3	1234.1
1436321_at	B3Gnt7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7			Mm.86467	NM_145222	5.3	22.2	41.2	142.8
1422430_at	Fignl1	fidgetin-like 1			Mm.236114	NM_021891	734.8	1652.3	1902.4	2363.5
1426915_at	Dapk1	death-associated protein kinase 1	Cytoplasm	kinase	Mm.24103	NM_029653	204.4	817.4	947.1	508.2
1424348_at	C10Orf119	chromosome 10 open reading frame 119	Unknown	other	Mm.97383	NM_145955	223.9	599.1	510.3	571.1
1448709_at	Arid1A	AT rich interactive domain 1A (SWI- like)	Nucleus	transcription regulator	Mm.22478	NM_033566	232.5	607.6	542.7	1359.1
1451080_at	Usp1	ubiquitin specific peptidase 1	Cytoplasm	peptidase	Mm.371692	NM_146144	1750.3	4261.3	4463.7	4199.7
1453609_s_at	Ccdc9	coiled-coil domain containing 9			Mm.218698	NM_172297	71.9	176.3	205.1	199.0
1438178_x_at	Atad3A	ATPase family, AAA domain containing 3A	Nucleus	other	Mm.383260	NM_179203	1459.8	3869.4	3137.9	3650.3
1439826_at	Hspa14	heat shock 70kDa protein 14			Mm.89341	NM_015765	10.3	25.1	62.2	44.3
1428593_at	Loc93081	hypothetical protein BC015148	Unknown	other	Mm.348017	XM_355303	504.4	1288.1	1150.1	1578.4
1455102_at	Loc113251	La ribonucleoprotein domain family, member 4			Mm.28811	XM_128090	480.8	1104.5	1217.6	1417.7
1417250_at	Rnf12	ring finger protein 12	Unknown	enzyme	Mm.22030	NM_011276	510.0	1262.6	1196.8	1797.2
1448947_at	C1Orf131	chromosome 1 open reading frame 131			Mm.24141	NM_025615	432.6	1161.4	924.8	1538.9
1451833_a_at	Setdb1	SET domain, bifurcated 1	Nucleus	enzyme	Mm.181661	NM_018877	220.8	504.8	578.2	813.9
1438220_at	Foxj3	forkhead box J3			Mm.259227	NM_172699	11.8	76.3	49.1	46.7
1458399_at	Lrrc3	leucine rich repeat containing 3			Mm.133301	NM_145152	4.7	28.4	43.2	30.1
1426208_x_at	Plagl1	pleiomorphic adenoma gene-like 1	Nucleus	transcription regulator	Mm.287857	NM_009538	223.3	611.8	1254.6	544.6
1426958_at	Rps9	ribosomal protein S9	Cytoplasm	other	Mm.13944	NM_029767 /// XM_620584	86.7	214.0	231.8	363.2
1422844_a_at	Mep50	WD repeat domain 77	Unknown	other	Mm.5110	NM_027432	1199.6	2934.6	2745.8	3682.6
1451223_a_at	Mgc23908	basic transcription factor 3-like 4			Mm.379178	NM_027453	248.2	629.5	575.6	926.8
1434774_at	Rhbdl6	rhomboid, veinlet-like 6 (Drosophila)			Mm.89695	NM_172572	8.5	22.3	55.2	65.9
1419879_s_at	Trim25	tripartite motif-containing 25			Mm.248445	NM_009546	1404.8	3616.8	4191.3	3316.5
1435054_at	Eme1	essential meiotic endonuclease 1 homolog 1 (S. pombe)			Mm.358937	NM_177752	82.4	228.9	195.2	712.0
1426836_s_at	Metap1	methionyl aminopeptidase 1			Mm.26833	NM_175224	1332.6	3502.6	2784.5	3479.3
1416187_s_at	Pnrc2	proline-rich nuclear receptor coactivator 2			Mm.29159	NM_026383	394.9	980.4	1036.2	944.7
1428529_at	2810026P18Rik	RIKEN cDNA 2810026P18 gene			Mm.21798	---	625.1	1429.0	1539.2	2639.5
1418326_at	Slc7A5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	Plasma Membrane	transporter	Mm.27943	NM_011404	267.4	563.8	727.3	646.4
1429156_at	2610036L11Rik	RIKEN cDNA 2610036L11 gene			Mm.251779	XM_488549	98.3	290.4	208.0	317.0
1455843_at	Fut4	fucosyltransferase 4 (alpha (1,3) fucosyltransferase, myeloid-specific)	Cytoplasm	enzyme	Mm.63450	NM_010242	7.8	27.3	59.0	37.0
1425137_a_at	Hla-B	major histocompatibility complex, class I, B	Plasma Membrane	transmembrane receptor	Mm.88795	NM_010391	4.6	20.2	49.5	29.5
1436913_at	Cdc14A	CDC14 cell division cycle 14 homolog A (S. cerevisiae)	Nucleus	phosphatase	Mm.17647	XM_149387	39.9	237.4	293.9	111.8
1453028_at	Kiaa1935	KIAA1935 protein			Mm.200947	XM_282969	133.1	306.8	352.6	506.9
1437745_at	Chd7	chromodomain helicase DNA binding protein 7			Mm.138792	NM_001033395	10.2	63.6	21.3	203.7
1424314_at	Prpf3	PRP3 pre-mRNA processing factor 3 homolog (yeast)			Mm.279872	NM_027541	437.1	993.1	1083.5	1285.2
1451980_at	Cas1	putative protein product of Nbla04196			Mm.270703	NM_145398	93.8	271.2	203.8	423.1
1437108_at	Lsm6	LSM6 homolog, U6 small nuclear RNA associated (S. cerevisiae)	Nucleus	other	Mm.348038	XM_134104	178.3	436.4	432.3	471.8
1448191_at	Plk1	polo-like kinase 1 (Drosophila)	Nucleus	kinase	Mm.16525	NM_011121	513.1	1214.9	1213.1	1657.5
1423483_s_at	Taf1C	TATA box binding protein (TBP)-associated factor, RNA polymerase I, C, 110kDa	Nucleus	transcription regulator	Mm.41977	NM_021441	98.3	308.8	300.4	247.6
1422759_a_at	Xpo6	exportin 6			Mm.235663	NM_028816	243.2	682.7	523.8	585.1
1448717_at	Gcdh	glutaryl-Coenzyme A dehydrogenase	Cytoplasm	enzyme	Mm.2475	NM_008097	126.2	369.8	299.3	311.3
1439740_s_at	Ai481316	expressed sequence AI481316			---	---	460.1	1706.6	1846.8	1085.3
1426845_at	Mgc13096	hypothetical protein MGC13096			Mm.38173	NM_026549	230.6	540.0	564.8	765.7
1416775_at	Flj10241	hypothetical protein FLJ10241			Mm.159956	NM_025504	16.3	58.3	54.1	289.4
1429080_at	Mphosph10	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)			Mm.379146	NM_026483	334.6	819.3	765.1	888.4
1422806_x_at	Ing3	inhibitor of growth family, member 3	Nucleus	other	Mm.39999	NM_023626	31.3	90.8	90.9	152.9
1448778_at	Sfrs4	splicing factor, arginine/serine-rich 4	Nucleus	other	Mm.2478	NM_020587	352.7	752.5	913.6	1160.0
1448450_at	Ak2	adenylate kinase 2	Cytoplasm	kinase	Mm.29460	NM_001033966 /// NM_016895	891.0	2109.6	2031.6	2205.3
1433839_at	Flj23441	hypothetical protein FLJ23441	Unknown	other	Mm.274864	NM_153591	103.4	271.9	240.5	267.6
1451166_a_at	Loc112869	hypothetical protein BC011981			Mm.45686	NM_029339	115.3	250.7	315.4	680.8
1452797_at	Mgc5297	hypothetical protein MGC5297			Mm.23670	NM_027123	264.4	651.5	599.1	923.8
1437508_at	Sp4	Sp4 transcription factor	Nucleus	transcription regulator	Mm.259312	NM_009239	12.0	38.0	53.8	45.8
1458407_s_at	Ai429294	expressed sequence AI429294			Mm.353395	---	57.9	130.9	171.2	181.1
1417972_s_at	Pop5	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)			Mm.24636	NM_026398	341.0	1132.7	1235.2	799.3
1434079_s_at	Mcm2	MCM2 minichromosome maintenance deficient 2, mitotin (S. cerevisiae)	Nucleus	enzyme	Mm.16711	NM_008564	1277.3	3205.9	2678.8	3776.5
1428310_at	Hdcma18P	HDCMA18P protein			Mm.379060	NM_138593	321.7	881.5	626.9	1162.5
1455213_at	4930488E11Rik	RIKEN cDNA 4930488E11 gene			Mm.20154	NM_207267	15.3	49.7	57.1	118.8
1416726_s_at	Ube2S	ubiquitin-conjugating enzyme E2S	Unknown	enzyme	Mm.379261	NM_133777	147.6	415.8	295.3	431.9
1436387_at	C330006P03Rik	RIKEN cDNA C330006P03 gene			---	---	51.7	165.0	107.6	238.0
1444419_at	Prcp	prolylcarboxypeptidase (angiotensinase C)			Mm.39856	NM_028243	3.9	25.9	28.6	42.3
1417075_at	Flj14668	hypothetical protein FLJ14668			Mm.305237	NM_025591	522.9	1246.3	1178.6	2729.4
1451128_s_at	Kif22	kinesin family member 22	Nucleus	other	Mm.286488	NM_145588	223.7	574.2	484.2	952.7
1438735_at	Hbxap	hepatitis B virus x associated protein	Nucleus	transcription regulator	Mm.211743	XM_620529	43.5	135.2	99.9	149.4
1448195_at	Taf5L	TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa	Nucleus	transcription regulator	Mm.291777	NM_133966	264.5	602.0	676.8	620.4
1452309_at	Cgnl1	cingulin-like 1			Mm.99961	NM_026599	118.8	267.1	422.2	288.7
1447926_at	Arl5	ADP-ribosylation factor-like 5A			Mm.314378	NM_182994	122.2	339.2	253.3	353.4
1448653_at	Eed	embryonic ectoderm development	Nucleus	transcription regulator	Mm.334012	NM_021876	988.3	2046.4	2485.5	4849.8
1460711_at	Dnaja5	DnaJ homology subfamily A member 5			Mm.297862	XM_127961	234.4	552.1	550.3	1244.2
1415695_at	Psma1	proteasome (prosome, macropain) subunit, alpha type, 1	Cytoplasm	peptidase	Mm.121265	NM_011965	1343.3	3037.3	3107.2	3674.1
1428551_at	C6Orf75	chromosome 6 open reading frame 75			Mm.294503	NM_028604	120.5	300.5	283.3	397.8
1425142_a_at	Hnrpd	heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)	Nucleus	other	Mm.150231	NM_007516	742.7	1721.0	1687.3	2252.7
1419270_a_at	Dut	dUTP pyrophosphatase	Nucleus	enzyme	Mm.282499	NM_023595	2190.8	4840.8	5242.0	4989.9
1448536_at	Lsm3	LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)	Nucleus	other	Mm.246693	NM_026309	1510.0	3874.9	3230.6	3443.5
1427941_at	Dicer1	Dicer1, Dcr-1 homolog (Drosophila)	Cytoplasm	enzyme	Mm.21135	NM_148948	239.5	663.2	458.5	654.0
1422498_at	Mageh1	melanoma antigen family H, 1	Unknown	other	Mm.6890	NM_023788	35.6	270.4	278.4	98.8
1420933_a_at	Eya3	eyes absent homolog 3 (Drosophila)	Nucleus	phosphatase	Mm.227733	NM_010166 /// NM_210071 /// NM_211356 /// NM_211357	137.8	360.9	299.5	421.4
1423612_at	Heab	ATP/GTP-binding protein	Nucleus	other	Mm.21583	NM_133840	325.3	738.3	770.2	1188.2
1436303_at	Mllt4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4	Nucleus	other	Mm.387144	---	300.2	1234.6	1156.9	697.0
1433585_at	Tnpo1	transportin 1	Nucleus	transporter	Mm.173286	NM_178716	668.3	1489.7	1713.7	1528.9
1431284_a_at	2210013K02Rik	RIKEN cDNA 2210013K02 gene			Mm.11112	NM_023712	275.5	558.7	723.3	839.4
1419472_s_at	Nudc	nuclear distribution gene C homolog (A. nidulans)			Mm.69	NM_010948 /// NR_001572	1429.8	3282.0	3216.4	5074.5
1437565_a_at	Gnl2	guanine nucleotide binding protein-like 2 (nucleolar)	Nucleus	enzyme	Mm.90760	NM_145552	216.7	545.7	469.8	807.7
1460399_at	Flj33814	hypothetical protein FLJ33814			Mm.210403	NM_134033	126.1	292.5	313.0	366.6
1455678_at	Sema4B	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B	Plasma Membrane	other	Mm.275909	NM_013659	68.4	129.6	215.4	245.4
1434143_at	Asciz	ATM/ATR-Substrate Chk2-Interacting Zn2+-finger protein			Mm.259736	NM_177700	102.4	219.1	278.6	370.1
1429558_a_at	C330027G06Rik	hypothetical gene LOC68280			Mm.358717	XM_355557	290.4	845.6	498.2	808.4
1448619_at	Dhcr7	7-dehydrocholesterol reductase	Cytoplasm	enzyme	Mm.249342	NM_007856	83.3	122.3	288.5	249.4
1460564_at	Suhw2	suppressor of hairy wing homolog 2 (Drosophila)			Mm.80609	NM_177475	208.3	994.8	867.7	486.0
1417541_at	Hells	helicase, lymphoid-specific	Nucleus	enzyme	Mm.57223	NM_008234	1046.1	2237.1	2492.6	4458.7
1415904_at	Lpl	lipoprotein lipase	Extracellular Space	enzyme	Mm.1514	NM_008509	75.4	113.0	261.2	368.1
1434306_at	Rab3Ip	RAB3A interacting protein (rabin3)	Cytoplasm	other	Mm.336394	NM_001003950	226.7	467.7	662.2	526.3
1435035_at	Rg9Mtd2	RNA (guanine-9-) methyltransferase domain containing 2			Mm.247838	NM_175389	513.7	1337.8	1000.3	1562.8
1424738_at	C14Orf108	chromosome 14 open reading frame 108			Mm.379235	NM_144535	85.3	248.3	296.9	209.0
1452880_at	Trip3	zinc finger, HIT type 3			Mm.379733	NM_001005223	295.2	765.7	592.2	1161.9
1416065_a_at	Ankrd10	ankyrin repeat domain 10	Nucleus	transcription regulator	Mm.12459	NM_133971	598.9	1540.9	1175.7	2296.0
1444106_at	D330012F22Rik	RIKEN cDNA D330012F22 gene			Mm.187733	NM_178752	35.8	97.2	98.7	103.8
1450983_at	Akap8	A kinase (PRKA) anchor protein 8	Nucleus	other	Mm.328945	NM_019774	577.8	1396.2	1220.5	1930.4
1455311_at	Dgcr8	DiGeorge syndrome critical region gene 8			Mm.235287	NM_033324	292.8	518.2	849.5	671.8
1437313_x_at	Hmgb2	high-mobility group box 2	Nucleus	transcription regulator	Mm.279998	XM_486109	1079.4	1849.7	2989.5	4119.9
1449004_at	Mrpl46	mitochondrial ribosomal protein L46			Mm.193181	NM_023331	294.0	694.9	648.2	852.0
1427970_at	Loc115509	zinc finger protein 689			Mm.269568	NM_175163	7.6	42.3	42.9	34.8
1416290_a_at	Psmc4	proteasome (prosome, macropain) 26S subunit, ATPase, 4	Nucleus	peptidase	Mm.29582	NM_011874	1968.7	4702.8	4078.6	5299.8
1426762_s_at	Aof2	amine oxidase (flavin containing) domain 2			Mm.28540	NM_133872	496.1	1126.8	1112.3	2476.0
1455619_at	Bc062258	cDNA sequence BC062258			---	---	4.9	37.1	49.4	28.7
1429625_at	2900054C01Rik	RIKEN cDNA 2900054C01 gene			---	---	40.2	166.0	205.1	107.0
1439816_at	4930418G15Rik	RIKEN cDNA 4930418G15 gene			Mm.386795	NM_027033 /// NM_145692	14.7	46.2	75.6	50.2
1416185_a_at	Adh5	alcohol dehydrogenase 5 (class III), chi polypeptide	Cytoplasm	enzyme	Mm.3874	NM_007410	2287.6	5531.1	4639.2	5720.9
1425059_at	Hrmt1L6	HMT1 hnRNP methyltransferase-like 6 (S. cerevisiae)			Mm.36115	NM_178891	133.1	352.7	272.6	415.8
1416685_s_at	Fbl	fibrillarin	Nucleus	other	Mm.4595	NM_007991 /// XM_619425	1706.0	3803.4	3782.8	4892.6
1435534_a_at	Tomm20	translocase of outer mitochondrial membrane 20 homolog (yeast)			Mm.372086	NM_024214	1756.2	4420.7	4407.9	3904.2
1440819_s_at	Kiaa0467	KIAA0467			Mm.358875	NM_198170	60.6	152.5	151.0	202.8
1454955_at	Ipo7	importin 7	Nucleus	transporter	Mm.222328	NM_181517	1058.5	2297.0	2420.8	3256.4
1423289_a_at	Flj11184	hypothetical protein FLJ11184			Mm.294985	NM_025465	170.1	419.5	368.2	728.1
1435005_at	Cenpe	centromere protein E, 312kDa			Mm.161470	NM_173762	352.8	1491.2	805.4	797.4
1415991_a_at	Klhdc3	kelch domain containing 3	Unknown	other	Mm.254784	NM_027910	941.5	3400.6	3419.6	2097.7
1455676_x_at	Tial1	TIA1 cytotoxic granule-associated RNA binding protein-like 1	Nucleus	transcription regulator	Mm.242072	NM_009383	220.2	474.3	529.9	591.7
1438192_s_at	Baz2A	bromodomain adjacent to zinc finger domain, 2A	Nucleus	transcription regulator	Mm.252213	NM_054078	245.7	517.6	598.4	768.8
1424473_at	Polr2H	polymerase (RNA) II (DNA directed) polypeptide H	Nucleus	enzyme	Mm.288730	NM_145632	360.9	773.7	846.9	1167.7
1434016_at	Znrf2	zinc and ring finger 2			Mm.286149	NM_199143	203.4	487.5	439.4	1120.1
1416487_a_at	Yap1	Yes-associated protein 1, 65kDa	Nucleus	other	Mm.221992	NM_009534	156.1	410.4	311.4	359.6
1449163_at	Sigirr	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain			Mm.38017	NM_023059	20.9	67.7	59.0	154.4
1427178_at	Tmc4	transmembrane channel-like 4			Mm.360398	NM_181820	17.1	46.9	63.1	57.2
1430993_at	Ubap2L	ubiquitin associated protein 2-like			Mm.25610	NM_028475 /// NM_153489	8.2	33.1	38.0	44.7
1420645_at	Pcgf2	polycomb group ring finger 2	Nucleus	transcription regulator	Mm.2418	NM_009545	12.7	44.1	46.3	46.6
1439440_x_at	Ptk9L	PTK9L protein tyrosine kinase 9-like (A6-related protein)			Mm.274346	NM_011876	684.2	1401.0	1623.0	1903.0
1422459_a_at	Psmd13	proteasome (prosome, macropain) 26S subunit, non-ATPase, 13	Cytoplasm	peptidase	Mm.29760	NM_011875	627.5	1374.4	1399.5	1451.8
1419212_at	Icoslg	inducible T-cell co-stimulator ligand	Plasma Membrane	other	Mm.17819	NM_015790	13.3	53.2	56.8	46.4
1416751_a_at	Ddx20	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20	Nucleus	transcription regulator	Mm.272826	NM_017397	157.8	389.1	333.9	871.1
1455479_a_at	Ube2D3	ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)	Cytoplasm	enzyme	Mm.49884	NM_025356	2554.8	6701.1	4528.2	5584.5
1438064_at	Nsep1	Y box binding protein 1	Nucleus	transcription regulator	Mm.379043	NM_011732	31.6	95.6	81.0	86.3
1437198_at	Lig3	ligase III, DNA, ATP-dependent	Nucleus	enzyme	Mm.277136	NM_010716	185.2	445.8	395.3	539.9
1420592_a_at	Anp32E	acidic (leucine-rich) nuclear phosphoprotein 32 family, member E			Mm.218657	NM_023210	1225.8	3146.9	2223.2	3177.3
1450044_at	Fzd7	frizzled homolog 7 (Drosophila)	Plasma Membrane	G-protein coupled receptor	Mm.297906	NM_008057	277.0	577.4	662.8	1301.3
1417274_at	Snrpa	small nuclear ribonucleoprotein polypeptide A	Nucleus	other	Mm.379069	NM_015782	289.7	719.4	573.3	809.2
1428448_a_at	Gtf3C2	general transcription factor IIIC, polypeptide 2, beta 110kDa	Nucleus	transcription regulator	Mm.271923	NM_027901	170.2	384.7	388.6	442.8
1428684_at	Mgc16471	chromosome 3 open reading frame 31			Mm.24937	NM_026894	168.7	329.0	437.2	483.5
1415799_at	Wbp11	WW domain binding protein 11			Mm.141197	NM_021714	663.8	1484.0	1430.9	1456.7
1419984_s_at	Znf644	zinc finger protein 644			Mm.249474	NM_026856	251.6	690.6	632.3	562.4
1451197_s_at	Gatad2A	GATA zinc finger domain containing 2A			Mm.270044	NM_145596	516.2	1311.6	1330.5	1135.4
1434251_at	Cnot1	CCR4-NOT transcription complex, subunit 1			Mm.259220	XM_486150	1165.6	3091.6	2524.3	2540.8
1459741_x_at	Ucp2	uncoupling protein 2 (mitochondrial, proton carrier)			Mm.171378	NM_011671	20.2	45.2	76.8	66.7
1455183_at	Stk38L	serine/threonine kinase 38 like	Cytoplasm	kinase	Mm.322121	NM_172734	64.3	126.6	211.5	156.3
1418305_s_at	Nola1	nucleolar protein family A, member 1 (H/ACA small nucleolar RNPs)			Mm.24873	NM_026578	1039.8	3173.3	1883.5	2256.1
1428762_at	4921526G09Rik	RIKEN cDNA 4921526G09 gene			Mm.119646	NM_025729	386.1	797.0	1105.4	848.1
1426786_s_at	Dhx38	DEAH (Asp-Glu-Ala-His) box polypeptide 38			Mm.23705	NM_178380	65.9	188.6	129.3	192.7
1423970_at	Thoc3	THO complex 3	Nucleus	other	Mm.292487	NM_028597	355.0	875.4	683.5	825.3
1424312_at	Adipor1	adiponectin receptor 1	Plasma Membrane	transmembrane receptor	Mm.259976	NM_028320	74.8	192.3	183.6	177.6
1454060_a_at	Nras	neuroblastoma RAS viral (v-ras) oncogene homolog	Plasma Membrane	enzyme	Mm.256975	NM_010937	440.1	1040.9	881.6	1012.0
1438349_at	Bc043476	cDNA sequence BC043476			Mm.254463	XM_354987	95.6	131.4	312.7	285.4
1444136_at	Derp6	S-phase 2 protein			Mm.13430	NM_018740	24.8	91.7	96.0	70.3
1428869_at	Nolc1	nucleolar and coiled-body phosphoprotein 1	Nucleus	other	Mm.78861	NM_053086	1114.4	2795.4	2014.7	3012.2
1418121_at	Vrk3	vaccinia related kinase 3			Mm.28816	NM_133945	191.4	599.2	560.0	427.2
1451459_at	Elys	AT hook containing transcription factor 1			Mm.128165	NM_026375	331.7	702.8	752.3	1309.3
1435807_at	Cdc42	cell division cycle 42 (GTP binding protein, 25kDa)	Cytoplasm	enzyme	Mm.1022	NM_009861	49.4	66.2	179.5	233.3
1436804_s_at	Scyl1	SCY1-like 1 (S. cerevisiae)			Mm.276063	NM_023912	137.7	581.6	489.6	311.8
