Probe Set ID	Gene Title	Gene Symbol	RefSeq Transcript ID
162176_r_at	similar to glyceraldehyde-3-phosphate dehydrogenase /// similar to glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)  (EC 1.2.1.12) - mouse /// similar to glyceraldehyde-3-phosphate dehydrogenase /// similar to glyceraldehyde-3-phosphate dehydrog	LOC14433 /// LOC223365 /// LOC380687 /// LOC382043 /// LOC384584 /// Gapd /// LOC432757 /// LOC436040	NM_001001303 /// NM_001001978 /// NM_008084 /// XM_122818 /// XM_356116 /// XM_484256 /// XM_488012 /// XM_488127
97570_at	similar to [Human Ig rearranged gamma chain mRNA, V-J-C region and complete cds.], gene product	LOC243461	XM_144837
102746_at	similar to selenoprotein W	LOC280621	NM_175033
94349_at	similar to Nur77 downstream protein 1	LOC381251	XM_355193
99824_at	similar to Protein phosphatase 2, regulatory subunit B (B56), alpha isoform	LOC434496	XM_486333
102575_at	similar to bM340H1.4 (orosomucoid 3)	LOC435786	XM_487800
93447_at	similar to zinc finger protein 331; C2H2-like zinc finger protein; zinc finger protein 463	LOC435956	XM_488007
93714_f_at	similar to MHC class I-alpha	LOC436489	XM_489782
97173_f_at	similar to MHC class I-alpha	LOC436489	XM_489782
97125_f_at	MHC (A.CA/J(H-2K-f) class I antigen	LOC56628	NM_019909
162324_at	Loricrin	Lor	NM_008508
96736_at	LIM domain containing preferred translocation partner in lipoma	Lpp	NM_178665
103806_at	low density lipoprotein receptor-related protein 5	Lrp5	NM_008513
102409_at	LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae)	Lsm8	NM_133939
94791_s_at	leukocyte tyrosine kinase	Ltk	NM_008523 /// NM_203345 /// NM_206941 /// NM_206942
162216_i_at	lymphocyte antigen 6 complex, locus D	Ly6d	NM_010742
99437_at	lymphocyte antigen 6 complex, locus F	Ly6f	NM_008530
93197_at	lymphocyte antigen 6 complex, locus G6C	Ly6g6c	NM_023463
100302_at	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)	Maff	NM_010755
95782_at	melanoma antigen, family B, 3	Mageb3	NM_008545
99089_at	myelin and lymphocyte protein, T-cell differentiation protein	Mal	NM_010762
160287_at	microtubule-associated protein 1 light chain 3 beta	Map1lc3b	NM_026160
160288_at	microtubule-associated protein 1 light chain 3 beta	Map1lc3b	NM_026160
92585_at	mitogen activated protein kinase kinase 1	Map2k1	NM_008927
97137_at	Mitogen activated protein kinase kinase 3	Map2k3	NM_008928
99037_at	mitogen activated protein kinase kinase 7	Map2k7	NM_011944
161619_f_at	mitogen activated protein kinase 8 interacting protein 1	Mapk8ip1	NM_011162
162332_f_at	microtubule-associated protein, RP/EB family, member 3	Mapre3	NM_133350
102743_at	microtubule-associated protein tau	Mapt	NM_010838
104244_at	MAP/microtubule affinity-regulating kinase 2	Mark2	NM_007928
99439_at	MAS1 oncogene	Mas1	NM_008552
98481_at	mannan-binding lectin serine protease 2	Masp2	NM_001003893 /// NM_010767
94469_at	methionine adenosyltransferase II, beta	Mat2b	NM_134017
104428_s_at	megakaryocyte-associated tyrosine kinase	Matk	NM_010768
160458_at	melanoma cell adhesion molecule	Mcam	NM_023061
94940_at	methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)	Mccc1	NM_023644
97451_at	multiple coagulation factor deficiency 2	Mcfd2	NM_139295 /// NM_176808
93093_at	myeloid cell leukemia sequence 1	Mcl1	NM_008562
92711_at	mast cell protease 6	Mcpt6	NM_010781
97109_at	mast cell protease 7	Mcpt7	NM_031187
100434_s_at	MyoD family inhibitor	Mdfi	NM_010783
97508_at	malate dehydrogenase 1, NAD (soluble)	Mdh1	NM_008618
97970_at	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5	Mfi2	NM_013900
98292_at	G substrate		NM_011153
97228_at	leucine zipper domain protein		NM_133185
96342_at	HSPC171 protein		NM_025486
103254_at	FLN29 gene product		NM_172275
161576_f_at	FLN29 gene product		NM_172275
96249_at	selenoprotein		NM_053102
93997_at	interferon alpha responsive gene		NM_022329
99534_at	ghrelin		NM_021488
99164_at	mitogen activated protein binding protein interacting protein		NM_031248
96900_at	Nur77 downstream gene 2		NM_175329
92307_at	Ng23 protein		NA
94203_at	Mblk1-related protein-2		NM_172154
97386_at	ES neuronal differentiation 2		NA
97510_at	Monoglyceride lipase	Mgll	NM_011844
104410_at	midnolin	Midn	NM_021565
101070_at	makorin, ring finger protein, 1	Mkrn1	NM_018810
104253_at	myeloid/lymphoid or mixed lineage-leukemia translocation to 1 homolog (Drosophila)	Mllt1	NM_022328
103925_at	myeloid/lymphoid or mixed lineage-leukemia translocation to 3 homolog (Drosophila)	Mllt3	NM_027326 /// NM_029931
162400_f_at	MMS19 (MET18 S. cerevisiae)-like	Mms19l	NM_028152
161557_at	menage a trois 1	Mnat1	NM_008612
92300_at	max binding protein	Mnt	NM_010813
100728_at	multiple PDZ domain protein	Mpdz	NM_010820
93715_at	myelin protein zero	Mpz	NM_008623
102019_at	mitochondrial ribosomal protein L13	Mrpl13	NM_026759
95067_at	mitochondrial ribosomal protein L2	Mrpl2	NM_025302
95736_at	mitochondrial ribosomal protein L4	Mrpl4	NM_023167
99630_at	mitochondrial ribosomal protein L54	Mrpl54	NM_025317
97251_at	mitochondrial ribosomal protein S10	Mrps10	NM_183086
97884_at	mitochondrial ribosomal protein S11	Mrps11	NM_026498
95498_at	mitochondrial ribosomal protein S15	Mrps15	NM_025544
94327_at	mitochondrial ribosomal protein S18A	Mrps18a	NM_026768
95159_at	mitochondrial ribosomal protein S18B	Mrps18b	NM_025878
160621_at	mitochondrial ribosomal protein S22	Mrps22	NM_025485
98610_at	mitochondrial ribosomal protein S28	Mrps28	NM_025434
92912_at	homeo box, msh-like 3	Msx3	NM_010836
101855_at	microtubule-associated protein 6	Mtap6	NM_010837
102096_f_at	major urinary protein 1 /// major urinary protein 2	Mup1 /// Mup2	NM_008647 /// NM_031188
100071_at	Major urinary protein 2	Mup2	NM_008647
101909_f_at	major urinary protein 3	Mup3	NM_010845
101910_f_at	major urinary protein 3	Mup3	NM_010845
95632_f_at	mevalonate kinase	Mvk	NM_023556
99024_at	Max dimerization protein 4	Mxd4	NM_010753
101010_at	MYB binding protein (P160) 1a	Mybbp1a	NM_016776
102581_at	myc-like oncogene, s-myc protein	Mycs	NM_010850
92541_at	myosin, light polypeptide 1	Myl1	NM_021285
97542_at	Myosin, light polypeptide 6, alkali, smooth muscle and non-muscle	Myl6	NM_010860
161747_i_at	Myosin Vb	Myo5b	NM_201600
92407_at	myomesin 1	Myom1	NM_010867
104555_at	myozenin 1	Myoz1	NM_021508
101694_f_at	MYST histone acetyltransferase 2	Myst2	NM_177619
95347_at	myelin transcription factor 1	Myt1	NM_008665
100962_at	Ngfi-A binding protein 2	Nab2	NM_008668
104439_at	N-acetyltransferase 6	Nat6	NM_019750
94910_at	nuclear distribution gene E homolog 1 (A nidulans)	Nde1	NM_023317
103220_at	necdin-like 2	Ndnl2	NM_023239
92976_at	Norrie disease homolog	Ndph	NM_010883
94541_at	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 4	Ndufb4	NM_026610
96267_at	NADH dehydrogenase (ubiquinone) flavoprotein 1	Ndufv1	NM_133666
160097_at	neuroendocrine secretory protein antisense	Nespas	NA
93073_at	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2	Nfatc2	NM_010899
102050_at	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3	Nfatc3	NM_010901
92894_s_at	nuclear factor I/A	Nfia	NM_010905
93006_at	nuclear factor I/C	Nfic	NM_008688
98427_s_at	nuclear factor of kappa light chain gene enhancer in B-cells 1, p105	Nfkb1	NM_008689
93178_at	neuronal guanine nucleotide exchange factor	Ngef	NM_019867
93563_s_at	nidogen 2	Nid2	NM_008695
96422_at	NK2 transcription factor related, locus 9 (Drosophila)	Nkx2-9	NM_008701
92625_at	expressed in non-metastatic cells 2, protein	Nme2	NM_008705
94981_i_at	expressed in non-metastatic cells 3	Nme3	NM_019730
101424_at	N-myc (and STAT) interactor	Nmi	NM_019401
99417_at	neuromedin U receptor 1	Nmur1	NM_010341
104132_at	neighbor of Cox4	Noc4	NM_010926
101342_at	Notch gene homolog 2 (Drosophila)	Notch2	NM_010928
100712_at	neuronal PAS domain protein 1	Npas1	NM_008718
95390_at	neuronal PAS domain protein 2	Npas2	NM_008719
98614_at	nephronophthisis 1 (juvenile) homolog (human)	Nphp1	NM_016902
98507_at	nuclear receptor subfamily 1, group D, member 1	Nr1d1	NM_145434
101981_at	nuclear receptor subfamily 1, group H, member 2	Nr1h2	NM_009473
102171_r_at	nuclear receptor subfamily 1, group I, member 3	Nr1i3	NM_009803
104506_at	nuclear receptor subfamily 1, group I, member 3	Nr1i3	NM_009803
93385_at	nth (endonuclease III)-like 1 (E.coli)	Nthl1	NM_008743
95319_at	neurotensin receptor 1	Ntsr1	NM_018766
93137_at	neurotensin receptor 2	Ntsr2	NM_008747
160189_at	nudix (nucleoside diphosphate linked moiety X)-type motif 4	Nudt4	NM_027722
98975_at	nucleoporin 93	Nup93	NM_172410
92848_at	ornithine aminotransferase	Oat	NM_016978
101013_at	ornithine decarboxylase antizyme	Oaz1	NM_008753
101002_at	ornithine decarboxylase antizyme inhibitor	Oazin	NM_018745
92389_at	odd Oz/ten-m homolog 2 (Drosophila)	Odz2	NM_011856
101303_at	olfactory receptor 15	Olfr15	NM_008762
96982_g_at	olfactory receptor 1507 /// olfactory receptor 1508	Olfr1507 /// Olfr1508	NM_020512 /// NM_020513
96984_at	olfactory receptor 1509	Olfr1509	NM_020514
97000_s_at	olfactory receptor 156 /// olfactory receptor 157	Olfr156 /// Olfr157	NM_019474 /// NM_019475
102554_at	olfactory receptor 16	Olfr16	NM_008763
95712_at	origin recognition complex, subunit 6-like (S. cerevisiae)	Orc6l	NM_019716
96808_at	open reading frame 31	ORF31	NM_030890
98065_at	ORM1-like 3 (S. cerevisiae)	Ormdl3	NM_025661
94625_at	otogelin	Otog	NM_013624
100521_at	oviductal glycoprotein 1	Ovgp1	NM_007696
102092_s_at	oviductal glycoprotein 1	Ovgp1	NM_007696
94775_at	oxytocin	Oxt	NM_011025
101712_at	purinergic receptor P2X, ligand-gated ion channel, 7	P2rx7	NM_011027
94631_at	purinergic receptor P2X-like 1, orphan receptor	P2rxl1	NM_011028
92949_at	protein kinase C and casein kinase substrate in neurons 1	Pacsin1	NM_011861 /// NM_178365
95343_at	peptidyl arginine deiminase, type I	Padi1	NM_011059
99023_at	platelet-activating factor acetylhydrolase, isoform 1b, alpha2 subunit	Pafah1b2	NM_008775
100576_at	platelet-activating factor acetylhydrolase, isoform 1b, alpha1 subunit	Pafah1b3	NM_008776
92423_at	par-6 (partitioning defective 6,) homolog alpha (C. elegans)	Pard6a	NM_019695
100903_at	poly (ADP-ribose) polymerase family, member 2	Parp2	NM_009632
102578_at	paired box gene 5	Pax5	NM_008782
101769_at	protocadherin alpha 10	Pcdha10	NM_009961
101772_r_at	protocadherin alpha 11	Pcdha11	NM_009960
101650_at	protocadherin alpha 4 /// protocadherin alpha 6 /// protocadherin alpha 7 /// protocadherin alpha 5 /// protocadherin alpha 11 /// protocadherin alpha 10 /// protocadherin alpha 1 /// protocadherin alpha 9 /// protocadherin alpha 3 /// protocadherin alpha	Pcdha4 /// Pcdha6 /// Pcdha7 /// Pcdha5 /// Pcdha11 /// Pcdha10 /// Pcdha1 /// Pcdha9 /// Pcdha3 /// Pcdha12 /// Pcdha2 /// Pcdha8 /// Pcdhac1 /// Pcdhac2	NM_001003671 /// NM_001003672 /// NM_007766 /// NM_007767 /// NM_009957 /// NM_009959 /// NM_009960 /// NM_009961 /// NM_054072 /// NM_138661 /// NM_138662 /// NM_138663 /// NM_198117 /// NM_201243
102376_r_at	Purkinje cell protein 2 (L7)	Pcp2	NM_008790
160899_at	Purkinje cell protein 4	Pcp4	NM_008791
160264_s_at	Purkinje cell protein 4-like 1	Pcp4l1	XM_484933
99035_at	phosphate cytidylyltransferase 1, choline, alpha isoform	Pcyt1a	NM_009981
93382_at	phosphodiesterase 1B, Ca2+-calmodulin dependent	Pde1b	NM_008800
160602_at	phosphodiesterase 6D, cGMP-specific, rod, delta	Pde6d	NM_008801
98102_at	pyruvate dehydrogenase E1 alpha 1	Pdha1	NM_008810
102049_at	pyruvate dehydrogenase kinase, isoenzyme 4	Pdk4	NM_013743
102845_at	PDZ and LIM domain 7	Pdlim7	NM_026131
99156_at	PDZ domain containing 11	Pdzk11	NM_028303
97830_at	platelet/endothelial cell adhesion molecule 1	Pecam1	NM_008816
98017_at	pelota homolog (Drosophila)	Pelo	NM_134058
101368_at	placentae and embryos oncofetal gene	Pem	NM_008818
103660_at	peroxisomal biogenesis factor 11a	Pex11a	NM_011068
160641_at	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	Pfkfb3	NM_133232 /// NM_172976
160091_at	phosphoglycerate mutase 1	Pgam1	NM_023418
93346_at	phosphoglycerate kinase 1	Pgk1	NM_008828
98056_at	pleckstrin homology-like domain, family A, member 3	Phlda3	NM_013750
101705_at	per-hexamer repeat gene 1	Phxr1	NM_011080
96608_at	phytanoyl-CoA hydroxylase	Phyh	NM_010726
104699_at	phosphoinositide-3-kinase, class 3	Pik3c3	NM_181414
99438_at	Phosphatidylinositol 4-kinase, catalytic, alpha polypeptide	Pik4ca	NM_001001983
99384_at	proviral integration site 1	Pim1	NM_008842
94119_at	phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma	Pip5k1c	NM_008844
92920_at	paired-like homeodomain transcription factor 1	Pitx1	NM_011097
99843_at	paired-like homeodomain transcription factor 3	Pitx3	NM_008852
101471_at	pyruvate kinase liver and red blood cell	Pklr	NM_013631
162032_f_at	pyruvate kinase, muscle	Pkm2	NM_011099
104337_f_at	plakophilin 2	Pkp2	NM_026163
161034_at	phospholipase A2, group X	Pla2g10	NM_011987
104201_at	placental specific protein 1	Plac1	NM_019538
98290_at	phospholipase C, gamma 1	Plcg1	NM_021280
161024_at	Pleckstrin homology domain containing, family A member 7	Plekha7	NM_172743
97915_at	pleckstrin homology domain containing, family B (evectins) member 2	Plekhb2	NM_145516
92802_s_at	proteolipid protein (myelin) 1	Plp1	NM_011123
96464_at	plexin B2	Plxnb2	XM_484491
96848_at	peptidase (mitochondrial processing) alpha	Pmpca	NM_173180
93290_at	purine-nucleoside phosphorylase	Pnp	NM_013632
94920_at	pyridoxine 5-phosphate oxidase	Pnpo	NM_134021
160703_at	polymerase (DNA-directed), delta interacting protein 3	Poldip3	NM_178627
162307_at	polymerase (DNA directed), kappa	Polk	NM_012048
93325_at	polymerase (RNA) II (DNA directed) polypeptide E	Polr2e	XM_282920
94073_at	polymerase (RNA) II (DNA directed) polypeptide G	Polr2g	NM_026329
102893_at	POU domain, class 2, transcription factor 1	Pou2f1	NM_011137 /// NM_198932 /// NM_198933 /// NM_198934
102894_g_at	POU domain, class 2, transcription factor 1	Pou2f1	NM_011137 /// NM_198932 /// NM_198933 /// NM_198934
95553_at	Phosphoribosyl pyrophosphate amidotransferase	Ppat	NA
160771_r_at	Protein tyrosine phosphatase, receptor-type, F interacting protein, binding protein 2	Ppfibp2	NM_008905
101207_at	peptidylprolyl isomerase A	Ppia	NM_008907
102278_at	peptidylprolyl isomerase E (cyclophilin E)	Ppie	NM_019489
102223_at	periplakin	Ppl	NM_008909
101837_g_at	protein phosphatase 1B, magnesium dependent, beta isoform	Ppm1b	NM_011151
92879_at	protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform	Ppm1g	NM_008014
99183_at	Protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I)	Ppp3r1	NM_024459
104610_at	peroxisome proliferative activated receptor, gamma, coactivator-related 1	Pprc1	XM_358330 /// XM_359412
98426_at	palmitoyl-protein thioesterase 2	Ppt2	NM_019441
97055_s_at	peroxiredoxin 1	Prdx1	NM_011034
97758_at	peroxiredoxin 1	Prdx1	NM_011034
96956_at	peroxiredoxin 5	Prdx5	NM_012021
100332_s_at	peroxiredoxin 6 /// peroxiredoxin 6, related sequence 1	Prdx6 /// Prdx6-rs1	NM_007453 /// NM_177256
93931_at	perforin 1 (pore forming protein)	Prf1	NM_011073
160808_at	protein kinase, AMP-activated, beta 1 non-catalytic subunit	Prkab1	NM_031869
101927_at	protein kinase, cAMP dependent regulatory, type I beta	Prkar1b	NM_008923
161638_f_at	protein kinase C, alpha binding protein	Prkcabp	NM_008837
93648_at	protein kinase C, gamma	Prkcc	NM_011102
160739_at	protein kinase, lysine deficient 1	Prkwnk1	NM_198703
161270_i_at	protein kinase, lysine deficient 1	Prkwnk1	NM_198703
94003_at	protein kinase, lysine deficient 1	Prkwnk1	NM_198703
93242_at	protamine 3	Prm3	NM_013638
103452_at	proline dehydrogenase (oxidase) 2	Prodh2	NM_019546
160750_at	phosphoribosyl pyrophosphate synthetase-associated protein 2	Prpsap2	NM_144806
160328_at	protease, serine, 15	Prss15	NM_028782
104185_at	protease, serine, 32	Prss32	NM_027220
162205_f_at	protease, serine, 32	Prss32	NM_027220
102214_at	periaxin	Prx	NM_019412 /// NM_198048
97114_at	prosaposin	Psap	NM_011179
103433_at	pleckstrin homology, Sec7 and coiled-coil domains 3	Pscd3	NM_011182
100733_at	proteasome (prosome, macropain) subunit, alpha type 2	Psma2	NM_008944
97459_at	proteasome (prosome, macropain) subunit, alpha type 4	Psma4	NM_011966
93988_at	proteasome (prosome, macropain) subunit, alpha type 7	Psma7	NM_011969
94025_at	proteasome (prosome, macropain) subunit, beta type 3	Psmb3	NM_011971
98557_f_at	proteasome (prosome, macropain) subunit, beta type 4	Psmb4	NM_008945
101558_s_at	proteasome (prosome, macropain) subunit, beta type 5	Psmb5	NM_011186
101992_at	proteasome (prosome, macropain) subunit, beta type 6	Psmb6	NM_008946
95448_at	proteasome (prosome, macropain) 26S subunit, ATPase 2	Psmc2	NM_011188
95742_at	proteasome (prosome, macropain) 26S subunit, non-ATPase, 13	Psmd13	NM_011875
161674_i_at	Proteasome (prosome, macropain) 26S subunit, non-ATPase, 3	Psmd3	NM_009439
94302_at	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4	Psmd4	NM_008951
100588_at	proteasome (prosome, macropain) 28 subunit, beta	Psme2	NM_011190
100080_at	parotid secretory protein	Psp	NM_008953
103393_at	paraspeckle protein 1	Pspc1	NM_025682
94159_at	platelet-activating factor receptor	Ptafr	XM_357441
101931_at	phosphatidylserine synthase 1	Ptdss1	NM_008959
94988_at	phosphatase and tensin homolog	Pten	NM_008960
92545_f_at	prostaglandin D2 synthase (brain)	Ptgds	NM_008963
92546_r_at	prostaglandin D2 synthase (brain)	Ptgds	NM_008963
99998_at	prostaglandin E receptor 1 (subtype EP1)	Ptger1	NM_013641
161694_f_at	prostaglandin-endoperoxide synthase 1	Ptgs1	NM_008969
103451_at	PTK2 protein tyrosine kinase 2 beta	Ptk2b	NM_172498
92325_at	PTK7 protein tyrosine kinase 7	Ptk7	NM_175168
100406_at	protein tyrosine phosphatase, non-receptor type 5	Ptpn5	NM_013643
92303_at	protein tyrosine phosphatase, receptor type, R	Ptprr	NM_011217
100454_at	protein tyrosine phosphatase, receptor type, U	Ptpru	NM_011214
92663_at	protein tyrosine phosphatase, receptor type, V	Ptprv	NM_007955
99901_at	polymerase I and transcript release factor	Ptrf	NM_008986
97325_at	PX domain containing serine/threonine kinase	Pxk	NM_145458
103047_at	peroxisomal membrane protein 3	Pxmp3	NM_008994
160339_at	pyrroline-5-carboxylate reductase family, member 2	Pycr2	NM_133705
94868_at	glutaminyl-tRNA synthetase	Qars	NM_133794
95096_at	quaking	Qk	NM_021881
96601_at	quiescin Q6	Qscn6	NM_023268
96602_g_at	quiescin Q6	Qscn6	NM_023268
160731_at	RAB25, member RAS oncogene family	Rab25	NM_016899
94269_at	Rab acceptor 1 (prenylated)	Rabac1	NM_010261
95077_at	RAB geranylgeranyl transferase, b subunit	Rabggtb	NM_011231
102117_at	RAB, member of RAS oncogene family-like 4	Rabl4	NM_025931
94953_at	Rac GTPase-activating protein 1	Racgap1	NM_012025
103840_at	RAD17 homolog (S. pombe)	Rad17	NM_011233
95953_at	RAD51-like 1 (S. cerevisiae)	Rad51l1	NM_009014
102649_s_at	retinoic acid early transcript 1, alpha /// retinoic acid early transcript beta /// retinoic acid early transcript gamma /// retinoic acid early transcript delta /// retinoic acid early transcript 1E	Raet1a /// Raet1b /// Raet1c /// Raet1d /// Raet1e	NM_009016 /// NM_009017 /// NM_009018 /// NM_020030 /// NM_198193
102821_s_at	RAN, member RAS oncogene family /// RAS-like, family 2, locus 9	Ran /// Rasl2-9	NM_009028 /// NM_009391
99523_at	RAN binding protein 10	Ranbp10	NM_145824
93070_at	RAN binding protein 5	Ranbp5	NM_023579
96733_at	RAP1, GTP-GDP dissociation stimulator 1	Rap1gds1	NM_145544
99874_at	RAP2B, member of RAS oncogene family	Rap2b	NM_028712
103960_at	Rap2 interacting protein	Rap2ip	NM_016759
102419_at	retinoic acid receptor, gamma	Rarg	NM_011244
92417_at	RAS protein activator like 1 (GAP1 like)	Rasal1	NM_013832
93222_at	retinoblastoma binding protein 9	Rbbp9	NM_015754
97254_at	RNA binding motif protein 8a	Rbm8a	NM_025875
160192_at	RNA binding motif protein, X chromosome retrogene	Rbmxrt	NM_009033
161882_f_at	retinol dehydrogenase 13 (all-trans and 9-cis)	Rdh13	NM_175372
100634_at	retinol dehydrogenase 7	Rdh7	NM_017473
160995_at	replication initiator 1	Repin1	NM_175099
162273_at	Replication initiator 1	Repin1	NM_175099
92900_at	RIKEN cDNA E230012J19 gene	Rere	XM_204015
93020_at	reduced expression 3	Rex3	NM_009052
161609_at	regulator of G-protein signaling 16	Rgs16	NM_011267
103604_at	regulator of G-protein signaling 19	Rgs19	NM_026446
103605_g_at	regulator of G-protein signaling 19	Rgs19	NM_026446
96567_at	rhodopsin	Rho	NM_145383
95547_at	ras homolog gene family, member D	Rhod	NM_007485
161551_f_at	RIO kinase 3 (yeast)	Riok3	NM_024182
96653_at	ribonuclease T2	Rnaset2	NM_026611
103718_at	ring finger protein 110	Rnf110	NM_009545
93958_at	ring finger protein 14	Rnf14	NM_020012
160722_at	RNA methyltransferase like 1	Rnmtl1	NM_183263
93723_at	receptor tyrosine kinase-like orphan receptor 2	Ror2	NM_013846
99951_at	RAR-related orphan receptor gamma	Rorc	NM_011281
161327_f_at	ribosomal protein L10A	Rpl10a	NM_011287
92577_f_at	ribosomal protein L37	Rpl37	NM_026069
97697_at	ribosomal protein L7	Rpl7	NM_011291
94237_at	ribophorin I	Rpn1	NM_133933
161347_r_at	RNA polymerase 1-1	Rpo1-1	NM_009085
92225_f_at	RNA polymerase 1-2	Rpo1-2	NM_009086
161379_at	RNA polymerase 1-4	Rpo1-4	NM_009088
99093_at	ribosomal protein S10	Rps10	NM_025963
96358_at	ribosomal protein S23	Rps23	NM_024175
162335_at	ribosomal protein S29	Rps29	NM_009093
98523_at	Ribosomal protein S29	Rps29	NM_009093
98007_at	ribosomal protein S6 kinase, polypeptide 2	Rps6ka2	NM_011299
94257_at	Ras-related GTP binding A	Rraga	NM_178376
96778_at	RRS1 ribosome biogenesis regulator homolog (S. cerevisiae)	Rrs1	NM_021511
160864_at	rhotekin	Rtkn	NM_009106 /// NM_133641
92677_s_at	runt related transcription factor 2	Runx2	NM_009820
92234_at	retinoid X receptor alpha	Rxra	NM_011305
101051_at	S100 calcium binding protein A3	S100a3	NM_011310
95301_at	S100 calcium binding protein A5	S100a5	NM_011312
160930_at	SAC1 (supressor of actin mutations 1, homolog)-like (S. cerevisiae)	Sacm1l	NM_030692
100635_at	SAR1a gene homolog 1 (S. cerevisiae)	Sara1	NM_009120
161339_f_at	seryl-aminoacyl-tRNA synthetase 2	Sars2	NM_023637
161681_i_at	seryl-aminoacyl-tRNA synthetase 2	Sars2	NM_023637
95752_at	Shwachman-Bodian-Diamond syndrome homolog (human)	Sbds	NM_023248
102808_at	sodium channel, voltage-gated, type I, beta polypeptide	Scn1b	NM_011322
95787_s_at	sterol carrier protein 2, liver	Scp2	NM_011327
162163_at	secretin	Sct	NM_011328
92755_f_at	secretin	Sct	NM_011328
92756_r_at	secretin	Sct	NM_011328
92578_at	small inducible cytokine subfamily E, member 1	Scye1	NM_007926
161370_f_at	syndecan 1	Sdc1	NM_011519
93043_at	stromal cell derived factor receptor 1	Sdfr1	NM_009145
95053_s_at	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	Sdhb	NM_023374
95091_at	SEC13-like 1 (S. cerevisiae)	Sec13l1	NM_024206
103953_at	SEC22 vesicle trafficking protein-like 1 (S. cerevisiae)	Sec22l1	NM_011342
98944_at	SEC23B (S. cerevisiae)	Sec23b	NM_019787
103871_at	Sec23 interacting protein	Sec23ip	XM_133737
93548_at	Sec61 beta subunit	Sec61b	NM_024171
160758_at	SEH1-like (S. cerevisiae	Seh1l	NM_028112
97791_at	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	Sema5b	NM_013661
99911_at	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B	Sema6b	NM_013662
160700_i_at	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C	Sema6c	NM_011351
101572_f_at	serine (or cysteine) proteinase inhibitor, clade A, member 1a	Serpina1a	NM_009243 /// NM_009245
101574_f_at	serine (or cysteine) proteinase inhibitor, clade A, member 1a /// serine (or cysteine) proteinase inhibitor, clade A, member 1d /// serine (or cysteine) proteinase inhibitor, clade A, member 1e	Serpina1a /// Serpina1d /// Serpina1e	NM_009243 /// NM_009245 /// NM_009246 /// NM_009247
93109_f_at	serine (or cysteine) proteinase inhibitor, clade A, member 1d	Serpina1d	NM_009246
100966_at	serine (or cysteine) proteinase inhibitor, clade D, member 1	Serpind1	NM_008223
161916_r_at	serine (or cysteine) proteinase inhibitor, clade F, member 2	Serpinf2	NM_008878
99081_at	serine (or cysteine) proteinase inhibitor, clade G, member 1	Serping1	NM_009776
92757_at	seizure related gene 6	Sez6	NM_021286
96029_at	Splicing factor 3a, subunit 3	Sf3a3	NA
95791_s_at	splicing factor, arginine/serine-rich 2 (SC-35)	Sfrs2	NM_011358
103395_at	sarcoglycan, alpha (dystrophin-associated glycoprotein)	Sgca	NM_009161
96127_at	sphingosine phosphate lyase 1	Sgpl1	NM_009163
98848_at	SH3 domain protein 4	Sh3d4	NM_011366
95327_at	SH3 multiple domains 1	Sh3md1	NM_008018
100707_at	SH3 multiple domains 2	Sh3md2	NM_021506 /// NM_198678
97906_at	seven in absentia 2	Siah2	NM_009174
93789_s_at	transcriptional regulator, SIN3B (yeast)	Sin3b	NM_009188
96562_at	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	Slc11a1	NM_013612
100370_at	solute carrier family 12, member 5	Slc12a5	NM_020333
100491_at	solute carrier family 16 (monocarboxylic acid transporters), member 2	Slc16a2	NM_009197
92612_at	solute carrier family 27 (fatty acid transporter), member 5	Slc27a5	NM_009512
101877_at	solute carrier family 31, member 1	Slc31a1	NM_175090
98994_at	solute carrier family 34 (sodium phosphate), member 2	Slc34a2	NM_011402
104042_at	solute carrier family 35, member B1	Slc35b1	XM_128634
103527_at	solute carrier family 35, member E4	Slc35e4	NM_153142
100373_at	solute carrier family 39 (zinc transporter), member 1	Slc39a1	NM_013901
162284_r_at	solute carrier family 39 (zinc transporter), member 4	Slc39a4	NM_028064
99133_at	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	Slc3a2	NM_008577
101609_at	solute carrier family 5 (sodium/glucose cotransporter), member 11	Slc5a11	NM_146198
