Probe Set ID	Gene Title	Gene Symbol	RefSeq Transcript ID
99065_at	casein kappa	Csnk	NM_007786
99650_at	casein kinase 1, alpha 1	Csnk1a1	NM_146087
97925_at	casein kinase 1, epsilon	Csnk1e	NM_013767
96284_at	casein kinase 1, gamma 2	Csnk1g2	NM_134002
104545_at	casein kinase II, alpha 1 polypeptide	Csnk2a1	NM_007788
100019_at	chondroitin sulfate proteoglycan 2	Cspg2	XM_488510
98799_g_at	chondroitin sulfate proteoglycan 3	Cspg3	NM_007789
161522_i_at	cystatin C	Cst3	NM_009976
99586_at	cystatin C	Cst3	NM_009976
100581_at	cystatin B	Cstb	NM_007793
100968_at	cleavage stimulation factor, 3 pre-RNA, subunit 3	Cstf3	NM_145529
160979_at	C-terminal binding protein 2	Ctbp2	NM_009980
96912_s_at	cytotoxic T lymphocyte-associated protein 2 alpha /// cytotoxic T lymphocyte-associated protein 2 beta	Ctla2a /// Ctla2b	NM_007796
103341_at	cytidine 5-triphosphate synthase	Ctps	NM_016748
160421_r_at	chymotrypsinogen B1	Ctrb1	NM_025583
92256_at	cathepsin B	Ctsb	NM_007798
160406_at	cathepsin K	Ctsk	NM_007802
101963_at	cathepsin L	Ctsl	NM_009984
92633_at	cathepsin Z	Ctsz	NM_022325
94999_at	cubilin (intrinsic factor-cobalamin receptor)	Cubn	XM_130038
95000_g_at	cubilin (intrinsic factor-cobalamin receptor)	Cubn	XM_130038
99179_at	CUE domain containing 2	Cuedc2	NM_024192
97255_at	CUG triplet repeat,RNA binding protein 2	Cugbp2	NM_010160
94002_at	cullin 1	Cul1	NM_012042
98073_at	cut-like 1 (Drosophila)	Cutl1	NM_009986 /// NM_198602
162196_f_at	CUB and zona pellucida-like domains 1	Cuzd1	NM_008411
161752_r_at	chemokine (C-X3-C motif) ligand 1	Cx3cl1	NM_009142
98008_at	chemokine (C-X3-C motif) ligand 1	Cx3cl1	NM_009142
103099_f_at	CXXC finger 1 (PHD domain)	Cxxc1	NM_028868
103423_at	cytochrome b-561	Cyb561	NM_007805
102009_at	cytoplasmic FMR1 interacting protein 2	Cyfip2	NM_133769
103466_at	Cysteine and histidine rich 1	Cyhr1	NM_019396 /// NM_180962
161831_at	cytochrome P450, family 1, subfamily a, polypeptide 1	Cyp1a1	NM_009992
102847_s_at	cytochrome P450, family 2, subfamily a, polypeptide 4 /// cytochrome P450, family 2, subfamily a, polypeptide 5	Cyp2a4 /// Cyp2a5	NM_007812 /// NM_009997
101287_s_at	cytochrome P450, family 2, subfamily d, polypeptide 10	Cyp2d10	NM_010005
98353_at	cytochrome P450, family 4, subfamily a, polypeptide 10 /// cDNA sequence BC013476	Cyp4a10 /// BC013476	NM_010011 /// NM_201640
161345_f_at	cytochrome P450, family 7, subfamily b, polypeptide 1	Cyp7b1	NM_007825
92898_at	cytochrome P450, family 7, subfamily b, polypeptide 1	Cyp7b1	NM_007825
94957_at	RIKEN cDNA D030028O16 gene	D030028O16Rik	NM_145984
96526_at	RIKEN cDNA D030029J20 gene	D030029J20Rik	NA
94784_at	Hypothetical protein D030034H08	D030034H08	NM_001001306
160768_at	hypothetical protein D030056L22	D030056L22	NM_177640
96524_at	RIKEN cDNA D030068L24 gene	D030068L24Rik	XM_111244
160522_at	DNA segment, human D4S114	D0H4S114	NM_053078
160803_at	DNA segment, Human S2298E	D0H8S2298E	NM_178648
94111_r_at	cDNA sequence D10627	D10627	XM_486116
104045_at	DNA segment, Chr 10, Brigham & Womens Genetics 0791 expressed	D10Bwg0791e	NM_030203 /// NM_133745
161504_i_at	DNA segment, Chr 10, ERATO Doi 214, expressed	D10Ertd214e	NM_134007
104087_at	DNA segment, Chr 10, ERATO Doi 641, expressed	D10Ertd641e	NM_025514
96757_at	DNA segment, Chr 10, Johns Hopkins University 81 expressed	D10Jhu81e	NM_138601
104187_at	DNA segment, Chr 10, Wayne State University 93, expressed	D10Wsu93e	NM_033072
96270_at	DNA segment, Chr 11, Brigham & Womens Genetics 0434 expressed	D11Bwg0434e	NM_173742
100041_at	DNA segment, Chr 11, ERATO Doi 333, expressed	D11Ertd333e	NM_026542
96932_at	DNA segment, Chr 11, ERATO Doi 603, expressed	D11Ertd603e	NM_026023
100527_at	DNA segment, Chr 11, ERATO Doi 99, expressed	D11Ertd99e	NM_026618
93775_at	DNA segment, Chr 12, ERATO Doi 647, expressed	D12Ertd647e	NM_026790 /// NM_194066 /// NM_194067 /// NM_194068 /// NM_194069
95656_i_at	DNA segment, Chr 13, Wayne State University 177, expressed	D13Wsu177e	NM_178605
95657_f_at	DNA segment, Chr 13, Wayne State University 177, expressed	D13Wsu177e	NM_178605
160783_at	DNA segment, Chr 14, ERATO Doi 436, expressed	D14Ertd436e	NM_172599
94561_at	DNA segment, Chr 15, ERATO Doi 366, expressed	D15Ertd366e	NM_023063
96240_at	DNA segment, Chr 15, ERATO Doi 405, expressed	D15Ertd405e	NM_201359
160595_at	DNA segment, Chr 15, ERATO Doi 682, expressed	D15Ertd682e	NM_028003
162190_r_at	DNA segment, Chr 15, ERATO Doi 735, expressed	D15Ertd735e	NM_029098
160347_at	DNA segment, Chr 15, ERATO Doi 785, expressed	D15Ertd785e	NM_025795
103447_at	DNA segment, Chr 15, Wayne State University 169, expressed	D15Wsu169e	NM_198420
95025_at	DNA segment, Chr 16, human D22S680E, expressed	D16H22S680E	NM_138583
100347_at	Expressed sequence D17892	D17892	NA
96785_at	DNA segment, Chr 17, ERATO Doi 288, expressed	D17Ertd288e	NM_030697
104333_at	DNA segment, Chr 17, human D6S56E 5	D17H6S56E-5	NM_033075
96318_at	DNA segment, Chr 17, Wayne State University 104, expressed	D17Wsu104e	NM_080837
160310_at	DNA segment, Chr 19, Brigham & Womens Genetics 1357 expressed	D19Bwg1357e	NM_177474
95679_at	DNA segment, Chr 19, ERATO Doi 144, expressed	D19Ertd144e	NM_026373
160779_at	DNA segment, Chr 19, ERATO Doi 703, expressed	D19Ertd703e	NM_029456
94480_at	DNA segment, Chr 1, ERATO Doi 161, expressed	D1Ertd161e	NM_026187
104740_at	DNA segment, Chr 1, ERATO Doi 251, expressed	D1Ertd251e	NM_030245
101914_at	DNA segment, Chr 1, ERATO Doi 396, expressed	D1Ertd396e	NM_021421
95428_at	DNA segment, Chr 1, Wayne State University 40, expressed	D1Wsu40e	NM_178601
93232_at	DNA segment, Chr 2, ERATO Doi 217, expressed	D2Ertd217e	NA
104122_at	RIKEN cDNA D330001F17 gene	D330001F17Rik	XM_283282
162350_at	RIKEN cDNA D330001F17 gene	D330001F17Rik	XM_283282
95397_at	RIKEN cDNA D430019H16 gene	D430019H16Rik	NA
161715_f_at	DNA segment, Chr 4, ERATO Doi 196, expressed	D4Ertd196e	NM_025667
92542_at	DNA segment, Chr 4, Wayne State University 53, expressed	D4Wsu53e	NM_023665
161062_r_at	DNA segment, Chr 5, Brigham & Womens Genetics 0860 expressed	D5Bwg0860e	NM_027530
104116_at	DNA segment, Chr 5, ERATO Doi 593, expressed	D5Ertd593e	NM_175096
161785_f_at	DNA segment, Chr 5, Wayne State University 46, expressed	D5Wsu46e	NM_144913
97343_at	DNA segment, Chr 5, Wayne State University 46, expressed	D5Wsu46e	NM_144913
104661_at	RIKEN cDNA A630051L19 gene	D730040F13Rik	NM_175518
96629_at	DNA segment, Chr 7, Roswell Park 2 complex, expressed	D7Rp2e	NM_033080
103861_s_at	DNA segment, Chr 7, Wayne State University 128, expressed	D7Wsu128e	NM_138589
103862_r_at	DNA segment, Chr 7, Wayne State University 128, expressed	D7Wsu128e	NM_138589
98952_at	DNA segment, Chr 8, ERATO Doi 325, expressed	D8Ertd325e	NM_025804
94923_f_at	DNA segment, Chr 8, ERATO Doi 69, expressed	D8Ertd69e	XM_194424
104411_at	RIKEN cDNA D930048N14 gene	D930048N14Rik	NM_175289
97353_at	disabled homolog 2 (Drosophila) interacting protein	Dab2ip	NM_001001602
96008_at	defender against cell death 1	Dad1	NM_010015
161183_at	dystroglycan 1	Dag1	NM_010017
160346_at	DALR anticodon binding domain containing 3	Dalrd3	NM_026378
93842_at	death-associated protein	Dap	NM_146057
97372_at	DAZ associated protein 1	Dazap1	NM_133188
103430_at	drebrin 1	Dbn1	NM_019813
95529_at	drebrin-like	Dbnl	NM_013810
104230_at	DNA cross-link repair 1A, PSO2 homolog (S. cerevisiae)	Dclre1a	NM_018831
94299_at	dynactin 2	Dctn2	NM_027151
94522_at	dynactin 3	Dctn3	NM_016890
102307_at	doublecortin	Dcx	NM_010025
95683_g_at	damage specific DNA binding protein 1	Ddb1	NM_015735
160074_at	dopa decarboxylase	Ddc	NM_016672
103704_at	DDHD domain containing 2	Ddhd2	XM_356065
101429_at	DNA-damage inducible transcript 3	Ddit3	NM_007837
101074_at	dolichyl-di-phosphooligosaccharide-protein glycotransferase	Ddost	NM_007838
100155_at	discoidin domain receptor family, member 1	Ddr1	NM_007584
100564_at	D-dopachrome tautomerase	Ddt	NM_010027
101962_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	Ddx17	NM_152806 /// NM_199079 /// NM_199080
160492_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 18	Ddx18	NM_025860
99096_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24	Ddx24	NM_020494
161041_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 25	Ddx25	NM_013932
99171_at	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26	Ddx26	NM_008715
160663_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	Ddx41	NM_134059
161060_i_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51	Ddx51	NM_027156
93964_s_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 6	Ddx6	NM_007841 /// NM_181324
160711_at	2,4-dienoyl CoA reductase 1, mitochondrial	Decr1	NM_026172
100882_at	defensin beta 1	Defb1	NM_007843
100351_f_at	defensin related cryptdin 3	Defcr3	NM_007850
92812_f_at	defensin related cryptdin 3 /// defensin related cryptdin 4 /// defensin related cryptdin 6 /// RIKEN cDNA 2010016F14 gene	Defcr3 /// Defcr4 /// Defcr6 /// 2010016F14Rik	NM_007850 /// NM_007852 /// NM_010039 /// NM_183268
99551_f_at	defensin related cryptdin 5	Defcr5	NM_007851
101384_at	degenerative spermatocyte homolog 2 (Drosophila), lipid desaturase	Degs2	NM_027299
160286_at	DEK oncogene (DNA binding)	Dek	NM_025900
160769_at	Der1-like domain family, member 2	Derl2	NM_033562
98989_at	7-dehydrocholesterol reductase	Dhcr7	NM_007856
161588_r_at	desert hedgehog	Dhh	NM_007857
103683_at	dihydroorotate dehydrogenase	Dhodh	NM_020046
96678_at	Dehydrogenase/reductase (SDR family) member 4	Dhrs4	NM_030686
102370_at	dehydrogenase/reductase (SDR family) member 8	Dhrs8	NM_053262
160285_at	DEAH (Asp-Glu-Ala-His) box polypeptide 40	Dhx40	NM_026191
94284_at	diaphorase 1 (NADH)	Dia1	NM_029787
160976_at	Diaphanous homolog 1 (Drosophila)	Diap1	NM_007858
98489_at	discs, large homolog 7 (Drosophila)	Dlg7	NM_144553
160849_at	discs, large homolog 1 (Drosophila)	Dlgh1	NM_007862
101975_at	delta-like 1 homolog (Drosophila)	Dlk1	NM_010052
97880_at	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)	Dlst	NM_030225
103444_at	DNA2 DNA replication helicase 2-like (yeast)	Dna2l	NM_177372
96254_at	DnaJ (Hsp40) homolog, subfamily B, member 1	Dnajb1	NM_018808
98451_at	DnaJ (Hsp40) homolog, subfamily B, member 10	Dnajb10	NM_020266 /// NM_178055
98572_at	DnaJ (Hsp40) homolog, subfamily B, member 11	Dnajb11	NM_026400
97481_r_at	DnaJ (Hsp40) homolog, subfamily B, member 3	Dnajb3	NM_008299
103903_at	DnaJ (Hsp40) homolog, subfamily C, member 11	Dnajc11	NM_172704
101890_f_at	DnaJ (Hsp40) homolog, subfamily C, member 2	Dnajc2	NM_009583 /// NM_009584
104738_at	DnaJ (Hsp40) homolog, subfamily C, member 2	Dnajc2	NM_009583 /// NM_009584
94343_at	DnaJ (Hsp40) homolog, subfamily C, member 3	Dnajc3	NM_008929
96770_at	deoxyribonuclease 1-like 2	Dnase1l2	NM_025718
103030_at	dynamin 1	Dnm1	NM_010065
103031_g_at	dynamin 1	Dnm1	NM_010065
101445_at	DNA methyltransferase (cytosine-5) 1	Dnmt1	NM_010066
161601_i_at	DNA methyltransferase (cytosine-5) 1	Dnmt1	NM_010066
93470_at	DNA methyltransferase 2	Dnmt2	NM_010067
100479_at	DNA methyltransferase 3A	Dnmt3a	NM_007872 /// NM_153743
101191_at	double C2, beta	Doc2b	NM_007873
103356_at	dedicator of cytokinesis 7	Dock7	NM_026082
104714_at	dedicator of cytokinesis 9	Dock9	XM_358315
103886_at	deleted in polyposis 1	Dp1	NM_007874
96134_at	deleted in polyposis 1-like 1	Dp1l1	NM_139292
92828_at	dolichol-phosphate (beta-D) mannosyltransferase 1	Dpm1	NM_010072
92634_at	dipeptidylpeptidase 4	Dpp4	NM_010074
104036_at	dipeptidylpeptidase 7	Dpp7	NM_031843
93379_at	dihydropyrimidinase-like 4	Dpysl4	NM_011993
100555_at	Down syndrome critical region homolog 1 (human)	Dscr1	NM_019466
101104_at	Down syndrome critical region gene 3	Dscr3	NM_007834
162486_f_at	Down syndrome critical region gene 3	Dscr3	NM_007834
94492_at	destrin	Dstn	NM_019771
102210_at	dystrobrevin, beta	Dtnb	NM_007886
104598_at	dual specificity phosphatase 1	Dusp1	NM_013642
94980_at	dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)	Dusp11	NM_028099
98431_at	dual specificity phosphatase 12	Dusp12	NM_023173
97740_at	dual specificity phosphatase 16	Dusp16	NM_130447 /// NM_181320
92758_at	dual specificity phosphatase 2	Dusp2	NM_010090
161171_at	dual specificity phosphatase 8	Dusp8	NM_008748
92362_at	dual specificity phosphatase 8	Dusp8	NM_008748
96813_f_at	DNA segment, Chr X, Immunex 46, expressed	DXImx46e	NM_138604
104079_at	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a	Dyrk1a	NM_007890
99366_at	RIKEN cDNA E030024M05 gene	E030024M05Rik	NM_172574
104198_at	RIKEN cDNA E030027H19 gene	E030027H19Rik	NM_133974
97752_at	RIKEN cDNA E130013N09 gene	E130013N09Rik	XM_488964
103326_at	RIKEN cDNA E130107N23 gene	E130107N23Rik	NM_173038
100765_at	RIKEN cDNA E230011A21 gene	E230011A21Rik	NM_177091
102963_at	E2F transcription factor 1	E2f1	NM_007891
161427_f_at	E2F transcription factor 1	E2f1	NM_007891
98995_at	E2F transcription factor 5	E2f5	NM_007892
103669_at	RIKEN cDNA E330034G19 gene	E330034G19Rik	XM_138939
94913_at	RIKEN cDNA E430034L04 gene	E430034L04Rik	NM_011816
96297_at	EBNA1 binding protein 2	Ebna1bp2	NM_026932
103456_at	endothelin converting enzyme 1	Ece1	NM_199307
160292_at	endothelial cell growth factor 1 (platelet-derived)	Ecgf1	NM_138302
93754_at	enoyl coenzyme A hydratase 1, peroxisomal	Ech1	NM_016772
97411_at	ect2 oncogene	Ect2	NM_007900
104065_at	ER degradation enhancer, mannosidase alpha-like 1	Edem1	NM_138677
96322_at	endothelial differentiation-related factor 1	Edf1	NM_021519
160129_at	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	Eef1d	NM_023240 /// NM_029663
97559_at	eukaryotic translation elongation factor 2	Eef2	NM_007907
103007_at	ephrin A1	Efna1	NM_010107
96338_at	EGL nine homolog 2 (C. elegans)	Egln2	NM_053208
161802_i_at	Early growth response 1	Egr1	NM_007913
103708_at	eukaryotic translation initiation factor 1A	Eif1a	NM_010120
93058_at	eukaryotic translation initiation factor 1A	Eif1a	NM_010120
160111_at	eukaryotic translation initiation factor 1A, Y-linked	Eif1ay	NM_025437
93737_at	eukaryotic translation initiation factor 2 alpha kinase 1	Eif2ak1	NM_013557
103537_at	eukaryotic translation initiation factor 2 alpha kinase 3	Eif2ak3	NM_010121
96822_at	eukaryotic translation initiation factor 2B, subunit 5 epsilon	Eif2b5	NM_172265
103994_at	eukaryotic translation initiation factor 2C, 2	Eif2c2	NM_153178
97205_at	eukaryotic translation initiation factor 3, subunit 1 alpha	Eif3s1	NM_144545
95715_at	eukaryotic translation initiation factor 3, subunit 12	Eif3s12	NM_028659
96942_at	eukaryotic translation initiation factor 3, subunit 6 interacting protein	Eif3s6ip	NM_145139
99101_at	eukaryotic translation initiation factor 3, subunit 7 (zeta)	Eif3s7	NM_018749
93973_at	eukaryotic translation initiation factor 3, subunit 9 (eta)	Eif3s9	NM_133916
100557_g_at	eukaryotic translation initiation factor 4B	Eif4b	NM_145625
96843_at	eukaryotic translation initiation factor 4E member 2	Eif4e2	NM_023314
100636_at	eukaryotic translation initiation factor 4E binding protein 1	Eif4ebp1	NM_007918
101072_at	Eukaryotic translation initiation factor 4E binding protein 2	Eif4ebp2	NM_010124
93783_at	elastase 1, pancreatic	Ela1	NM_033612
94037_at	elastase 2	Ela2	NM_007919
97166_at	elaC homolog 2 (E. coli)	Elac2	NM_023479
94001_at	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)	Elavl1	NM_010485
103891_i_at	elongation factor RNA polymerase II 2	Ell2	XM_484289
94393_r_at	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2	Elovl2	NM_019423
103665_at	ELOVL family member 6, elongation of long chain fatty acids (yeast)	Elovl6	NM_130450
94418_at	ELOVL family member 6, elongation of long chain fatty acids (yeast)	Elovl6	NM_130450
99347_f_at	echinoderm microtubule associated protein like 5	Eml5	XM_286452
160568_at	enolase 1, alpha non-neuron	Eno1	NM_023119
160774_at	ectonucleoside triphosphate diphosphohydrolase 1	Entpd1	NM_009848
161103_at	ectonucleoside triphosphate diphosphohydrolase 7	Entpd7	NM_053103
102698_at	endothelial PAS domain protein 1	Epas1	NM_010137
96143_at	erythrocyte protein band 4.1-like 4b		NM_019427
102682_at	Eph receptor A8	Epha8	NM_007939
98992_at	endothelial precursor protein B9	Eppb9	NM_013717
96771_at	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	Erbb3	XM_125954
103483_at	excision repair cross-complementing rodent repair deficiency,complementation group 5	Ercc5	NM_011729
93670_at	Ets2 repressor factor	Erf	NM_010155
94040_at	enhancer of rudimentary homolog (Drosophila)	Erh	NM_007951
93945_at	estrogen receptor 1 (alpha)	Esr1	NM_007956
93946_at	estrogen receptor 1 (alpha)	Esr1	NM_007956
102145_f_at	estrogen related receptor, alpha	Esrra	NM_007953
103964_at	estrogen related receptor, alpha	Esrra	NM_007953
160451_at	eukaryotic translation termination factor 1	Etf1	NM_144866
96754_s_at	Eukaryotic translation termination factor 1	Etf1	NM_144866
98608_at	eukaryotic translation termination factor 1	Etf1	NM_144866
96112_at	electron transferring flavoprotein, alpha polypeptide	Etfa	NM_145615
96947_at	electron transferring flavoprotein, beta polypeptide	Etfb	NM_026695
97869_at	electron transferring flavoprotein, dehydrogenase	Etfdh	NM_025794
92927_at	ets variant gene 1	Etv1	NM_007960
161842_r_at	ets variant gene 4 (E1A enhancer binding protein, E1AF)	Etv4	NM_008815
160667_at	Ena-vasodilator stimulated phosphoprotein	Evl	NM_007965
99151_at	exosome component 7	Exosc7	XM_284543
95081_at	exosome component 8	Exosc8	NM_027148
102811_at	exostoses (multiple) 1	Ext1	NM_010162
95591_at	exostoses (multiple)-like 3	Extl3	NM_018788
99917_at	enhancer of zeste homolog 2 (Drosophila)	Ezh2	NM_007971
92267_at	coagulation factor II (thrombin) receptor	F2r	NM_010169
102915_at	coagulation factor II (thrombin) receptor-like 1	F2rl1	NM_007974
94191_at	coagulation factor II (thrombin) receptor-like 3	F2rl3	NM_007975
97689_at	coagulation factor III	F3	NM_010171
94799_at	coagulation factor VIII	F8	NM_007977
104621_at	RIKEN cDNA F830029L24 gene	F830029L24Rik	NM_172606
160544_at	fatty acid binding protein 5, epidermal	Fabp5	NM_010634
98967_at	fatty acid binding protein 7, brain	Fabp7	NM_021272
100500_at	Fas (TNFRSF6)-associated via death domain	Fadd	NM_010175
160391_at	fatty acid desaturase 1	Fads1	NM_146094
98588_at	fumarylacetoacetate hydrolase	Fah	NM_010176
103608_at	phenylalanine-tRNA synthetase 1 (mitochondrial)	Fars1	NM_024274
160231_at	phenylalanine-tRNA synthetase-like, alpha subunit	Farsla	NM_025648
98575_at	fatty acid synthase	Fasn	NM_007988
160503_at	fibrillarin	Fbl	NM_007991
96918_at	fructose bisphosphatase 1	Fbp1	NM_019395
103427_at	F-box and leucine-rich repeat protein 3	Fbxl3	NM_015822
104109_at	F-box only protein 21	Fbxo21	NM_145564
103893_at	F-box protein 38	Fbxo38	NM_134136
93217_at	F-box protein 45	Fbxo45	NM_173439
98906_at	f-box only protein 9	Fbxo9	NM_023605
96797_s_at	F-box and WD-40 domain protein 5	Fbxw5	NM_013908
96799_at	F-box and WD-40 domain protein 5	Fbxw5	NM_013908
102337_s_at	Fc receptor, IgG, low affinity IIb	Fcgr2b	NM_010187
102065_at	ficolin A	Fcna	NM_007995
160424_f_at	farnesyl diphosphate synthetase	Fdps	NM_134469
99098_at	farnesyl diphosphate synthetase	Fdps	NM_134469
92587_at	ferredoxin 1	Fdx1	NM_007996
97213_at	feminization 1 homolog a (C. elegans)	Fem1a	NM_010192
97327_at	flap structure specific endonuclease 1	Fen1	NM_007999
100876_at	fasciculation and elongation protein zeta 1 (zygin I)	Fez1	NM_183171
162435_f_at	fasciculation and elongation protein zeta 1 (zygin I)	Fez1	NM_183171
92937_at	fibroblast growth factor receptor 4	Fgfr4	NM_008011
99148_at	fumarate hydratase 1	Fh1	NM_010209
100986_at	four and a half LIM domains 2	Fhl2	NM_010212
104255_at	formin-family protein FHOS2	FHOS2	NM_175276
160648_at	fidgetin-like 1	Fignl1	NM_021891
97964_at	FK506 binding protein 11	Fkbp11	NM_024169
103248_at	FK506 binding protein 1b	Fkbp1b	NM_016863
99546_at	FK506 binding protein 2	Fkbp2	NM_008020
92808_f_at	FK506 binding protein 4	Fkbp4	NM_010219
92809_r_at	FK506 binding protein 4	Fkbp4	NM_010219
94297_at	FK506 binding protein 5	Fkbp5	NM_010220
160242_at	folliculin	Flcn	NM_146018
97593_f_at	flightless I homolog (Drosophila)	Fliih	NM_022009
97594_r_at	flightless I homolog (Drosophila)	Fliih	NM_022009
98452_at	FMS-like tyrosine kinase 1	Flt1	NM_010228
102929_s_at	FMS-like tyrosine kinase 3 ligand	Flt3l	NM_013520
162024_at	formin 1	Fmn1	NM_010230
92483_g_at	formin-like 1	Fmnl1	NM_019679
101422_at	formin binding protein 4	Fnbp4	NM_018828
104419_at	fibronectin type III domain containing 3a	Fndc3a	NM_207636
162302_f_at	folate receptor 1 (adult)	Folr1	NM_008034
99835_at	fos-like antigen 1	Fosl1	NM_010235
93950_at	forkhead box A2	Foxa2	NM_010446
92958_at	forkhead box O3	Foxo3	NM_019740
104415_at	Forkhead box P1	Foxp1	NM_053202
160850_at	folylpolyglutamyl synthetase	Fpgs	NM_010236
103309_at	FK506 binding protein 12-rapamycin associated protein 1	Frap1	NM_020009
92416_at	frequenin homolog (Drosophila)	Freq	NM_019681
104672_at	frizzled-related protein	Frzb	NM_011356
94794_at	ferritin heavy chain 1	Fth1	NM_010239
95756_at	FtsJ homolog 3 (E. coli)	Ftsj3	NM_025310
94395_at	Far upstream element (FUSE) binding protein 1	Fubp1	NM_057172
93835_at	fucosidase, alpha-L- 1, tissue	Fuca1	NM_024243
100515_at	furin (paired basic amino acid cleaving enzyme)	Furin	NM_011046
102046_at	FUS interacting protein (serine-arginine rich) 1	Fusip1	NM_010178
98143_at	fucosyltransferase 8	Fut8	NM_016893
97197_r_at	Friend virus susceptibility 4	Fv4	NM_010245
99124_at	fractured callus expressed transcript 1	Fxc1	NM_019502
101407_at	frataxin	Fxn	NM_008044
93040_at	FXYD domain-containing ion transport regulator 1	Fxyd1	NM_019503 /// NM_052991 /// NM_052992 /// NM_194321
103394_at	FXYD domain-containing ion transport regulator 5	Fxyd5	NM_008761
161040_at	frizzled homolog 1 (Drosophila)	Fzd1	NM_021457
99844_at	frizzled homolog 9 (Drosophila)	Fzd9	XM_284144
98075_at	RIKEN cDNA G431001I09 gene	G431001I09Rik	NM_133837
103333_at	glucose-6-phosphatase, catalytic	G6pc	NM_008061
95330_at	glucose-6-phosphatase, catalytic, 2	G6pc2	NM_021331
94966_at	glucose-6-phosphate dehydrogenase X-linked	G6pdx	NM_008062
160516_at	glucosidase, alpha, acid	Gaa	NM_008064
161341_f_at	GA repeat binding protein, beta 1	Gabpb1	NM_010249 /// NM_207669
100693_at	gamma-aminobutyric acid (GABA-A) receptor, subunit gamma 3	Gabrg3	NM_008074
103061_at	glutamic acid decarboxylase 1	Gad1	NM_008077
102292_at	growth arrest and DNA-damage-inducible 45 alpha	Gadd45a	NM_007836
102779_at	growth arrest and DNA-damage-inducible 45 beta	Gadd45b	NM_008655
161666_f_at	growth arrest and DNA-damage-inducible 45 beta	Gadd45b	NM_008655
101979_at	growth arrest and DNA-damage-inducible 45 gamma	Gadd45g	NM_011817
161594_f_at	galactose mutarotase	Galm	NM_176963
162031_f_at	galactose mutarotase	Galm	NM_176963
100066_at	phosphoribosylglycinamide formyltransferase	Gart	NM_010256
162472_f_at	gastrin	Gast	NM_010257
98797_at	gastrin	Gast	NM_010257
96336_at	glycine amidinotransferase (L-arginine:glycine amidinotransferase)	Gatm	NM_025961
100488_at	glucosidase, beta, acid	Gba	NM_008094
102003_at	golgi-specific brefeldin A-resistance factor 1	Gbf1	NM_178930
160628_at	glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase)	Gcat	NM_013847
103498_at	glucagon receptor	Gcgr	NM_008101
102313_at	GTP cyclohydrolase 1	Gch1	NM_008102
99649_at	glutamate-cysteine ligase, catalytic subunit	Gclc	NM_010295
96139_at	glucosidase 1	Gcs1	NM_020619
102967_at	ganglioside-induced differentiation-associated-protein 1	Gdap1	NM_010267
93642_at	growth differentiation factor 1 /// longevity assurance homolog 1 (S. cerevisiae)	Gdf1 /// Lass1	NM_008107 /// NM_138647
97313_at	guanosine diphosphate (GDP) dissociation inhibitor 1	Gdi1	NM_010273
92448_s_at	glial cell line derived neurotrophic factor family receptor alpha 2	Gfra2	NM_008115
102926_at	glial cell line derived neurotrophic factor family receptor alpha 3	Gfra3	NM_010280
160812_at	golgi associated, gamma adaptin ear containing, ARF binding protein 2	Gga2	NM_028758
93575_at	gamma-glutamyl hydrolase	Ggh	NM_010281
100085_at	gamma-glutamyltransferase 1	Ggt1	NM_008116
102968_at	gamma-glutamyltransferase-like activity 1	Ggtla1	NM_011820
92489_at	GTPase, IMAP family member 1	Gimap1	NM_008376 /// NM_175860
96172_at	GTPase, IMAP family member 4	Gimap4	NM_174990 /// NM_175048
98858_at	gastric inhibitory polypeptide	Gip	NM_008119
104729_at	gap junction membrane channel protein alpha 4	Gja4	NM_008120
161754_f_at	galactosidase, beta 1	Glb1	NM_009752
95603_at	glycine decarboxylase	Gldc	NM_138595
95722_at	glutaredoxin 1 (thioltransferase)	Glrx1	NM_053108
96925_at	glycosyltransferase 25 domain containing 1	Glt25d1	NM_146211
92586_at	glutamate dehydrogenase 1	Glud1	NM_008133
161826_r_at	glutamate-ammonia ligase (glutamine synthase)	Glul	NM_008131
98063_at	glycosylation dependent cell adhesion molecule 1	Glycam1	NM_008134
92615_at	gene model 137, (NCBI)	Gm137	XM_131359
96535_at	gene model 157, (NCBI)	Gm157	XM_133186
97384_at	glia maturation factor, gamma	Gmfg	NM_022024
93647_at	Gem-interacting protein	Gmip	NM_198101
